oare_id,parent_oare_id,bucket,source,target,top1_neighbor_oare_id,top1_neighbor_source,top1_neighbor_target,top1_score,top3_mean_score,top1_target_chrfpp,topk_neighbor_ids,topk_scores
d9a14f87-7f2b-4219-af48-622c3736c233__c1of2,d9a14f87-7f2b-4219-af48-622c3736c233,chunk1_3_plain,4 GÚ 58 ma-na a-wi-it šu-IŠTAR 24 ma-na 10 GÍN qá-dum ú-ku-ul-tim ú-ša-qí-il₅ 6.5 GÍN iš-tù a-al kà-ni-ší-i a-di tí-mì-il₅-ki-a 2 GÍN KÙ.BABBAR ù 2 GÍN AN.NA ig-re ANŠE iš-tù tí-mì-il₅-ki-a a-dí ḫu-ra-ma áš-qúl 4.5,"4 talents 58 minas (of tin) the declared value of Šu-Ištar('s shipment), 24 minas 10 shekels (of tin), including the fodder, I paid 6 5 shekels (of tin) from the Town of the Kaneshites until Timilkiya 2 shekels of silver and 2 shekels of tin the hire of a donkey from Timilkiya until hurama I paid",ea295d25-a1b8-46a9-899f-42e541a770e9__c2of2__gc1of1,bi-ir-tù-im 17 GÍN AN.NA a-na ta-ší-a-tim 7 GÍN AN.NA iš-tù a-al kà-ni-ší-e a-dí tí-mì-il₅-ki-a a-na ig-re e-re-qí-im,From Timilkiya until hur(a)ma as hire of a donkey I paid 2 shekels of silver (and) 2 shekels of tin From hura<ma> until Luhsaddiya 3 shekels of silver (and) 3 shekels of tin as hire of a donkey,0.4680653475925467,0.4531144873785758,36.31111759703596,ea295d25-a1b8-46a9-899f-42e541a770e9__c2of2__gc1of1|ea295d25-a1b8-46a9-899f-42e541a770e9__c2of2|659e367b-9c69-4945-90ff-c0fae71c41cc__c2of4,0.4681|0.4681|0.4232
d9a14f87-7f2b-4219-af48-622c3736c233__c2of2,d9a14f87-7f2b-4219-af48-622c3736c233,chunk1_3_plain,GÍN KÙ.BABBAR ù 4.5 GÍN AN.NA ig-re ANŠE ù sá-ri-dí-im iš-tù ḫu-ra-ma a-dí kà-ni-iš áš-qúl mì-ma a-nim a-šu-mì šu-IŠTAR ú-ša-qí-il₅,4 5 shekels of silver and 4 5 shekels of tin the hire of a donkey and a donkey-driver from hurama until Kanesh I paid All this I paid for the sake of Šu-Ištar,45baefd1-bf22-4a45-b2f6-81d06fd7792f__c3of3__gc1of1,KÙ.BABBAR a-na a-lá-ni ša-ar-ša-ra-ni áš-qú-ul-ma a-na mu-za a-dí-in 2 GÍN KÙ.BABBAR ší-im 2 iš-ra-tim a-na a-šur-ma-lik DUMU lu-zi-na mì-ma a-nim a-šu-mì ku-da-tim ú-ša-qí-il₅,"5 shekels of silver for a -measure of acorns and gave them to Muza 2 shekels of silver, the price of 2 belts for Aššur-malik son of Luzina All this I paid on behalf of Kudātum",0.3185246781006424,0.3180097524098891,36.81557935703741,45baefd1-bf22-4a45-b2f6-81d06fd7792f__c3of3__gc1of1|45baefd1-bf22-4a45-b2f6-81d06fd7792f__c3of3|153890a3-0403-4aaf-979e-304f4909e49e__c3of5,0.3185|0.3185|0.3170
da13d2c6-dd16-4501-9b00-077825daf421,da13d2c6-dd16-4501-9b00-077825daf421,chunk1_3_plain,KIŠIB a-šùr-gi-im-li a-na a-zu-ú iš-ta-aḫ-šu ú ni-wa-lá,"Sealed by Aššur-gimlī; to Azu, Ištahšu and Niwala.",a93b300c-44b3-433f-a65a-42b1fab8a413,a-na šu-{d}EN.LÍL ù a-zu-ú KIŠIB a-mur-IŠTAR,To Šu-Illil and Azu; sealed by Amur-Ištar.,0.26801936341152965,0.25063814722593347,27.614112966586767,a93b300c-44b3-433f-a65a-42b1fab8a413|a93b300c-44b3-433f-a65a-42b1fab8a413__gc1of1|382c0b6b-3b55-4673-8054-9ce3b48da6f6,0.2680|0.2680|0.2159
db42bf74-0679-423f-9d20-b8ab940583b4__c1of3,db42bf74-0679-423f-9d20-b8ab940583b4,chunk1_3_plain,um-ma a-šur-UTU-ši-ma a-na en-nam-a-šur qí-bi-ma a-na ma-lá ú ší-ni-šu áš-pu-ra-kum um-ma a-na-ku-ma ṭup-pá-am ša a-šur-re-ṣí šé-bi-lá-am a-ta tí-ir-ta-kà-ma lá i-lá-kam ma-lá-ma KÙ.BABBAR,"From Aššur-šamšī to Ennam-Aššur: Once or twice I wrote to you, saying: Send me Aššur-rēṣī's tablet "" But as for you - you do not send me word Have I not acquired dignity for you worth just 10 shekels of silver, and have I",d0a3dc42-c04e-40f4-8481-fdff70bbdc12__c1of3,a-na a-lá-ḫi-im qí-bi-ma um-ma a-li-a-ma i pá-ni-tí áš-pu-ra-kum um-ma a-na-ku-ma ṭup-pu-um ša 4 ma-na 12 GÍN KÙ.BABBAR a-na šu-a-šur a-na 1.3333 ma-na 3 GÍN KÙ.BABBAR a-na,"To Ali-ahum from Aliya: I wrote you before, saying: As for the tablet concerning 4 minas 12 shekels of silver - you know (it was given) as a pledge to Šu-Aššur for 1 3333 mina 3 shekels of silver - pay the silver and",0.3490996494097805,0.34530754615168086,28.390667806959698,d0a3dc42-c04e-40f4-8481-fdff70bbdc12__c1of3|5a259396-70b6-49ec-a72c-fb01ab396273__c1of4|5a259396-70b6-49ec-a72c-fb01ab396273__c1of4__gc1of1,0.3491|0.3434|0.3434
db42bf74-0679-423f-9d20-b8ab940583b4__c2of3,db42bf74-0679-423f-9d20-b8ab940583b4,chunk1_3_plain,10 GÍN ba-áš-tám ú-lá ar-ta-áš-a-kum ù gi₅-mì-lá-kà ta-ú-ra-am ú-lá al-té-e a-šur ù i-lu-ú e-ba-ru-tim li-ṭù-lá a-na KÙ.BABBAR a-mì-im ša KÙ.BABBAR 5 ma-na a-wa-at-kà ša-ma-a-am lu a-le-e ù,"not been able to return your favours May Aššur and the gods of friendship be my witnesses: For that silver, for at least 5 minas of silver I was able to listen to your words and I was able to return your favours",1e462217-cd6d-488d-8750-9b2fba65cb74__c3of3__gc1of1,zu-ú-lu lá i-<gap> a-ta a-na u₄-mì-im a-nim ta-áš-ta-pu <gap> a-šur ú i-lu-ú a-bi-ni li-ṭù-lá <gap>-dí-in <gap> ni,"the silver to Zûlu And you, until this very day you have kept silent Aššur and the god(s) of our father may witness <gap> give <gap>""""",0.31541388979441454,0.27644973508582654,20.929713113830694,1e462217-cd6d-488d-8750-9b2fba65cb74__c3of3__gc1of1|1e462217-cd6d-488d-8750-9b2fba65cb74__c3of3|262d446e-3fb6-4e13-83b2-9c0348714d58__c3of3,0.3154|0.3154|0.1985
db42bf74-0679-423f-9d20-b8ab940583b4__c3of3,db42bf74-0679-423f-9d20-b8ab940583b4,chunk2_3_tag_rich,gi₅-im-mì-lá-kà ta-ú-ra-am <gap> ki-ma ṭup-pí <gap> a-nim ta-ša-me-ú ṭup-pá-am <gap> ša ṣú-ḫa-ri-im a-na DUMU lá-li-im dí-in-ma lu-ub-lam a-wi-lu-tum-ma,"When you hear this letter <gap>, the tablet <gap> of the servant give it to Lalūm's son so he may bring it That is indeed gentlemanly behavior """,9890f282-1c0c-400d-86a8-3f67ceca6437__c2of2__gc1of1,a-pu-tum a-na a-wa-at ṭup-pí-im iḫ-da a-pu-tum <gap> šu-ma ma-ri <gap> lá i-mu-a IGI kà-ri-im šu-uk-na-ma kà-ru-um a DUMU um-me-a-nim li-dí-in-ma lu-ub-lam,"Urgent, <gap> if <gap> will not <gap> then place it / him before the colony, let the colony give them to an affiliated trader so he may bring it / him",0.3154685012488044,0.29858753827864354,31.363780456247035,9890f282-1c0c-400d-86a8-3f67ceca6437__c2of2__gc1of1|9890f282-1c0c-400d-86a8-3f67ceca6437__c2of2|2286d746-72f6-4670-b7bf-4b944c20c86f__c1of4,0.3155|0.3155|0.2648
dbdd8cda-7f78-4456-b019-21513db5331b__c1of5,dbdd8cda-7f78-4456-b019-21513db5331b,chunk4_6,a-na a-šur-ni-iw-ri a-la-ḫi-im {d}UTU-ba-ni ù nu-ur-IŠTAR qí-bi₄-ma um-ma PUZUR₄-a-na-ma a-na {d}UTU-ba-ni qí-bi₄-ma a-ṣé-er ta-aḫ-sí-is-tí-kà 6 GÍN,"To Aššur-nimrī, Ali-ahum, Šamaš-bāni and Nūr-Ištar from Puzur-Anna specifically to Šamaš-bāni: In addition to (what was in) your memo - they added 6 shekels of silver for you from",884fd798-0805-4d72-96e0-8a1733945c46__c1of9,a-na ir-ma-a-šur ù {d}UTU-ba-ni a-na ir-ma-a-šur qí-bi-ma um-ma,"To Ir'am-Aššur and Šamaš-bāni, and in particular to Ir'am-Aššur, say as follows, thus Ennam-Aššur: Previously I sent you 2 minas 57 shekels of silver from hattum with Šu-Suen and I thought: 'He is my father, he will go and send",0.37937369144878136,0.3122646079280897,28.536786234267158,884fd798-0805-4d72-96e0-8a1733945c46__c1of9|7d005594-335c-492e-ba8e-8e25aaefaffe__c1of2|b5bda5b4-7df0-4a11-8079-bf4d0868ba74,0.3794|0.2809|0.2766
dbdd8cda-7f78-4456-b019-21513db5331b__c2of5,dbdd8cda-7f78-4456-b019-21513db5331b,chunk4_6,KÙ.BABBAR ša wa-ar-kà-tám tù-ṣa-ni ú-ra-dí-ú-ni-kum 13 ma-na AN.NA ku-nu-ki-kà ù ku-nu-uk PUZUR₄-a-šur ša té-zi-ba-ni IGI da-ak-ni-bi₄-im IGI en-na-sú-in IGI i-dí-a-šur DUMU,"after you left 13 minas of tin under your seal and the seal of Puzur-Aššur that you left me Witnessed by Taqin-abum, by Enna-Suen, by Iddin-Aššur son of Kuzilānum",54364e47-54dc-4022-9c48-9006a2fe1b53__c2of3,iš-tù ḫa-mu-uš-tim ša kà-ší-im ša qá-té a-šur-ma-lik ú en-na-sú-in ITU.KAM ma-ḫu-ur-ì-lí li-mu-um ša qá-té a-šur-na-da DUMU PUZUR₄-a-na 8 GÍN KÙ.BABBAR a-na 3 ḫa-am-ša-tim i-ša-qal 10 GÍN KÙ.BABBAR a-na 6 ḫa-am-ša-tim i-ša-qal 10 GÍN wa-ar-kà-tám a-na 10,"From the week of the official who took over from Aššur-mālik,and Ennam-Suen, month IV, eponymy of the successor of Aššur-nādā, son of Puzur-Anna, he will pay 8 shekelswithin 3 weeks, 10 shekels within 6 weeks he will pay, and 10 shekels he will pay later, within another 10 weeks",0.27172165972992207,0.2666720750113606,22.082773527350685,54364e47-54dc-4022-9c48-9006a2fe1b53__c2of3|9f3c5b2e-3dbc-4bc8-b5a8-515064362b89__c1of2|bf35f537-d63c-4686-afe3-23fe2324b3a2__c1of2,0.2717|0.2655|0.2628
dbdd8cda-7f78-4456-b019-21513db5331b__c3of5,dbdd8cda-7f78-4456-b019-21513db5331b,chunk4_6,ku-zi-la-nim e-<gap> bi-il₅-tí-kà a-na PUZUR₄-a-šur DUMU ì-lí-a as-ni-iq-šu-ma 13.6666 ma-na-šu 6.8333 ma-na.TA a-na-ku a šu-mì-kà áš-qú-ul ŠU.NÍGIN 19.5 ma-na AN.NA i-ší-qí-il₅ 10 ma-na-um áb-num,"I checked your <gap> for Puzur-Aššur son of Iliya, and I personally paid his 13 6666 minas at 6 8333 minas each for you In all, 19 5 minas of tin were paid The 10 mina weighing stone by which he weighed",51afd26f-dfc0-4d1f-bd88-0bbac52ec8e1__gc1of1,1 ma-na KÙ.BABBAR ša zu-ku-a ú-šé-bi₄-lá-ni IGI PUZUR₄-e-nam ku-nu-ki-šu áš-ru-um-ma as-ni-iq-šu-ma 2.5 GÍN KÙ.BABBAR im-ṭí,"As to the 1 mina of silver that Zukuwa sent me, I broke his seal with Puzur-ennam as witness and checked it, and 2.5 shekels of silver were missing.",0.24838967565210102,0.2471931081199178,18.0586581502308,51afd26f-dfc0-4d1f-bd88-0bbac52ec8e1__gc1of1|51afd26f-dfc0-4d1f-bd88-0bbac52ec8e1|935c5868-cbd3-4980-96c1-39400bd384dc__c4of7,0.2484|0.2484|0.2448
dbdd8cda-7f78-4456-b019-21513db5331b__c4of5,dbdd8cda-7f78-4456-b019-21513db5331b,chunk4_6,ša ú-ša-qí-lu 0.3333 ma-na ra-bi₄-at i-na ir-ni-tim šu-uq-la-tim ša um-me-a-ni-a a-na pá-ṭù-ri-im i-zi-iz a-dí AN.NA ma-sí-ra-am ú-ša-áš-qí-li-ni a-ḫi a-ta 7 GÍN.TA KÙ.BABBAR a-na AN.NA-ki-a a-na,"was 0 3333 mina too large He is ready to open the packages of my investors <gap> Until he has made me pay the -tin, my dear brother, pay 7 shekels of silver per (mina) for my tin to my representatives",3da90c03-b516-42fe-984b-d42106a620e8,i-nu-mì a-ḫu-wa-qar iš-tù a-lim{ki} i-tù-ra-ni šu-uq-lam ku-nu-ki ša a-lim{ki} <gap> ù e-lá-ma i-pá-ṭù-ru-ma 50 ma-na AN.NA i-du-nu-šu-ma iš-tù u₄-mì-im ša AN.NA i-lá-qé-ú 15 ḫa-am-ša-tim i-lá-ak-ma 8.3333 ma-na KÙ.BABBAR ṣa-ru-pá-am a-ḫu-wa-qar i-ša-qal,When Ahu-waqar comes back from the City PN and Elamma will break open the packet with seals applied in the City and they will give him 50 minas of tin and from the day he gets the tin he will go (travel) for 15 weeks and then Ahu-waqar will pay 8.3333 minas of refined silver.,0.2486090403604569,0.23184727946734732,24.816467562458925,3da90c03-b516-42fe-984b-d42106a620e8|b70ff5de-077f-4b22-92c4-bba7b2bdf5d8__c1of3|e4de29e1-f409-435e-bfa5-4dea904b7f67__c2of5__gc1of1,0.2486|0.2241|0.2229
dbdd8cda-7f78-4456-b019-21513db5331b__c5of5,dbdd8cda-7f78-4456-b019-21513db5331b,chunk4_6,ša ki-ma i-a-tí šu-qú-ul lu gi₅-mì-lu-um i-a-tí ki-ma ag-mì-lu-kà-ni-ma ḫa-ra-nam a-dí-na-ku-um,May it be a favour for me since I have done you a favour and I have arranged a caravan for you,384e7617-1669-4e82-b62e-8d60e00606a7__c3of3,lu-ub-lam ù lu gi₅-mì-lúm i-a-tí ḫa-ra-ni a-na a-lim{ki} ù a-na-ku a-we-el gi₅-mì-lim a-mur-IŠTAR lá i-bi-a-at ṭur₄-da-šu šu-a-tí ú-qá-a-šu,"So let it be a favour to me - I am going to the City I too am a man of favours Amur-Ištar should not delay, send him It is him I am waiting for",0.3346237721516011,0.3116395881262161,26.076081211336895,384e7617-1669-4e82-b62e-8d60e00606a7__c3of3|384e7617-1669-4e82-b62e-8d60e00606a7__c3of3__gc1of1|730dff7e-5939-4845-bcf4-6964f75101b8__c3of3,0.3346|0.3346|0.2657
df583456-0a7b-4724-bfa0-532a4f229e19__c1of4,df583456-0a7b-4724-bfa0-532a4f229e19,chunk4_6,a-na a-lá-ḫi-im qí-bi-ma um-ma i-ku-pí-a ú zu-ku-a 1 GÚ 30 ma-na AN.NA-kà ub-lu-ni ú-sà-ni-iq-šu-ma 0.5 ma-na im-ṭí 0.5 ma-na AN.NA i wa-aḫ-šu-ša-na il₅-qé-ú 7.6666 GÍN 7.5 ŠE.TA ta-dí-in KÙ.BABBAR-áp-šu 11.3333 ma-na 2.5 GÍN ŠÀ.BA 10 GÍN,"To Ali-ahum from Ikūn-pīya and Zukuwa: They brought your tin, 1 talent 30 minas We checked it and 0 5 mina was missing They took 0 5 mina tin in Wahšušana It was sold at the rate 7 6666 shekels 7 5 grains in silver: 11 3333 minas 2 5 shekels Of that we gave 10 shekels of silver for the 'water-man' Šu-Hubur brings 11 minas 12",c2609f8b-ae5b-45b8-b074-02b850553da7__c2of2__gc1of1,ú-sà-ni-iq-šu-ma bi₄-il₅-tum 2.5 ma-na im-ṭí i-na AN.NA ša šé-ep i-ri-ší-im 2.3333 ma-na AN.NA i-na i-šé-ra-tim ša É a-lim{ki} i-tí-ra-ma ša-lim-a-šur il₅-qé-šu IGI i-sú-ri-ik IGI i-ri-ší-im,"5 minas were missing on each talent Of the tin transported by Irišum 2 3333 minas of tin from the of the City Hall was in excess, and Šalim-Aššur took it Witnessed by Issu-arik, witnessed by Irišum",0.32390647697500624,0.32003942513904965,19.797913277660488,c2609f8b-ae5b-45b8-b074-02b850553da7__c2of2__gc1of1|c2609f8b-ae5b-45b8-b074-02b850553da7__c2of2|4a6048d3-db84-4101-bb41-40f6a5a0db18__c1of4,0.3239|0.3239|0.3123
df583456-0a7b-4724-bfa0-532a4f229e19__c2of4,df583456-0a7b-4724-bfa0-532a4f229e19,chunk4_6,KÙ.BABBAR a-na ša ma-e-im ni-dí-in 11 ma-na 12.5 GÍN KÙ.BABBAR ku-nu-ki-ni šu-ḫu-bur na-áš-a-kum 24 pí-ri-kà-ni-kà ḫa-nu ub-lam ú a-na a-lá-ni ú-šé-ṣí-šu-nu ší-im-šu-nu ḫa-nu ub-ba-lá-kum i-na ša,5 shekels of silver under our seals to you Hanu brought 24 pirikannus and he led them out into the villages Hanu will bring you the proceeds from them We made Šukkutum pay 4 minas of silver out of what was in his,4e8411da-5198-451c-bdef-bf6477f79a03__c2of4__gc1of1,i-dí-in 6 TÚG.ḪI.A a-na 2.3333 ma-na 4 GÍN KÙ.BABBAR ni-dí-in i-na ŠÀ.BA 1 ma-na KÙ.BABBAR šu-ḫu-bur ub-lá-ku-um 2.3333 ma-na 4 GÍN KÙ.BABBAR ku-nu-ki-ni ù 3.3333,3333 minas 4 shekels of silver under our seals and 3 3333 shekels of gold under Kuziziya's seal The rest of the copper is 5 talents 12 minas Amur-Ištar and Ilī-ašrannī,0.3633505089546775,0.3451461689986593,27.135806513999235,4e8411da-5198-451c-bdef-bf6477f79a03__c2of4__gc1of1|4e8411da-5198-451c-bdef-bf6477f79a03__c2of4|480d061f-f8a3-44b5-a2e4-fed1c3c18c66__c3of4,0.3634|0.3634|0.3087
df583456-0a7b-4724-bfa0-532a4f229e19__c3of4,df583456-0a7b-4724-bfa0-532a4f229e19,chunk4_6,ṭup-pí-šu ša šu-ki-tim 4 ma-na KÙ.BABBAR nu-ša-áš-qí-il₅ ku-nu-ki-šu šu-ḫu-bur-ma na-áš-a-kum GÁN-lam₅ a-šu-mì šu-ki-tim-ma e-tí-iq ší-tí KÙ.BABBAR-pí-kà ša li-bi šu-ki-tim nu-ša-áš-qá-al-šu-ma iš-tí ší-im pí-ri-kà-ni-kà nu-šé-ba-lá-kum a-na a-lá-ḫi-im qí-bi-ma,tablet Šu-Hubur brings it to you under his seal It passes overland in the name of Šukkutum as well We shall make Šukkutum pay the rest of your silver owed by him and send it to you with the proceeds from your pirikannus,480d061f-f8a3-44b5-a2e4-fed1c3c18c66__c3of4,KÙ.BABBAR šu-kà-tám ú-ša-áš-qí-il₅-šu ku-nu-ki ša šu-ki-tim šu-ḫu-bur na-áš-a-kum GÁN-lam₅ a-šu-mì šu-ki-tim a-dí kà-ni-iš{ki} e-tí-qám ŠU.NÍGIN KÙ.BABBAR-pí-kà lu ší-im AN.NA lu ša šu-ki-tim 15 ma-na 12 GÍN KÙ.BABBAR šu-ḫu-bur na-áš-a-kum ší-tí KÙ.BABBAR-pí-kà 2 ma-na ša,"Total of your silver, both the proceeds from the tin and that from Šukkutum, 15 minas 12 shekels of silver, Šu-Hubur brings to you The rest of your silver, 2 minas owed by Šukkutum — is your silver Silver for purchases and he <gap> set down with Šu-Hubur There in your possession <gap> I seized it from their silver so satisfy yourself with the silver",0.5876964552979295,0.4354018513709212,41.094935086610434,480d061f-f8a3-44b5-a2e4-fed1c3c18c66__c3of4|c8fbaaca-4293-4b30-a66c-d76c288b09d8__c1of3|4a6048d3-db84-4101-bb41-40f6a5a0db18__c3of4,0.5877|0.3808|0.3377
df583456-0a7b-4724-bfa0-532a4f229e19__c4of4,df583456-0a7b-4724-bfa0-532a4f229e19,chunk4_6,um-ma zu-ku-a-ma mì-šu ša a-dí 5 ḫa-am-ší-šu áš-pu-ra-ni-ma úz-ni lá ta-pá-tí a-ḫi a-ta úz-ni pè-té KÙ.BABBAR ša i-dí-a-šur ḫa-bu-lá-ni ša-qí-il₅ lá ša-qí-il₅ tí-ir-ta-kà,"To Ali-ahum from Zukuwa: Why is it that I have written five times but you do not inform me My dear brother, inform me Send me word whether the silver owed by Iddin-Aššur has been paid or not",47dd8f10-c7d9-4eea-8435-93ff9f347c63__c2of2,ta-ḫi-id <gap> a-dí ḫa-am-ší-šu tí-ir-tí i-li-kà-kum ṭup-pu-um ša 12 ma-na <gap>-ba-tim <gap> a-na-ku we-da-ku <gap> i-dí <gap> ša-áš-qí-il₅ ki-ma ṭup-pá-am ta-áš-me-ú KÙ.BABBAR ša-qí-il₅ lá ša-qí-il₅ tí-ir-ta-kà a-na wa-aḫ-šu-ša-na li-li-kam-ma ší-ma-am šu-qú-ul a-na-ku-ma,"My instructions have come to you five times The tablet concerning 12 minas of silver <gap> I am alone <gap> have <gap> paid As you hear the letter send me word to Wahšušana whether or not the silver is paid, and pay the goods I personally <gap>""",0.36373427960184235,0.3508276260673924,29.07223676639232,47dd8f10-c7d9-4eea-8435-93ff9f347c63__c2of2|c8fbaaca-4293-4b30-a66c-d76c288b09d8__c3of3|47dd8f10-c7d9-4eea-8435-93ff9f347c63__c1of2,0.3637|0.3547|0.3340
dfa4f36e-eb92-45fd-800c-514ba0af5966,dfa4f36e-eb92-45fd-800c-514ba0af5966,chunk2_3_tag_rich,<gap> i-dì-in-ma ša-lim-a-šùr ù DUMU a-mur-IŠTAR <gap>,"<gap> the colony rendered a verdict, and Šalim-Aššur and Amur-Ištar's son <gap>",c0aaa098-b5c1-45a0-a8ed-8ac9375c1a31,kà-ru-um kà-ni-ìš dì-nam i-dì-in-ma ša-lim-a-šùr ù DUMU a-mur-IŠTAR ší-bi-šu-nu i-šé-e-ú-ma a-na ITU.10.KAM a-le-e i-ma-gu₅-ru-ni e-ta-wu ITU.1.KAM kán-wa-ar-ta-an li-mu-um ku-bi-e-a,"The Kanesh colony has passed a verdict, stating that Šalim-Aššur and Amur-Ištar's son shall seek out their witnesses, and within 10 months they shall negotiate where they agree. Month Kanwartan, eponymy Kūbiya.",0.3963232641271499,0.38255202673425953,46.9260767223235,c0aaa098-b5c1-45a0-a8ed-8ac9375c1a31|c0aaa098-b5c1-45a0-a8ed-8ac9375c1a31__gc1of1|89179664-b4a9-43ac-b8a7-b94e9a4dae28,0.3963|0.3963|0.3550
dfad0b67-e34c-44df-8d8c-f5bf640f8ae2__c1of4,dfad0b67-e34c-44df-8d8c-f5bf640f8ae2,chunk4_6,en-um-a-šùr DUMU ša-lim-a-šùr a-na a-gi-a DUMU i-ku-nim iṣ-ba-at-ni-a-tí-ma um-ma en-um-a-šùr a-na a-gi-a-ma <gap> ṭup-pí ḫa-ru-mu-tim ša <gap> a-bi-kà i-na kà-ni-iš <gap> ku-a-tí-ma,"Ennam-Aššur son of Šalim-Aššur seized us against Agiya son of Ikūnum, and Ennam-Aššur said as follows to Agiya: <gap> certified tablets of your father's in Kanesh <gap> for you and copper and <gap> I am an",7477d265-6125-47d9-a2c5-284548c7e95b__c1of5__gc1of1,ša-lim-a-šùr iṣ-ba-at-ni-a-tí-ma um-ma šu-ut-ma a-na šu-bé-lim ù en-na-sú-in-ma KÙ.BABBAR 1 GÚ ù 2 GÚ a-na ḫu-bu-ul a-bi-ku-nu i-na,"Šalim-Aššur seized us and said to Šu-Bēlum and Enna-Suen: I have paid some 1 or 2 talents of silver for your father's debt out of my joint-stock capital Come on, look at the tablets",0.40231672922617423,0.39555429884202703,31.199087160877465,7477d265-6125-47d9-a2c5-284548c7e95b__c1of5__gc1of1|7477d265-6125-47d9-a2c5-284548c7e95b__c1of5|5de3fb43-3fcf-43cf-995e-423a7ad48bf0__c5of5__gc1of1,0.4023|0.4023|0.3820
dfad0b67-e34c-44df-8d8c-f5bf640f8ae2__c2of4,dfad0b67-e34c-44df-8d8c-f5bf640f8ae2,chunk4_6,URUDU ú <gap> na <gap> ir <gap> bi zu <gap> me-ra me-tim a-na-ku <gap> a-šé-e <gap> a-wi-lu a-ni-ú-tum <gap> iš-tù ITU.1.KAM <gap> li-mu-um ša qá-tí a-šur-ma-lik,"heir <gap> I sue <gap> these men <gap> reckoned from the month <gap>, eponymy after Aššur-malik, within 1 year <gap>certified tablets <gap> you and <gap> do not raise claim and do not complain at all",2d9dd270-a02e-4327-933e-142c82f1be86__c3of3__gc1of1,i-tù-ru-ni ITU.1.KAM be-el-té-É.GAL-lim li-mu-um ša qá-té en-na-ma-nim a-wi-lu a-ni-ú-tum da-a-a-nu,"Month I, eponymy of the successor of Ennamānum The above mentioned men were judges",0.3750376858721109,0.3628395906607739,12.720367535563282,2d9dd270-a02e-4327-933e-142c82f1be86__c3of3__gc1of1|2d9dd270-a02e-4327-933e-142c82f1be86__c3of3|991eef40-f139-4206-90ed-7fb45648b197__c7of16,0.3750|0.3750|0.3384
dfad0b67-e34c-44df-8d8c-f5bf640f8ae2__c3of4,dfad0b67-e34c-44df-8d8c-f5bf640f8ae2,chunk4_6,<gap> a-na ša-na-at <gap> ḫa-ar-<gap> ša ku <gap> la <gap> lá <gap> a-na a-<gap> ḫa-ru-mu-tim <gap> a-ta ú a-<gap> ú-la ta-tù-ar-ma mì-ma la ta-na-pu-uš um-ma a-gi-a-ma i-na kà-ni-iš ṭup-pí ša ḫu-bu-ul a-bi-a a-ta lu ša-zu-úz-ta-kà lu a-ḫu-kà kà-li-ma-ni-ma šu-ma ṭup-pá-am ša ku-nu-uk a-bi-kà ú-lá ší-bi a-na ma-lá u₄-me-a ú-la,""" Agiya answered: ""Show me, either you yourself or your agent or your brother, the tablets concerning my father's debt in Kanesh, and if I have not produced for you the tablet sealed by your father or the relevant witnesses within my stipulated term, then it is indeed our debt in accordance with my tablet sealed by our fathers, and I shall not raise claim and I shall not complain",a03452b0-7d09-4917-9aea-c2f733c80b76__c1of2,a-na i-tur₄-DINGIR qí-bi-ma um-ma en-um-a-šur-ma a ma-lá tí-ir-tí-kà ta-áš-bi-it KÙ.BABBAR <gap>-ma-na 15 GÍN <gap> ša-zu-úz-ta-kà <gap> ší-mì <gap> dí e <gap> i-na e-lá-i-a šu-ma ma-ma-an <gap>-ku-ra-am na-<gap> li-ba-kà <gap> a-bi a-ta <gap> ša <gap> 2 ma-na <gap> 2 ma-na <gap> 2 ma-na,"To Itūr-ilī from Ennam Aššur: In accordance with your instructions <gap> your reprisentatives <gap> the final payment of the silver, <gap> minas 15 shekels <gap> when I come up",0.31524044611146007,0.29672898245600826,12.981917776430393,a03452b0-7d09-4917-9aea-c2f733c80b76__c1of2|2286d746-72f6-4670-b7bf-4b944c20c86f__c1of4|af3e1afc-e910-49ce-8956-e59eb19262e7__c2of3,0.3152|0.2879|0.2870
