source,target,source_origin,license_note,row_origin,oare_id,sentence_uuid,genre_label,label,anchor_token,anchor_type,source_token_len,target_word_len,builder
1 ma-na 9 GÍN KÙ.BABBAR li-tám SIG5 i-ṣé-er iš-pu-nu-ma-an ù ta-li-a ú ta-li-iš me-er-e-šu ša a-ma-li-a pu-šu-ke-en6 i-šu i ḫa-ar-pí ša i-lá-kà-ni <gap> na-ru-uq <gap> mì-iš-lam še-am mì-iš-lam ar-ša-tim ú-ṣú-bu IGI <gap> DUMU a-du-du,"1 Mine 9 Seqel gutes . . . . . . . Silber hat zu Lasten des Išpunuman und des Tali’a und des Tališ, seiner Söhne, aus Amali’a, Pūšukēn gut.
In der kommenden Erntezeit werden sie [ . . Ṣa]ck [. . . . Krug] Getreide, die Hälfte [des Zins]es ‘hinzugügen’ [Vor . . . . . , dem Sohne des A]dūdu (Rs unbeschrieben).",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,473ae822-9da8-458d-bcb3-b5f044d8806e,,debt note,Cuneiform Tablet ATHE 6,,,34,64,taskform_winner_a1_silver_builder
1 ma-na AN.NA iš-tù ḫa-ḫi-im ú-šé-bi-lam-ma ší-im-šu 7.5 GÍN KÙ.BABBAR tí-ib-nam iš-ú-mu-nim-ma ḫa-ra-an sú-qí-nim a-ta-lá-ak-ma tí-ib-nam šu-wa-tí a-šùr-ta-ak-lá-ku il5-qé-ma a-na am-tim ší-im-šu lá i-dí-in,"I sent 1 mina tin to you from Ḫaḫḫum and its price was 7 1/2 shekels silver.
They purchased straw and I left for the 'narrow track.'
Aššur-taklāku took that straw but he must not give its exchange value to the amtum-wife.",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,9c411ce1-5f2b-8505-9393-5c03ef129241,,unknown,Cuneiform Tablet TMH 1 27a,,,24,42,taskform_winner_a1_silver_builder
1 ma-na KÙ.BABBAR i-ṣé-er PUZUR4.IŠTAR i-dí-a-šur i-šu iš-tù ḫa-mu-uš-tim ša ḫa-na-nim ù il5-ba-ni 1.5 GÍN.TA i-na ITU.KAM ṣí-ib-tám ú-ṣa-áb IGI a-mur-a-šur IGI a-šur-dan,"Puzur-Ištar owes Iddin-Aššur 1 mina silver.
He will add 1 1/2 shekels (per mina) per month as interest from the ḫamuštum of Ḫananum and Ilī-bāni.",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,1e62f217-7616-8c9a-3a01-2f7d024d4625,,debt note,Cuneiform Tablet Kt 90/k 243 (TPAK 1 90),,,23,25,taskform_winner_a1_silver_builder
1 ma-na KÙ.BABBAR i-ṣé-er e-lá-a ù a-šur-ma-lik PÚZUR-a-šur i-šu iš-tù ḫa-muš-tim ša PÚZUR-a-šùr a-na 7 ḫa-am-ša-tim i-ša-qú-lu šu-ma lá iš-qú-lu 1.5 GÍN.TA i-na ITU.KAM ṣí-ib-tám ú-ṣú-bu ITU.KAM té-i-na-tim li-mu-um a-šur-i-mì-tí ma-lá-ḫu-um KÙ.BABBAR i qá-qá-ad šál-mì-šu-nu ù ke-ni-šu-nu ra-ki-is IGI i-ku-pì-a IGI zu-zu-ba-ar,"Elā(ya) and Aššur-mālik owe Puzur-Aššur 1 mina silver.
They will pay 7 weeks from the ḫamuštum of Puzur-Aššur.
If they do not pay (on time), they will add interest at a rate of 1 1/2 shekels per month
Month: Teʾintātim.
Eponymate: Aššur-imittī the boatman.
(The obligation to pay back) the silver is bound to whichever one is financially solvent and legally responsible.
Witnesses: Ikuppiya, Zuzubar.",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,f2b62c6a-6c7f-4353-9352-6a11a3b867c1,,debt note,Cuneiform Tablet AKT 1 2 (Ank. 4667),,,42,65,taskform_winner_a1_silver_builder
1 ma-na KÙ.BABBAR li-tí i-ṣé-er ša-dí-a IŠTAR-lá-ma-sí tí-šu iš-tù ḫa-mu-uš-tim ša {d}MAR.TU-ba-ni ù a-šur-na-da 2 GÍN.TA i-na ITU.KAM ṣí-ib-tám ú-ṣa-áb ITU.KAM a-lá-na-tim li-mu-um DUG-a-šur IGI zu-zu-a IGI šu-be-lim,"Šadīya owes Ištar-lamassī 1 mina quality silver.
He will add (as interest) 2 shekels from the month of ṣibtam
Month: Allānātim.
Eponymate: Tāb-Aššur.
Witnesses: Zuzuwa, Šū-Bēlim.",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,f75738e1-470e-4f65-8928-fb27c1e6c4b6,,debt note,Cuneiform Tablet ICK 2 11 (Ka 589),,,28,26,taskform_winner_a1_silver_builder
1 ma-na KÙ.BABBAR qá-tí a-bi-ni 1 ma-na KÙ.BABBAR qá-tí ù 30 ma-na.TA SÍG.ḪI.A ša 28.83333 ma-na 3.5 GÍN ša ILLAT pu-šu-ke-en6 i-na kà-ar-pá-ta ú-ṣú-ur-ša-a-šùr il5-qé-ma a-la-ḫu-um ṭup-pu-šu il5-pu-ut ṭup-pu-šu ḫa-ar-ma-am ša a-na ṣí-ib-tim i-lu-ku-šu-ni a-lá-ḫu-um ú-kà-al 1 ma-na KÙ.BABBAR bé-ú-lá-tum 7 GÍN KÙ.BABBAR ší-im ku-sí-tim 1 ANŠE ṣa-lá-mu-um ša i-dí-IŠTAR e-zi-bu-šu-ni ù 40 ma-na URUDU ṣa-ḫi-ru-um ší-tí URUDU-i-a mì-ma a-nim iš-tí a-šùr-i-dí DUMU mu-mu-lá-nim 12 GÍN KI ḫa-lu-li 10.5 GÍN KÙ.BABBAR ša ga-nu-a ḫu-lu-pá a-ṣé-er bé-ú-lá-tí-šu il5-qé 2 ma-na KÙ.BABBAR ù ṣí-ba-tù-šu ù 6 GÍN KÙ.BABBAR ša i-nu-mì a-na pá-zu-ur-tim i-li-ku iš-ti {d}IŠKUR-ba-ni DUMU bu-da-dim,"Ušur-ša-Aššur took 1 minas silver-the share of our father, 1 mina-my share, and 30 minas wool-worth 28 minas 53 1/2 shekels from the caravan of Pūšu-kēn in Karpata and Al-āḫum wrote his tablet.
Al-āḫum holds his sealed tablet, which will go to the interest.
1 mina silver-beʾulātum, 7 shekels silver-price of the kusītum-garment, 1 black donkey which Idī-Ištar left, and 40 minas ṣaḫirum-copper-the remainder of my copper--all this is with Aššur-idī son of Mumulānum.
Hulupa took 10 1/2 shekels silver belonging to Ganua for the purpose of a
2 minas silver and its interest, and 6 shekels silver from when they went on the smuggler's route is with Adad-bāni son of Budādum.",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,3f76f1f9-c0a8-0484-0d4c-5f23ba93f5ed,,note,Cuneiform Tablet CCT 1 35 (BM 113550),,,95,112,taskform_winner_a1_silver_builder
1 ma-na KÙ.BABBAR ṣa-ru-pá-am 15 GÍN ṣí-ba-sú ṣa-ru-up me-eḫ-ra-tim ša a-bu-na tal-qé KÙ.BABBAR ù ṣí-ba-sú a-na šu-mì-kà KI a-bu-na ú-ṣí-a-am 2 ma-na KÙ.BABBAR ṣa-ru-pá-am me-eḫ-ra-at 10 {TÚG}ta-ku-uš-ta-e a-bu-na ta-ku-uš-ta-ú a-na šu-mì-kà a-na-num GÁN-eq-lam e-tí-qú ù KÙ.BABBAR-áp-šu-nu a-na šu-mì-kà GÁN e-tí-qám ta-ku-uš-ta-e-kà šu-{d}IŠKUR ú-bi4-il5 2 {TÚG}ku-ta-ni ḫu-<gap> iš-pu-ra-ma ṭup-pu-šu ú-kà-li-im li-iz-bi4-il5 ku-ta-ni i-<gap> a-na ba-a-ba-at ta-ku-uš-té-kà ni-zu-a-az KÙ.BABBAR i-ba-ta-aq ù i-tí-ir a-na šu-mì <gap> 0.66666 GÍN KÙ.GI <gap>-ša-lim ša <gap> a-lim{ki} i li-bi4-kà 10 GÍN ṣa-ru-pá-am a-na šu-mì a-šùr-be-el-a-wa-tim a-na be-a-lim té-ri-iš um-ma a-ta-ma i-na e-lá i-dí-a-šùr ù a-šùr-ma-lik TÚG.ḪI-tù-šu e-li-ú-ni-ma li-qé 10.5 GÍN ṣí-ba-at 0.5 ma-na KÙ.UD ta-áš-ku-nam ni-kà-sí ki-ma qá-ar-wi-a iš-tí-a ta-sí-ma 17.5 GÍN KÙ.BABBAR 1 me-eḫ-ra-tim ḫu-bu-ul qá-ar-wi-a a-dí-na-kum lu KÙ.BABBAR lu TÚG.ḪI.A lu ša mu-sú-kà-e mì-ma ša qá-ar-wi-a ú-lá té-zi-ba-am šu-ma 17.5 GÍN KÙ.BABBAR qá-ar-wi-a tù-uš-té-bi4-lam iš-tù ḫa-mu-uš-tim ša kà-áš-ší-im <gap> GÍN.TA i-na ITU.KAM ṣí-ib-tam a-na 1 ma-na a-ma-nu-ma ta-za-za-am 5.5 ma-na 6.5 GÍN KÙ.BABBAR ḫu-bu-ul ma-<gap> i-na KÙ.BABBAR-pì,"You took the 1 mina refined silver and 15 shekels of ""refined of its echange""? belonging to Abuna.
Abuna took(?) The silver and its interest in your name?",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,c16149da-1d00-f8a7-2988-339067d35571,,letter,Cuneiform Tablet CCT 5 46b (BM 113301),,,152,28,taskform_winner_a1_silver_builder
1 ma-na KÙ.BABBAR ṣa-ru-pá-am a-na kur-ub-IŠTAR a be-a-lim id-na-a i-dí-in iš-tù ḫa-mu-uš-tim ša da-da-nim ù a-šur-ba-ni a-na 20 ḫa-am-ša-tim i-ša-qal šu-ma lá ìš-qúl 1.5 GÍN.TA i ITU.1.KAM a-1 ma-na-im ú-ṣa-áb IGI ú-ṣú-ur-ša-a-šur IGI a-šur-ìš-tí-kál,"Witnesses: Uṣur-ša-Aššur, Aššuriš-tikal.",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,629c0bb7-708f-4401-ac77-33481f1ffac3,,unknown,Cuneiform Tablet ICK 2 75 (Ka 816),,,34,3,taskform_winner_a1_silver_builder
1 ma-na KÙ.BABBAR ṣa-ru-pá-am i šé-pí-šu pá-ni-tim ì-lí-iš-tí-kál ub-lá-ku-nu-tí-ma 2 ma-na KÙ.BABBAR a ni-kà-sí-a 1 ma-na-um 0.66666 ma-na.TA a-ša-kán ù 10 GÍN a ni-kà-sí-a ta-dí-a ší-tí KÙ.BABBAR-pí-a 0.33333 ma-na 7.5 GÍN ù 0.33333 TÚG šu-ru-tim i-ša e-lá-at DUMU pá-na-kà a ni-kà-sí-a ta-dí-a 18 GÍN KÙ.BABBAR-áp-šu-nu 2 ma-na LÁ 6 GÍN 5 GÍN a-mu-tám sà-ḫa-ar-tám KIŠIB-ku-nu-ki-a i-pì-li-is ub-lá-ku-nu-tí um-ma a-na-ku-ma a ni-kà-sí-a id-a-ší šu-ma ta-dí-na-a-ší té-er-ta-ku-nu li-li-kam šu-ma a-mu-tí i-ba-ší šé-bi4-lá-nim i-na ṭup-pì-ku-nu wa-ar-ki-im um-ma a-tù-nu-ma ku-ta-nam a-ra-áb-e-tí-kà ni-dí-in ra-áb-e-tí-a kà-ru-um e-nu-nam-ma ší-im-šu i ni-kà-sí ta-ša-kà-ni 13 ku-ta-ni a-na 4.66666 ma-na 6 GÍN ta-dí-na ŠÀ 1 ma-na 1 0.25 GÍN a pá-zu-ur-tí ki-li TÚG.ḪI-a ta-dí-na ší-tí KÙ.BABBAR 3.6666600000000003 ma-na <gap> 4.75 GÍN 8 TÚG.ḪI.A ša li-wi-tim a-na 2 ma-na ta-dí-na <gap> ší-tí {TÚG}ku-ta-ni-a 21 <gap> mì-ma lá tù-šé-ba-la-nim a-ma-kam dí-na-šu-nu-ma lu a ni-kà-sí-a lu a-šar ta-da-nim dí-na-šu-nu-ma a ša ni-kà-sí-a KÙ-áp-ku-nu li-qé-a 0.66666 ma-na KÙ qá-tí šu-{d}EN.LÍL i-dì-ú ù um-ma šu-ut-ma a-na e-na-ba-ša-at šu-pu-ur-ma KÙ-pì lu-šé-bi4-lam mì-šu-um lá-qá-am lá i-mu-a ma KÙ-pì i-ba-ší iš-tù 5 ITU.KAM 3 ma-na.TA ú-lá 4 ma-na.TA TÚG 10 qá-tám i-dí-ú i-a-tí ma-ti-ma ú-lá ta-áš-pu-ra-nim a-ba-ú-a a-tù-nu ma-lá ta-dí-a-ni šu-up-ra-nim-ma lu-šé-bi4-kà-ku-nu-zi gi-im-lá-ni ù šu-ma lá ta-ga-mì-lá-ni ki-ma a-ḫu a-na a-ḫi-im ṣí-ib-tám i-du-nu i-ṣé-ri-a li-qé-a ni-kà-sú lu-šé-ṣí-ú-ma ṭup-pì-a sí-in-qá-ma za-ku-tám šu-up-ra-nim-ma ṣí-ib-tám i-ṣé-ri-a lá ta-lá-qé-a-ma a-ṣé-er lu-mu-un li-bi4-a lu-mu-un li-bi4-im lá tù-ṣa-ba-nim,"Ili-ištakal brought you 1 mina refined silver in his previous transport.
I will put 2 minas silver into my account--1 minas per 2/3 minas.",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,5575df69-5d8b-797e-acf3-33594ce09bfa,,unknown,Cuneiform Tablet FS Sachs,,,214,24,taskform_winner_a1_silver_builder
1 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er a-mur-{d}a-šur šu-ku-tum i-šu iš-tù ḫa-mu-uš-tim ša ú-ra-a ú kur-ub-IŠTAR 1.5 GÍN.TA i-na ITU.1.KAM a-na 1 ma-na-im ú-ṣa-áb 10 GÍN KÙ.BABBAR ša zu-zu 0.25 GÍN i-na ITU.1.KAM a-na e-ša-ar-tim ú-ṣa-áb IGI a-šur-ma-lik IGI i-ku-pì-a-šur,"Amur-Aššur owes Šukkutum 1 mina refined silver.
He will add (interest) at the rate of 1 1/2 shekels per mina per month from the ḫamuštum of Ūraya and Kurub-Ištar.
Witnesses: Aššur-mālik, Ikūn-pī-Aššur.",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,0a4a6d81-85d8-4cb5-9d19-1e74675f89cb,,unknown,Cuneiform Tablet ICK 1 34b,,,38,32,taskform_winner_a1_silver_builder
1 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er a-ta ša-at-a-na a-ší-tí-šu ù ḫa-nu me-er-i-šu a-šur-ma-lik i-šu iš-tù ḫa-muš-tim ša kà-ší-im ša qá-tí en-na-sú-en6 a-na 4 ḫa-am-ša-tim i-ša-qú-lu šu-ma lá iš-qú-lu 3 GÍN.TA i ITU.KAM a-na 1 ma-na-im ṣí-ib-tám ú-ṣú-bu IGI na-ki-li-et IGI a-ší-et,"Witnesses: Nakiled, a-ší-et.",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,4ded5d1c-57fb-4fb9-a487-48acc6e7135a,,debt note,Cuneiform Tablet ICK 1 9,,,40,3,taskform_winner_a1_silver_builder
1 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er a-šur-a-ma-ru-um DUMU a-lá-ḫi-im tám-kà-ru-um i-šu iš-tù ḫa-mu-uš-tim ša e-lá-ma ú ku-ru-ub-IŠTAR a-na 24 ḫa-am-ša-tim i-ša-qal šu-ma i-na u4-mì-šu lá iš-qú-ul 1.5 GÍN.TA i-na ITU.KAM-im a-na ma-na-im ṣí-ib-tám ú-ṣa-áb ITU.KAM qá-ra-a-tim IGI en-um-a-šur DUMU a-ḫi-a IGI šu-ni-ra-aḫ DUMU šu-IŠTAR,"Aššur-ammurrum s. Al-aḫum owes the merchant 1 mina refined silver.
Month: Qarrātum.
Witnesses: Ennum-Aššur s. Aḫia, Šū-Niraḫ s. Šū-Ištar.",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,8d5051e7-630f-4771-25b9-38f078dcf0c2,,debt note,Cuneiform Tablet Kt v/k 23 (AKT 3 3),,,43,19,taskform_winner_a1_silver_builder
1 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er i-na-ar-me-e ù zu-zu bu-zu-ta-a i-šu iš-tù ḫa-mu-uš-tim ša a-šur-be-el-a-wa-tim ù a-ku-za a-na ša bu-uq-lá-tim i-ša-qú-lu šu-ma lá iš-qú-lu a-na 1 ma-na-im 3 GÍN.TA i-na ITU.KAM ṣí-ib-tám ú-ṣa-áb IGI a-šur-ta-ak-lá-ku IGI {d}IM-re-bi4 DUB.SAR i-na qá-qá-ad šál-mì-šu-nu KÙ.BABBAR ra-ki-is,"i-na-ar-me-e and Zuzu owe Buzutaya 1 mina refined silver.
If he does not pay (on time), he will add 3 shekels per mina per month as interest.
Witnesses: Aššur-taklāku, dIM-re-bi4",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,ffe434da-6ad4-4f48-badc-7a79706799d5,,unknown,Cuneiform Tablet Kt c/k 1178 (AKT 9a 80),,,42,30,taskform_winner_a1_silver_builder
1 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er id-na-a-šur ù sà-li-a lá-zu-ta-a i-šu iš-tù ḫa-mu-uš-tim ša la-qé-pí-im ù na-áb-sú-en6 a-na 14 ḫa-am-ša-tim i-ša-qú-lu šu-ma la iš-qú-lu 1.5 GÍN.TA i-na ITU.KAM a-na 1 ma-na-em ṣí-ib-tám ú-ṣú-bu ITU.KAM kà-an-ma-ar-ta li-mu-um DUG-a-šur IGI ì-lí-a-lim IGI sú-en6-na-da KÙ.BABBAR i-na qá-qá-ad šál-mì-šu-nu ra-ki-is,"Iddin-Aššur and Sallīya owe Lazutāya 1 mina refined silver.
They will pay 14 weeks from the ḫamuštum of Lā-qēpum and Nāb-Suen.
If they do not pay (on time), they will add 1 1/2 shekels per mina per month as interest.
(The responsibility to pay) the silver is bound to whomever is financially solvent.",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,a875961e-191c-6eb5-470c-2e4f177e2036,,debt note,Cuneiform Tablet Kt 90/k 240 (TPAK 1 107),,,45,53,taskform_winner_a1_silver_builder
1 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er ku-ra i-tur4-DINGIR i-šu-ú iš-tù ḫa-muš-tim ša pí-lá-aḫ-a-šur DUMU kà-sá-sá ITU.KAM áb ša-ra-ni li-mu-um DINGIR-šu-GAL a-na 10 ḫa-am-ša-tim i-ša-qal šu-ma lá iš-qú-ul 1.5 GÍN.TA i ITU.KAM a-na 1 ma-na-em ú-ṣa-áb IGI DINGIR-na-da IGI a-mur-a-šùr IGI pá-na-kà,"Kura owes Itūr-ilī 1 mina refined silver.
He will pay 10 weeks from the ḫamuštum of Pilaḫ-Aššur s. Kasasa, month of Ab šarrānē, eponymate of Ilšu-rabi.
If he does not pay (on time), he will add 1 1/2 shekels per mina per month (as interest).
Witnesses: Ilī-nādā, Amur-Aššur, Banaga.",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,f0077d9b-6316-44c9-bb26-8ed123282671,,unknown,Cuneiform Tablet KTK 78,,,40,49,taskform_winner_a1_silver_builder
1 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er {d}UTU-ba-ni ú a-šùr-ma-lik ša-at-{d}IM i-šu iš-tù ḫa-mu-uš-tim ša i-ku-pí-a a-na 6 ḫa-am-ša-tim i-ša-qú-lu šu-ma lá iš-qú-lu ki-ma a-wa-at kà-ri-im ṣí-ib-tám ú-ṣú-bu IGI du-ma-na IGI ga-li-a IGI li-li,"Šamaš-bāni and Aššur-mālik owe Šāt-Adad 1 mina refined silver.
They will pay six weeks from the of Ikūn-piā.
If they do not pay, they will add interest at the colony rate.",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,9bdc7305-55f6-4d9b-8d11-fb1a07993ed4,,unknown,Cuneiform Tablet Kayseri 300,,,32,31,taskform_winner_a1_silver_builder
1 ma-na LÁ 0.25 GÍN KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er ḫa-pu-a-lá ù ba-ar-ku-i-a PUZUR4-a-na i-šu iš-tù ḫa-mu-uš-tim ša kur-ub-IŠTAR ù a-lá-ḫi-im a-na 6 ITU.KAM i-ša-qú-lu šu-ma i-ma-lá u4-me-šu-nu lá ìš-qú-lu 3 GÍN.TA i ITU.KAM a ma-na-im ú-ṣú-bu KÙ.BABBAR i qá-qá-ad ša-lim-mì-šu-nu ra-ki-is IGI e-na-za IGI tí-wa-tí-a,"Ḫappu-ala and Barkuia owe Puzur-Anna 59 3/4 shekels.
He will pay 6 months from the ḫamuštum of Kurub-Ištar and Al-aḫim.
If he does not pay (on time), he will add 3 shekels per mina per month (as interest).
(The responsibility to pay) the silver is bound to whomever is solvent.
Witnesses: Enaza, Diwadia",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,10b1ed0f-860a-4a3d-939e-3a7f43aca52e,,debt note,Cuneiform Tablet ICK 1 106,,,44,53,taskform_winner_a1_silver_builder
1 ma-na LÁ 4 GÍN AN.NA da-at TÚG.ḪI.A ša lá-ma-sí 16 GÍN AN.NA da-at 2 TÚG.ḪI.A ša a-šur-na-da 0.66666 ma-na 4 GÍN AN.NA mu-ṭá AN.NA 0.5 ma-na 5 GÍN AN.NA a-na TÚG.ḪI.A ša sà-e-tim 10 GÍN AN.NA a ta-ak-ší-ir-tim 16 GÍN AN.NA a-na UDU ša-pu-ra-tim 3 GÍN AN.NA ší-im šé-né-en6 ša ḫu-zi-a 15 GÍN AN.NA a-na ku-ur-ku-ur a-dí-in 10 GÍN.TA AN.NA qá-qá-da-tum ik-šu-dam,56 shekels of tin: the fees for Lamassi's textiles; 16 shekels of tin: the fees for 2 textiles belonging to Aššur-nādā; 44 shekels of tin: loss on the tin; 35 shekels of tin for the textiles of the sa'udum; 10 shekels of tin for repairs; 16 shekels of tin for a sheep from Buraddum; 3 shekels of tin: the price of Huzzia's sandals; 15 shekels of tin I gave to Kurkur; the head tax amounted to 10 shekels of tin per (talent).,oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,389a2bcf-7cc9-6fb8-2aa7-c6bf377bc630,,note,Cuneiform Tablet CTMMA 1 96 (MMA 66.245.13),,,63,82,taskform_winner_a1_silver_builder
1 né-pí-šum 10.66666 ma-na 9.16666 GÍN KÙ.BABBAR ša a-šur-i-mì-tí DUMU e-na-nim 1 ri-ik-súm 1 ma-na 5 GÍN KÙ.BABBAR ší-im bé-tim a-na ša ki-ma i-a-tí mì-ma a-nim a-na a-šur-na-da DUMU sú-tí-a ú ba-al-ṭù-šar ap-qí-id IGI i-na-a DUMU e-lá-lí IGI šu-IŠTAR DUMU lú-zi-na IGI ir-ma-a-šùr 1 né-pí-šum 6 ma-na 5 GÍN KÙ.BABBAR ša a-šur-i-mì-tí DUMU en-na-nim 1 né-pí-šum 12 ma-na 18.83333 GÍN KÙ.BABBAR ša ša-lim-a-ḫi-im 1 né-pí-šum 10 ma-na KÙ.BABBAR ša me-er-e lá-qé-ep a-na a-šur-i-mì-tí mì-ma a-nim a-na šu-li DUMU da-dim ap-qí-id IGI li-pá-a DUMU ù-zu-a IGI ku-lá a-ḫu šu-ki-tim IGI bu-zu-a DUMU a-šur-DU10 1 né-pí-šum 6.66666 ma-na 7 GÍN KÙ.BABBAR ša a-šur-i-mì-tí DUMU e-na-nim 0.5 ma-na KÙ.BABBAR ša ì-lí-a-lim DUMU il5-pì-ú-ṣú-ur iš-tí tù-ra-a al-qé-šu-um <gap> GÍN KÙ.BABBAR ša TÚG-ba-tí-šu ša sú-ma-nim 2 GÍN ša ni-qí-šu ša DUMU bu-zu-ta-a mì-ma a-nim a-na ú-ṣú-ša-a-šùr ap-qí-id IGI dan-a-šùr IGI ir-ma-a-šùr 0.33333 ma-na 3 GÍN KÙ.BABBAR ša gám-ri-šu ša tù-uk-lá-nim ša šu-ḫu-bu-ur iš-qú-lu ku-nu-ki-a ir-ma-a-šùr na-ší IGI ú-ṣú-ur-ša-a-šur IGI dan-a-šùr 1 né-pí-šum 6.66666 ma-na 8.33333 GÍN KÙ.BABBAR ša a-šùr-i-mì-tí DUMU en-na-nim 5 GÍN a ša-lim-ma mì-ma a-nim a-na kur-ub-IŠTAR ap-qí-id IGI šu-be-lim DUMU a-mur-DINGIR IGI a-šur-i-mì-tí DUMU i-ku-pì-IŠTAR šu-uq-lam ša a-šur-i-mì-tí nu-sà-ni-iq-ma 1 GÚ ì-lí-a-lim il5-qé 2 ma-na ú-tù-ra-e a-na-ku al-qé IGI kur-ub-IŠTAR IGI na-ab-sú-en6 DUMU PÚZUR.IŠTAR IGI e-nu-be-lúm DUMU šu-lá-ba-an 1 GÚ 2.33333 ma-na 5 GÍN AN.NA ú 2 {TÚG}ku-ta-ni ša a-šùr-i-mì-tí a-na a-šùr-{d}UTU-ši DUMU la-qé-ep a-dí-in IGI i-ku-nim DUMU sá-ma-a IGI dan-a-šur DUMU šál-mì-ḫi-im,"1 sack, 10 minas 49 1/6 shekels silver Aššur-imittī s. Ennānum, 1 bundle of 1 mina 5 shekels silver, the price of the house for my representative, I entrusted all this to Aššur-nādā s. Sutiya and Balṭušar.
Witnesses: Innāya s. Elāli, Šū-Ištar s. Luzina, Irma-Aššur.
1 sack, 6 minas 5 shekels silver beloning to Aššur-imittī s. Ennānum, 1 sack of 12 minas 18 5/6 shekels belonging to Šalim-aḫum, 1 sack 10 minas silver beloning to the sons of Lā-qēpum for Aššur-imittī, I entrusted all this to Šuli-s. Dādum.
Witnesses: Libbaya s. Uzuwa, Kula brother of Šukkutum, Buzuwa s. Aššur-ṭāb.
1 sack of 6 47 shekels silver belonging to Aššur-imittī s. Ennānum, 1/2 mina silver belonging to Ilī-ālum s. Ilpi-uṣur, I took from Tūrāya for him.
x shekels silver from his textiles from Sumānum, 2 shekels of his 'offerings' of the son of Buzutaya, I entrusted all this to Uṣur-ša-Aššur.
Witnesses: Dān-Aššur, Irma-Aššur.
23 shekels silver of its totality of Tuklanum which Šū-Ḫubur paid, Irma-Aššur brings to you.
Witnesses: Uṣur-ša-Aššur, Dān-Aššur.
1 sack, 6 minas 48 1/3 shekels silver beloning to Aššur-imittī s. Ennānum, I ... 5 shekels and I entrusted all this to Kurub-Ištar.
Witnesses: Šū-Bēlum s. Amur-ilī, Aššur-imittī s. Ikuppī-Ištar.
I checked the package of Aššur-imittī and Ilī-ālum took 1 talent.
I took the 2 minas surplus.
Witnesses: Kurub-Ištar, Nāb-Suen s. Puzur-Ištar, Ennum-Bēlum s. Šū-Laban.
I gave 1 talent 2 minas 25 shekels tin and 2 textiles belonging to Aššur-imittī to Aššur-šamšī s. Lā-qēpum.
Witnesses: Ikūnum s. Samaya, Dān-Aššur s. Šalim-aḫum",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,31ebdcdf-4276-5ee5-6d71-94f6d7547d54,,memo,Cuneiform Tablet BIN 4 173 (NBC 4016),,,231,252,taskform_winner_a1_silver_builder
