oare_id,parent_oare_id,chunk_index,chunk_mode,is_short_aligned,source,reference,prediction,src_char_len,ref_char_len,pred_char_len,pred_ref_char_ratio,pred_tok_len,ref_tok_len,pred_ref_tok_ratio,is_empty_pred,is_copy_source,has_bad_token_regex,is_exact_extra_id_0
c1af5738-e2d2-4f1b-ad60-3a3ea13d9bcb__c1of3,c1af5738-e2d2-4f1b-ad60-3a3ea13d9bcb,0,ratio,,"translate Akkadian to English: a-na ku-li-a qí-bi-ma um-ma a-ba-ba-a-a-ma a-na-kam 1.3333 ma-na KÙ.BABBAR ša a-na mu-lá-e-i ša É sà-ba-sí-a ni-il₅-qé-e-ú be-el qá-ta-tí-a

Retrieved source: um-ma a-šùr-ša-dí-li-ma a-na ku-li-a ù a-šur-la-ma-sí a-na ku-li-a qí-bi-ma a-šu-mì a-wa-tim ša É sà-ba-sí-a a-wu-tum ša ma-aḫ-ri-kà lá
Retrieved English hint: Thus says Aššur-šad-ilī to Kuliya and Aššur-lamassī and in particular to Kuliya: Because of the affair of Sabasiya's house, the case that was not settled in your presence, Latarāk has seized your merchandise that you ha…","Say to Kuliya, thus says Ababaya: Here, as for the 1 3333 mina of silver which we borrowed to suppliment the amount of Sabasiya's house / firm, my guarantors, which assisted me, all five of them,","Thus says Aššur-šad-ilī to Kuliya and Aššur-lamassī and in particular to Kuliya: Because of the affair of Sabasiya's house, the case that was not settled in your presence, Latarāk has seized your merchandise that you have",570,195,221,1.1333333333333333,230,196,1.173469387755102,False,False,False,False
c1af5738-e2d2-4f1b-ad60-3a3ea13d9bcb__c2of3,c1af5738-e2d2-4f1b-ad60-3a3ea13d9bcb,1,ratio,,"ša iš-tí-a i-zi-zu-i-ni 5-šu-nu i-na-zu-mu-ú um-ma šu-nu-ma ṭup-pá-am ša ku-nu-ki-ki dí-ni-ni-a-tí ša KÙ.BABBAR a-na ṣí-it ku-li-a i-ší-iq-lu-i-ni KÙ.BABBAR 1 ma-na-um 7 GÍN

Retrieved source: lá i-ší-qí-il₅ tí-ir-ta-ku-nu a-na wa-aḫ-šu-ša-na li-li-kam šu-ma KÙ.BABBAR ú ṣí-ba-sú i-ší-qí-il₅ ma-lá KÙ.BABBAR i-ší-iq-lu úz-ni pé-té ṭup-pí ša
Retrieved English hint: If the silver and its interest has been paid, inform me about how much silver has been paid As to the tablets concerning Anatolians that I left as well,",are complaining They say: Give us a tablet with your seal to the effect that the silver has been paid for Kuliya's expenses we have borrowed the silver at an interest of 7 shekels per mina,"The silver and its interest has been paid, inform me about how much silver has been paid As to the tablets concerning Anatolians that I left as well",517,188,148,0.7872340425531915,149,189,0.7883597883597884,False,False,False,False
c1af5738-e2d2-4f1b-ad60-3a3ea13d9bcb__c3of3,c1af5738-e2d2-4f1b-ad60-3a3ea13d9bcb,2,ratio,,"ni-il₅-qé a-pu-tum 5 GÍN KÙ.BABBAR a-bu-kà a-šu-ur ù ni-ší-kà 1 GÍN KÙ.BABBAR TA a-šu-ur ù ta-zi-ma-tí-ší-na lá áš-ta-na-me-e a-pu-tum ša a-wi-lu-tí-kà e-pu-uš a-pu-tum KÙ.BABBAR a-na a-šùr-ṣú-lu-li dí-in-ma lu-ub-lam a-na-kam ú-ša-aḫ-du-ru-ni

Retrieved source: a-pu-tum a-na a-wa-at ṭup-pí-im iḫ-da a-pu-tum <gap> šu-ma ma-ri <gap> lá i-mu-a IGI kà-ri-im šu-uk-na-ma kà-ru-um a DUMU um-me-a-nim li-dí-in-ma lu-ub-lam
Retrieved English hint: Urgent, <gap> if <gap> will not <gap> then place it / him before the colony, let the colony give them to an affiliated trader so he may bring it / him",""" Please, provide your father with 5 shekels of silver and each of your folks with one shekel of silver and let me no longer hear their complaints Please act as the gentleman you are Please give silver to Aššur-ṣululī to bring to me Here they are frightening me ""","If <gap> will not <gap> then place it / him before the colony, let the colony give them to an affiliated trader so he may bring it / him before the colony, let the colony give them to an affiliated trader so he may bring it / him before the colony, let the colony give them to an affiliated trader so he may bring it / him before the colony, let the colony give them to an affiliated",593,263,383,1.456273764258555,384,269,1.427509293680297,False,False,False,False
c239b87d-5f27-4254-816d-e37e8a173564,c239b87d-5f27-4254-816d-e37e8a173564,0,none,,"translate Akkadian to English: i-na a-wa-at {d}IM mì-ḫu-um ù sá-as-qí-um

Retrieved source: ma-na-um 0.5 ma-na sá-as-qí-il₅-šu-nu-tí za-ku-sà ma-lá KÙ.BABBAR ta-am-ḫu-ra-ni šu-up-ra-nim-ma úz-ni pí-té-a a-
Retrieved English hint: 15 5 minas <gap> shekels of silver, and further 0 5 mina 3 shekels <gap> is left <gap> to my maid <gap> """,By Adad's order: mihhu-beer and flour offerings.,"To Awat <dap> minas <gap> shekels of silver, and further 0 5 mina 3 shekels <gap> is left <gap> to my maid <gap> """,335,48,114,2.375,115,49,2.346938775510204,False,False,False,False
c2f7be6d-bd91-41aa-994e-bda90458437b__c1of2,c2f7be6d-bd91-41aa-994e-bda90458437b,0,ratio,,"translate Akkadian to English: ni-kà-sí ma-aḫ-ri-ni i-dí-a-bu-um ù ša-lim-a-šùr i-sí-ú a-na mu-lá-a 10 ma-na KÙ.GI ší-ip-kà-at i-sú-rik₁₃ ša a-na ša-lim-a-šùr ša-ap-ku É áš-du ù wa-ar-kà-sà i-dí-a-bu-um ki-ma i-sú-rik₁₃ a-na ša-lim-a-šùr i-dí-in

Retrieved source: ša-lim-a-šùr ù šu-be-lúm DUMU i-dí-a-bi-im ni-kà-sí ma-aḫ-ri-ni i-sí-ú-ma 1 GÚ 13 ma-na URUDU lá-mu-na-am i-ṣé-er šu-be-lim ša-lim-a-šùr i-dí-i um-ma ša-lim-a-…
Retrieved English hint: Šalim-Aššur and Šu-Bēlum son of Iddin-abum settled accounts before us, and Šalim-Aššur submitted 1 talent 13 minas of bad copper as a claim on Šu-Bēlum On the orders of Issu-arik, my father, I wrote","Iddin-abum and Šalim-Aššur settled accounts with us as witnesses As compensation for 10 minas of gold, Issu-arik's investment that had been invested in Šalim-Aššur, Iddin-abum gave on behalf of Issu-arik Ašdu's house and its legacy to Šalim-Aššur","To Šalim-Aššur and Šu-Bēlum son of Iddin-abum settled accounts before us, and Šalim-Aššur submitted 1 talent 13 minas of refined silver from Šalim-Aššur and Šu-Bēlum son of Iddin-abum settled accounts before us, and Šalim-Aššur submitted 1 talent 13 minas",648,246,255,1.0365853658536586,272,257,1.0583657587548638,False,False,False,False
c2f7be6d-bd91-41aa-994e-bda90458437b__c2of2,c2f7be6d-bd91-41aa-994e-bda90458437b,1,ratio,,"É áš-du ù wa-ar-kà-sà ša ša-lim-a-šùr IGI lá-qé-ep IGI a-ku-za a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dí-ni-a-tí-ma IGI GÍR ša a-šùr ší-bu-tí-ni ni-dí-in

Retrieved source: a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dí-ni-a-tí-ma IGI GÍR ša a-šùr ší-bu-tí-ni ni-dí-in IGI a-ku-za IGI MAR.TU-ba-ni IGI lá-qé-ep i-tur₄-DINGIR DUMU a…
Retrieved English hint: The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur's dagger Witnessed by Akuza, by Amurrum-bāni, by Lā-qēp Itūr-ilī son of Amur-Ištar is our (absent) partner","Ašdu's house and its legacy belongs to Šalim-Aššur Witnessed by Lā-qēp, by Akuza The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur's dagger","The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur's dagger Witnessed by Akuza, by Amurrum-bāni, by Lā-qēp Itūr-ilī son of Amur-Ištar is our (absent) partner",557,176,193,1.0965909090909092,202,185,1.0918918918918918,False,False,False,False
c303e825-8e2c-4a8f-8cc3-8bbe54f4e067__c1of2,c303e825-8e2c-4a8f-8cc3-8bbe54f4e067,0,ratio,,"translate Akkadian to English: um-ma ku-du-du-ma a-na mu-za ù en-nam-a-šur qí-bi₄-ma 17 ma-na URUDU ší-kam a-na kà-na-a kà-ṣa-ri-ni a-dí-in-ma pu-úz-ra-am i ṣa-at a-ma-kam ṣa-ba-sú-ma 2.5 ma-na.TA a KÙ.BABBAR ṣa-ba-at-ma KÙ.BABBAR ša-áš-qí-il₅-šu 1 ma-na ni-ga-li ku-nu-ki-a a-na mu-za a-šur-GAL na-ší 2 GÍN KÙ.BABBAR

Retrieved source: a-na ku-da-tim qí-bi₄-ma um-ma na-áb-sú-in-ma ù en-um-a-šùr-ma a-na ma-lá ta-áš-pu-ra-ni a-na-kam ni-iš-pè-er-ta-kà áš-me-ma a-dí-i KÙ.BABBAR 1 ma-na-im ša aḫ-…
Retrieved English hint: To Kudātum from Nāb-Suen and Ennam-Aššur: In accordance with what you wrote, I listened to your missive here, and I seized him with respect to every mina of silver that Ah-šalim owes to you, but he did not give me",From Kududu to Muza and Ennam-Aššur: I gave 17 minas of copper to our harnessor Kanaya but he has gone into hiding Seize him there and take hold of 2 5 minas of silver (per talent) and make him pay the silver Aššur-rabi brings 1 mina of sickles under my seal for Muza Pithana has brought you 2 shekels of silver under my seal,To Kudātum from Nāb-Suen and Ennam-Aššur: In accordance from Nāb-Suen and Ennam-Aššur: In accordance from Nāb-Suen and Ennam-Aššur: In accordance from Nāb-Suen and Ennam-Aššur: In accordance from Nāb-Suen and Ennam-Aššur: In accordance from Nāb-Suen and Ennam-Aššur: In accordance from Nāb-Suen and Ennam-Aššur: In accordance from Nāb-Suen and Ennam-Aššur: In,735,325,359,1.1046153846153846,385,330,1.1666666666666667,False,False,False,False
c303e825-8e2c-4a8f-8cc3-8bbe54f4e067__c2of2,c303e825-8e2c-4a8f-8cc3-8bbe54f4e067,1,ratio,,"ku-nu-ki-a pì-it-ḫa-na ub-lá-ku-um a-ḫa-ma 5.6666 ma-na URUDU SIG₅ ig-ri-šu šu-a-tí-ma a-dí-šu-um a-na en-nam-a-šur qí-bi₄-ma AN.NA-ki-ma ni-iṣ-ba-at-ma 7 ma-na KÙ.BABBAR nu-ša-ak-ni-ik a-na a-lu-a-ma ni-ip-qí-id a-ṣé-ri-kà ù a ší-bu-tí KÙ.BABBAR a-ma-kam i ri-iš ṭup-pì-a <gap>

Retrieved source: a-na en-nam-a-šur ù a-lá-ḫi-im qí-bi-ma um-ma SIG₅-pí-a-šur-ma 10 ma-na AN.NA ku-nu-ki-a e-ni-iš-ta-ru-um ub-lá-ku-nu-tí 1 TÚG SIG₅ a-lu-a ub-lá-ku-nu-tí a-ḫu-…
Retrieved English hint: To Ennam-Aššur and Ali-ahum from Damiq-pī-Aššur: Eništārum brought 10 minas of tin under my seal to you Aluwa brought you 1 fine textile My dear brothers, send me the proceeds in silver from the tin and my textiles and…","further, I gave 5 6666 minas of good copper as his salary to him as well To Ennam-Aššur: We seized my own tin and had 7 minas of silver sealed We entrusted it to Aluwa for you and for the witnesses the silver there <gap> as soon as you have my tablet <gap>",To Ennam-Aššur and Ali-ahum from Damiq-pī-Aššur: Ennam-Aššur and Ali-ahum from Damiq-pī-Aššur: Ennam-Aššur and Ali-ahum from Damiq-pī-Aššur: Ennam-Aššur and Ali-ahum from Damiq-pī-Aššur: Ennam-Aššur and Ali-ahum from Damiq-pī-Aššur: Ennam-Aššur and Ali-ahum from Damiq-pī-Aššur: Ennam-Aššur and Ali-ahum from Damiq-pī-Aššur: Ennam-Aššur brought 10,702,256,347,1.35546875,385,259,1.4864864864864864,False,False,False,False
c3289c64-ada5-448c-983a-29b0c2ba72fc__c1of3,c3289c64-ada5-448c-983a-29b0c2ba72fc,0,ratio,,"translate Akkadian to English: 20 2 GÚ SÍG.ḪI.A 94 maš-ku 10 ANŠE.ḪI.A ṣa-lá-mu a-ḫa-ma 12 ú-kà-pu ša qá-ra-bi-tim ú ú-nu-sú-nu mì-ma a-nim ku-nu-ki-a a-na ša-lim-ar-dí ù

Retrieved source: a-na a-mur-{d}UTU a-šùr-DU₁₀ ù lá-qé-pí-im qí-bi-ma um-ma en-um-a-šùr-ma 20 2 GÚ SÍG.ḪI.A ku-nu-ki-a 94 maš-ki 10 ANŠE.ḪI.A ṣa-lá-mì ú ú-nu-sú-nu mì-ma a-nim š…
Retrieved English hint: To Amur-Šamaš, Aššur-ṭāb and Lā-qēp from Ennam-Aššur: 22 talents of wool under my seal, 94 fleeces, 10 black donkeys and their harness - all this Šalim-wardī and Šēp-Ištar lead to you Lock the wool and the hides in the…","22 talents of wool, 94 hides, 10 black donkeys, further 12 saddle-cloths from inside the house plus their harness - all this under my seal I entrusted to Šalim-wardī","To Amur-Šamaš, Aššur-ṭāb and Lā-qēp from Ennam-Aššur: 22 talents of wool under my seal, 94 fleeces, 10 black donkeys and their harness - all this Šalim-wardī and Šēp-Ištar lead to you Lock the",594,165,192,1.1636363636363636,209,168,1.244047619047619,False,False,False,False
c3289c64-ada5-448c-983a-29b0c2ba72fc__c2of3,c3289c64-ada5-448c-983a-29b0c2ba72fc,1,ratio,,"šé-ep-IŠTAR áp-qí-id a-ḫa-ma 8 GÍN AN.NA 40 sí-pá-ra-tim 10 šé-ni-in ša ṣú-ùḫ-ri-im lu ša sí-ni-iš-tim 8 ma-ar-šu 10 mu-uš-ṭá-tum 2 ša ta-as-kà-ri-ni 50 ki-bu-na-nu ša 0.3333

Retrieved source: 4 me-at sí-pá-ra-tum 18 šé-na-tum 34 šé-na-tum ša ṣú-ùḫ-ri-im a-na 15 šé-ri-šu ma-ar-šu a-na 2 ší-ni-šu ša za-ak-ri-im 10 ku-li-ta-nu 30 mu-uš-ṭá-tum 0.5 SÌLA…
Retrieved English hint: 400 bronze pins, 18 shoes, 34 children's shoes, 15 sets of straps, twice for men, 10 -vessels, 30 combs, ½ litre of olive oil - all this Ennam-Aššur and Ali-ahum gave to our father.","and Šēp-Ištar Further, 8 shekels of tin, 40 bronze pins, 10 pairs of shoes, for children and for women, 8 straps, 10 combs (2 of boxwood), 50, worth 0","The 400 bronze pins, 18 shoes, 34 children's shoes, 15 sets of straps, twice for men, 10 sets of straps, twice for men, 10 sets of straps, twice for men, 10 sets of straps, twice for men, 10 -vessels, 30 combs, ½ litre of olive oil - all this Ennam-Aššur and Ali-ahum gave to our father.",559,150,287,1.913333333333333,291,154,1.8896103896103893,False,False,False,False
c3289c64-ada5-448c-983a-29b0c2ba72fc__c3of3,c3289c64-ada5-448c-983a-29b0c2ba72fc,2,ratio,,"GÍN e-ba-du-ni 6 ku-li-ta-nu ú ša 0.3333 GÍN du-ug-li mì-ma a-nim a-na qá-tí-šu-nu a-dí-in

Retrieved source: 8 šé-ni ša ṣú-ùḫ-ri-im 3 ma-ar-šu e-ba-du-ni du-ug-li mì-ma a-nim a-na qá-tí-šu-nu a-dí-in e-zi-ib sà-ḫe-er-tám ša i pá-ni-tim a qá-tí-šu-nu a-dí-nu-ni 19 GÚ 2…
Retrieved English hint: their harness, 25 textiles - all this in their second transport.","3333 shekel, 6 -vessels and for 0 3333 shekel - all this I gave for them to dispose over","Their harness, 25 textiles - all this in their second transport.",359,88,64,0.7272727272727273,65,89,0.7303370786516854,False,False,False,False
c55ae352-1471-4715-8621-aaeed5b9b651__c1of3,c55ae352-1471-4715-8621-aaeed5b9b651,0,ratio,,"translate Akkadian to English: a-na en-um-a-šur qí-bi-ma um-ma lá-qé-ep-ma a-na-ku ú en-na-num a-na É ḫu-ur-ší-kà né-ru-ma UD.KA.BAR-kà ù ṭup-pì-kà nu-šé-ṣí-ma i-na É i-tur₄-DINGIR i-ba-ší-ú mì-ma li-ba-kà lá

Retrieved source: a-na en-um-a-šur qí-bi-ma um-ma lá-qé-ep-ma en-na-nu-um ú a-na-ku a-na ḫu-ur-ší-kà né-ru-ma ṭup-pì-kà ú ší-pá-ri-kà nu-šé-ṣí-ma i-na É i-tur₄-DINGIR né-zi-ib 1…
Retrieved English hint: To Ennam-Aššur from Lā-qēp: Ennānum and I entered your storeroom and brought out your tablets and your bronze (objects) and left them in Itūr-ilī's house 1 5 mina of silver and 3 shekels 22 5 grains of gold that Ewarimu…","To Ennam-Aššur from Lā-qēp: I and Ennānum entered your storeroom and brought out your bronze and the tablets, and they are in Itūr-ilī's house Do not worry at all Also, Šalim-Aššur <gap> the votive offering",To Ennam-Aššur from Lā-qēp: Ennam-Aššur from Lā-qēp: Ennam-Aššur from Lā-qēp: Ennam-Aššur from Lā-qēp: Ennam-Aššur from Lā-qēp: Ennam-Aššur from Lā-qēp: Ennam-Aššur from Lā-qēp: Ennam-Aššur from Lā-qēp: Ennam-Aššur from Lā-qēp: Ennam-Aššur from Lā-qēp: Ennam-Aššur from Lā-qēp: Ennam-Aššur from Lā-qēp: Ennam-Aššur from Lā-qēp: Enna,633,206,332,1.6116504854368932,385,217,1.7741935483870968,False,False,False,False
c55ae352-1471-4715-8621-aaeed5b9b651__c2of3,c55ae352-1471-4715-8621-aaeed5b9b651,1,ratio,,"i-pá-ri-id ú ša-lim-{d}a-šùr ik-ri-ba-am pu-ta ú pu-i bu-ma-ni a-na a-lim{ki} ḫa-ra-ni ek-pá-at šu-ma KÙ.BABBAR a-na qá-tí-kà ma-qí-it KÙ.BABBAR a-na ṣé-er ša ki-ma ku-a-tí šé-bi₄-lá-ma li-ip-qí-du-ni-šu-ma ú lá-ag-mì-il₅-kà

Retrieved source: ṭup-pá-am ší-me-ma li-ba-kà lá i-lá-mì-in a-ḫi a-ta i-na ša-ḫa-at ša-zu-úz-tí-a i-zi-iz-ma i-na a-lá-ak ma-áš-kà-tí-a TÚG.ḪI.A iš-té-na ú ša-na šé-bi₄-lam-ma l…
Retrieved English hint: Please, my brother, assist my representative(s) and send me, when a shipment of mine starts its journey, each time one or two textiles, then I will do you a favor (in return) """"","<gap> My journey to the City is approaching If any silver has fallen into your hands, send it to your representatives so they can sell it on credit and I can do you a service","The please, my brother, assist my representative(s) and send me, when a shipment of mine starts its journey, each time one or two textiles, then the proceeds of the silver and then the silver will pay the silver",606,174,211,1.2126436781609196,212,175,1.2114285714285715,False,False,False,False
c55ae352-1471-4715-8621-aaeed5b9b651__c3of3,c55ae352-1471-4715-8621-aaeed5b9b651,2,ratio,,"šu-ma KÙ.BABBAR i-na qá-tí-kà lá ma-qí-it a-ni-tám lá a-ni-tám tí-ir-ta-kà li-li-kam e a-ta-lá-ak-ma li-ba-kà e tù-lá-mì-nam i-ḫi-id-ma tí-ir-ta-kà li-li-kam

Retrieved source: a-li-ki-im pá-ni-e-ma i-ḫi-id-ma tí-ir-ta-kà li-li-kam a-na kà-lá KÙ.BABBAR lá-qá-im ú-za-kà lá i-ba-ší ku-ra-<gap> lá i-ša-qal a-<gap>-mì-kà
Retrieved English hint: Pay attention and send me word with the first transport Do not focus on taking all of the silver Kura will not pay <gap>","Send me word whether or not any silver has fallen into your hands If I do not depart, do not be angry with me Take care to send me word",Send me word with the first transport Do not focus on taking all of the silver Kura will not pay <gap>,463,135,102,0.7555555555555555,103,136,0.7573529411764706,False,False,False,False
c636c366-eb4f-4738-9f08-cabc3552527e,c636c366-eb4f-4738-9f08-cabc3552527e,0,none,,"translate Akkadian to English: a-na sú-ú-a-a ù en-um-a-šur KI a-šur-i-dí

Retrieved source: a-na en-um-a-šur i-ša
Retrieved English hint: I left the certified tablets in Kuburnat",To Sūaya and Ennam-Aššur. Seal of Aššur-idī.,"I left the certified tablets in Kuburnat
I left the certified tablets in Kuburnat
I left the certified tablets in Kuburnat
I left the certified tablets in Kuburnat",178,44,163,3.704545454545455,164,51,3.215686274509804,False,False,False,False
c6432873-6094-442d-9cbe-9981684d95e9__c1of2,c6432873-6094-442d-9cbe-9981684d95e9,0,ratio,,"translate Akkadian to English: 15 GÍN KÙ.BABBAR en-nam-a-šùr a-na ú-ṣú-ur-pì-a-šur i-dí-in šu-ma i-na a-lim{ki} ṭup-pá-am ša ku-nu-ki-šu ša ú-ṣú-ur-pì-a-šur i-na a-lim{ki} um-mì-iš-ḫa-ra a-ḫa-sú-nu gu₅-ba-áb-tum ša a-na wa-ar-kà-at lá-ma-sà-tim um-mì-ša ú wa-ar-ki-tí-ša lá i-tù-ru 15 GÍN KÙ.BABBAR ú-ṣú-ur-pì-a-šùr ú-ta-ar

Retrieved source: 0.5 GÍN KÙ.BABBAR a-ḫa-ma ú-ku-ul-tí ÌR a-šar ú-kà-i-lu-šu-ni a-dí-in ur-ki-tám ÌR i qá-tí ú-ṣú-ur-pì-a-šur e-bu-ut-ma 3 GÍN KÙ.BABBAR a-na É nu-a-im
Retrieved English hint: gave separately as food for the slave, where he held him Later the slave escaped from Uṣur-pī-Aššur's grip and I paid 3 shekels of silver to the house of the Anatolian (and) I obtained the release of the slave","15 shekels of silver Ennam-Aššur gave to Uṣur-<pī>-Aššur If in the City a tablet with the seal of Uṣur-pī-Aššur <in the City> their sister Ummī-Išhara <has / shows>, to the effect that he will not claim what her mother Lamassutum had inherited and what had been left behind by her, then Uṣur-pī-Aššur will give back the 15 shekels of silver","Separately as food for the slave, where he has been separately as food for the slave, when he has been separately as food for the slave, when he has been separately as food for the slave, when he has been separately as food for the slave, when he has been separately as food for the slave, when he has been separately as food for the slave, when he has been separately as food for the",726,340,384,1.1294117647058823,385,360,1.0694444444444444,False,False,False,False
c6432873-6094-442d-9cbe-9981684d95e9__c2of2,c6432873-6094-442d-9cbe-9981684d95e9,1,ratio,,"IGI i-na-aḫ-DINGIR IGI ša-lim-IŠTAR IGI a-šùr-<gap> IGI ma-sà-a-a IGI a-šùr-ma-lik

Retrieved source: um-ma a-šùr-ma-lik ša-lim-a-šur
Retrieved English hint: From Aššur-malik, Šalim-Aššur and Iliya to Šalim-Aššur: Before Aššur-šadu'e arrived, before he brought your letter, Šu-Bēlum arrived two months before Aššur-šadu'e, and Šu-Bēlum seized Šu-Kūbum son of Aššur-bēl-awātim a…","In the presence of Ēnah-ilī, of Šalim-Ištar of Aššur-<gap> of Mas(s)āya, of Aššur-mālik","To Aššur-malik, Šalim-Aššur and Iliya to Šalim-Aššur: Before Aššur-šadu'e arrived, before he brought your letter, Šu-Bēlum arrived two months before Aššur-šadu'e, and Šu-Bēlum seized Šu-Kūbum son of Aššur-bēl-awātim",378,87,215,2.471264367816092,240,98,2.4489795918367347,False,False,False,False
c6f8a7ce-a489-4ff7-9ced-a8c5c3da40e1__c1of2,c6f8a7ce-a489-4ff7-9ced-a8c5c3da40e1,0,ratio,,"translate Akkadian to English: 18 GÍN KÙ.BABBAR i-ṣé-er ki-da-aḫ-šu ù me-er-i-šu a-lá-ḫu-um i-šu 6 na-ru-uq mì-iš-lam ŠE-um mì-iš-lam₅ ar-ša-tum i-na ḫa-ar-pé-e i-ma-da-ad 15 GÍN

Retrieved source: 0.6666 ma-na 5 GÍN KÙ.BABBAR i-ṣé-er GAL <gap>-ri ša lu-ḫu-za-tí-a a-lá-ḫu-um i-šu 15 na-ru-uq mì-iš-lam ŠE-am mì-iš-lam ar-ša-tim ŠE-am ar-ša-tim ú KÙ.BABBAR…
Retrieved English hint: The overseer of <gap> in Luhuzattiya owes 45 shekels of silver to Ali-ahum. 15? sacks of grain, half barley half wheat (are interest). He will pay the barley, the wheat and the silver at this (coming) harvest. He also o…","Kid-ahšu and his sons owe 18 shekels of silver to Ali-ahum He will measure out 6 sacks (of grain), half barley, half wheat at harvest time 15 shekels of silver is owed by haršumnuman","The overseer of <gap> in Luhuzattiya owes 45 shekels of silver to Ali-ahum. 15? sacks of grain, half barley half wheat (are interest). He will pay the barley, the wheat and the silver at this (coming) harve.",602,182,207,1.137362637362637,208,185,1.1243243243243244,False,False,False,False
c6f8a7ce-a489-4ff7-9ced-a8c5c3da40e1__c2of2,c6f8a7ce-a489-4ff7-9ced-a8c5c3da40e1,1,ratio,,"KÙ.BABBAR iš-tí ḫa-ar-šu-um-nu-ma-an 5 na-ru-uq mì-iš-lúm ŠE-um mì-iš-lam₅ ar-ša-tim i ḫa-ar-pé-e i-ma-da-ad KÙ.BABBAR a-ni-am wa-al-dí-DINGIR i-dí-in IGI ḫa-pu-a-šu IGI ma-nu-ba-lúm-a-šur

Retrieved source: 0.6666 ma-na 5 GÍN KÙ.BABBAR i-ṣé-er GAL <gap>-ri ša lu-ḫu-za-tí-a a-lá-ḫu-um i-šu 15 na-ru-uq mì-iš-lam ŠE-am mì-iš-lam ar-ša-tim ŠE-am ar-ša-tim ú KÙ.BABBAR…
Retrieved English hint: The overseer of <gap> in Luhuzattiya owes 45 shekels of silver to Ali-ahum. 15? sacks of grain, half barley half wheat (are interest). He will pay the barley, the wheat and the silver at this (coming) harvest. He also o…","he will measure out 5 sacks (of grain), half barley, half wheat, at harvest time Waldi-ilum gave this silver Witnessed by happu-aššu, by Mannum-balum-Aššur","The overseer of <gap> in Luhuzattiya owes 45 shekels of silver to Ali-ahum. 15? sacks of grain, half barley half wheat (are interest). He will pay the barley, the wheat and the silver at this (completed).",612,155,204,1.3161290322580643,205,160,1.28125,False,False,False,False
c754a8df-22a2-4d35-8a44-c0e2252dd166__c1of2,c754a8df-22a2-4d35-8a44-c0e2252dd166,0,ratio,,"translate Akkadian to English: 4 GÚ 42 ma-na URUDU iš-tí i-dí-{d}MAR.TU 0.5 ma-na bé-ú-la-at ki-ta-a 8 ma-na KI šu-li DUMU PUZUR₄-a-bi₄-iḫ 4 ma-na 3.83334 GÍN KÙ.BABBAR KI id-na-a 1 GÚ 20 ma-na URUDU ù 0.3333 ma-na 5 GÍN KÙ.BABBAR KI i-ba-a

Retrieved source: 4 GÚ 42 ma-na URUDU iš-tí i-dí-{d}MAR.TU 0.5 ma-na KÙ.BABBAR bé-ú-lá-at ki-ta-a 8 ma-na KÙ.BABBAR KI šu-li DUMU PUZUR₄-a-be-eḫ 4 ma-na 3.83334 GÍN KÙ.BABBAR KI…
Retrieved English hint: 4 talents 42 minas of copper with Iddin-Aurum 0 5 mina of silver, working capital of Kitaya 8 minas of silver with Šuli, son of Puzur-Abeh 4 minas 3 8333 shekels of silver with Idnāya, month IV, eponymy of Šudāya he wil…","4 talents 42 minas of copper with Iddin-Aurum 0 5 mina of silver, working capital of Kitaya 8 minas of silver with Šuli, son of Puzur-Abeh 4 minas 3 8333 shekels of silver with Idnāya, month IV, eponymy of Šudāya he will add 1 1 / 4 shekel per (mina per month) as interest 1 talent 20 minas of copper and 25 shekels <of silver(","To 4 talents 42 minas of copper with Iddin-Aurum 0 5 mina of silver, working capital of Kitaya 8 minas of silver with Šuli, son of Puzur-Abeh 4 minas 3 8333 shekels of silver with Šuli, son of Puzur-Abeh 4 minas 3 8333 shekels of silver with Šuli, son of Puzur-Abeh 4 minas 3 8333 shekels of silver with Šuli, son of Puzur-Abeh 4 minas 3 8333 shekels of silver with Šuli, son of",665,327,378,1.1559633027522935,384,332,1.1566265060240963,False,False,False,False
