oare_id,parent_oare_id,chunk_index,chunk_total,chunk_mode
extpub__6d82fba1-fa64-4644-b2a5-274e586dac84__c2of2,extpub__6d82fba1-fa64-4644-b2a5-274e586dac84,1,2,ratio
extpub__a33701a6-bc55-49bf-8d1d-09c36ce61fc8,extpub__a33701a6-bc55-49bf-8d1d-09c36ce61fc8,0,1,none
extpub__b6758521-a951-5e1d-d5ad-6f0e0a4330cc,extpub__b6758521-a951-5e1d-d5ad-6f0e0a4330cc,0,1,none
extpub__d516d8c5-1a8d-e38b-59f9-e2bc9d54720a,extpub__d516d8c5-1a8d-e38b-59f9-e2bc9d54720a,0,1,none
extpub__8ea02783-ecbc-467b-9130-2073e047d3ef__c1of2,extpub__8ea02783-ecbc-467b-9130-2073e047d3ef,0,2,ratio
extpub__8ea02783-ecbc-467b-9130-2073e047d3ef__c2of2,extpub__8ea02783-ecbc-467b-9130-2073e047d3ef,1,2,ratio
extpub__940753dc-d8b3-c13b-b28f-7f32254e7a9d,extpub__940753dc-d8b3-c13b-b28f-7f32254e7a9d,0,1,none
extpub__009f8736-8a1c-2846-a9bc-33d2c23279a4__c1of5,extpub__009f8736-8a1c-2846-a9bc-33d2c23279a4,0,5,ratio
extpub__009f8736-8a1c-2846-a9bc-33d2c23279a4__c2of5,extpub__009f8736-8a1c-2846-a9bc-33d2c23279a4,1,5,ratio
extpub__009f8736-8a1c-2846-a9bc-33d2c23279a4__c3of5,extpub__009f8736-8a1c-2846-a9bc-33d2c23279a4,2,5,ratio
extpub__009f8736-8a1c-2846-a9bc-33d2c23279a4__c4of5,extpub__009f8736-8a1c-2846-a9bc-33d2c23279a4,3,5,ratio
extpub__009f8736-8a1c-2846-a9bc-33d2c23279a4__c5of5,extpub__009f8736-8a1c-2846-a9bc-33d2c23279a4,4,5,ratio
extpub__80e8c671-0b70-8512-ce33-fa28be2e6dba__c1of3,extpub__80e8c671-0b70-8512-ce33-fa28be2e6dba,0,3,ratio
extpub__80e8c671-0b70-8512-ce33-fa28be2e6dba__c2of3,extpub__80e8c671-0b70-8512-ce33-fa28be2e6dba,1,3,ratio
extpub__80e8c671-0b70-8512-ce33-fa28be2e6dba__c3of3,extpub__80e8c671-0b70-8512-ce33-fa28be2e6dba,2,3,ratio
extpub__2e8fe490-571b-4183-8d41-e1e2deabfe5b__c1of2,extpub__2e8fe490-571b-4183-8d41-e1e2deabfe5b,0,2,ratio
extpub__2e8fe490-571b-4183-8d41-e1e2deabfe5b__c2of2,extpub__2e8fe490-571b-4183-8d41-e1e2deabfe5b,1,2,ratio
extpub__efeb2f1a-165d-4626-9772-3bc2b072e395__c1of3,extpub__efeb2f1a-165d-4626-9772-3bc2b072e395,0,3,ratio
extpub__efeb2f1a-165d-4626-9772-3bc2b072e395__c2of3,extpub__efeb2f1a-165d-4626-9772-3bc2b072e395,1,3,ratio
extpub__efeb2f1a-165d-4626-9772-3bc2b072e395__c3of3,extpub__efeb2f1a-165d-4626-9772-3bc2b072e395,2,3,ratio
extpub__9ec54fd0-c3a8-6da9-174f-8f9e15062f2d,extpub__9ec54fd0-c3a8-6da9-174f-8f9e15062f2d,0,1,none
extpub__5ba68e60-84e6-44a6-b462-71fad63b4712,extpub__5ba68e60-84e6-44a6-b462-71fad63b4712,0,1,none
extpub__04d94aa3-b37c-4993-b033-eea61a30e209__c1of3,extpub__04d94aa3-b37c-4993-b033-eea61a30e209,0,3,ratio
extpub__04d94aa3-b37c-4993-b033-eea61a30e209__c2of3,extpub__04d94aa3-b37c-4993-b033-eea61a30e209,1,3,ratio
extpub__04d94aa3-b37c-4993-b033-eea61a30e209__c3of3,extpub__04d94aa3-b37c-4993-b033-eea61a30e209,2,3,ratio
extpub__741a606f-ef48-24ad-cc76-63a8bea7fda7,extpub__741a606f-ef48-24ad-cc76-63a8bea7fda7,0,1,none
extpub__addb9287-2686-445a-903e-3f13bd6decb7__c1of3,extpub__addb9287-2686-445a-903e-3f13bd6decb7,0,3,ratio
extpub__addb9287-2686-445a-903e-3f13bd6decb7__c2of3,extpub__addb9287-2686-445a-903e-3f13bd6decb7,1,3,ratio
extpub__addb9287-2686-445a-903e-3f13bd6decb7__c3of3,extpub__addb9287-2686-445a-903e-3f13bd6decb7,2,3,ratio
extpub__af4edbba-744c-0376-0482-299a6f3e287a__c1of4,extpub__af4edbba-744c-0376-0482-299a6f3e287a,0,4,ratio
extpub__af4edbba-744c-0376-0482-299a6f3e287a__c2of4,extpub__af4edbba-744c-0376-0482-299a6f3e287a,1,4,ratio
extpub__af4edbba-744c-0376-0482-299a6f3e287a__c3of4,extpub__af4edbba-744c-0376-0482-299a6f3e287a,2,4,ratio
extpub__af4edbba-744c-0376-0482-299a6f3e287a__c4of4,extpub__af4edbba-744c-0376-0482-299a6f3e287a,3,4,ratio
extpub__a2cd52f3-f128-aa62-e8df-69fbac96e7ff__c1of2,extpub__a2cd52f3-f128-aa62-e8df-69fbac96e7ff,0,2,ratio
extpub__a2cd52f3-f128-aa62-e8df-69fbac96e7ff__c2of2,extpub__a2cd52f3-f128-aa62-e8df-69fbac96e7ff,1,2,ratio
extpub__d57efcf7-1b68-4bc2-afde-38dc5d6b10de__c1of2,extpub__d57efcf7-1b68-4bc2-afde-38dc5d6b10de,0,2,ratio
extpub__d57efcf7-1b68-4bc2-afde-38dc5d6b10de__c2of2,extpub__d57efcf7-1b68-4bc2-afde-38dc5d6b10de,1,2,ratio
extpub__44412635-494c-2184-b00c-5b08d4dc5b24,extpub__44412635-494c-2184-b00c-5b08d4dc5b24,0,1,none
extpub__f625d383-c5bf-454a-bcc3-44c55071335f__c1of2,extpub__f625d383-c5bf-454a-bcc3-44c55071335f,0,2,ratio
extpub__f625d383-c5bf-454a-bcc3-44c55071335f__c2of2,extpub__f625d383-c5bf-454a-bcc3-44c55071335f,1,2,ratio
extpub__31c31dff-6143-41a5-971b-4dab673da9ae__c1of2,extpub__31c31dff-6143-41a5-971b-4dab673da9ae,0,2,ratio
extpub__31c31dff-6143-41a5-971b-4dab673da9ae__c2of2,extpub__31c31dff-6143-41a5-971b-4dab673da9ae,1,2,ratio
extpub__e59d4ca4-4a78-4867-a1d0-000b68478917__c1of4,extpub__e59d4ca4-4a78-4867-a1d0-000b68478917,0,4,ratio
extpub__e59d4ca4-4a78-4867-a1d0-000b68478917__c2of4,extpub__e59d4ca4-4a78-4867-a1d0-000b68478917,1,4,ratio
extpub__e59d4ca4-4a78-4867-a1d0-000b68478917__c3of4,extpub__e59d4ca4-4a78-4867-a1d0-000b68478917,2,4,ratio
extpub__e59d4ca4-4a78-4867-a1d0-000b68478917__c4of4,extpub__e59d4ca4-4a78-4867-a1d0-000b68478917,3,4,ratio
extpub__1c05fdac-ec46-4056-a6ef-f4fe1ab68990__c1of6,extpub__1c05fdac-ec46-4056-a6ef-f4fe1ab68990,0,6,ratio
extpub__1c05fdac-ec46-4056-a6ef-f4fe1ab68990__c2of6,extpub__1c05fdac-ec46-4056-a6ef-f4fe1ab68990,1,6,ratio
extpub__1c05fdac-ec46-4056-a6ef-f4fe1ab68990__c3of6,extpub__1c05fdac-ec46-4056-a6ef-f4fe1ab68990,2,6,ratio
extpub__1c05fdac-ec46-4056-a6ef-f4fe1ab68990__c4of6,extpub__1c05fdac-ec46-4056-a6ef-f4fe1ab68990,3,6,ratio
extpub__1c05fdac-ec46-4056-a6ef-f4fe1ab68990__c5of6,extpub__1c05fdac-ec46-4056-a6ef-f4fe1ab68990,4,6,ratio
extpub__1c05fdac-ec46-4056-a6ef-f4fe1ab68990__c6of6,extpub__1c05fdac-ec46-4056-a6ef-f4fe1ab68990,5,6,ratio
extpub__dcf7764e-a29f-75f3-d1e0-6492149285fa,extpub__dcf7764e-a29f-75f3-d1e0-6492149285fa,0,1,none
extpub__57514857-ee34-4480-88ce-f3b0db9047cb__c1of3,extpub__57514857-ee34-4480-88ce-f3b0db9047cb,0,3,ratio
extpub__57514857-ee34-4480-88ce-f3b0db9047cb__c2of3,extpub__57514857-ee34-4480-88ce-f3b0db9047cb,1,3,ratio
extpub__57514857-ee34-4480-88ce-f3b0db9047cb__c3of3,extpub__57514857-ee34-4480-88ce-f3b0db9047cb,2,3,ratio
extpub__a39bb778-ff0e-f5e6-401c-7059af73a2c7__c1of3,extpub__a39bb778-ff0e-f5e6-401c-7059af73a2c7,0,3,ratio
extpub__a39bb778-ff0e-f5e6-401c-7059af73a2c7__c2of3,extpub__a39bb778-ff0e-f5e6-401c-7059af73a2c7,1,3,ratio
extpub__a39bb778-ff0e-f5e6-401c-7059af73a2c7__c3of3,extpub__a39bb778-ff0e-f5e6-401c-7059af73a2c7,2,3,ratio
extpub__436c92f2-c6a8-8677-c76a-a062d9ce878e,extpub__436c92f2-c6a8-8677-c76a-a062d9ce878e,0,1,none
extpub__f403487e-79a1-ae7e-4d3e-db0d4f66dab0__c1of2,extpub__f403487e-79a1-ae7e-4d3e-db0d4f66dab0,0,2,ratio
extpub__f403487e-79a1-ae7e-4d3e-db0d4f66dab0__c2of2,extpub__f403487e-79a1-ae7e-4d3e-db0d4f66dab0,1,2,ratio
extpub__a03c75a7-b9ea-aeb9-1172-be1eb572eaf2,extpub__a03c75a7-b9ea-aeb9-1172-be1eb572eaf2,0,1,none
extpub__8289580b-8239-484d-ac06-7f1c2bd4da8a__c1of4,extpub__8289580b-8239-484d-ac06-7f1c2bd4da8a,0,4,ratio
extpub__8289580b-8239-484d-ac06-7f1c2bd4da8a__c2of4,extpub__8289580b-8239-484d-ac06-7f1c2bd4da8a,1,4,ratio
extpub__8289580b-8239-484d-ac06-7f1c2bd4da8a__c3of4,extpub__8289580b-8239-484d-ac06-7f1c2bd4da8a,2,4,ratio
extpub__8289580b-8239-484d-ac06-7f1c2bd4da8a__c4of4,extpub__8289580b-8239-484d-ac06-7f1c2bd4da8a,3,4,ratio
extpub__54b7fe30-3b5b-2083-7bbd-a02a56a8def1,extpub__54b7fe30-3b5b-2083-7bbd-a02a56a8def1,0,1,none
extpub__0b041db1-f392-49d1-ae4d-3858ec1622b8__c1of2,extpub__0b041db1-f392-49d1-ae4d-3858ec1622b8,0,2,ratio
extpub__0b041db1-f392-49d1-ae4d-3858ec1622b8__c2of2,extpub__0b041db1-f392-49d1-ae4d-3858ec1622b8,1,2,ratio
extpub__da5cd912-9af9-4e82-87cc-3d28787f6c0b,extpub__da5cd912-9af9-4e82-87cc-3d28787f6c0b,0,1,none
extpub__7858de08-d7c0-17bf-dcc7-c06c3ffddca9,extpub__7858de08-d7c0-17bf-dcc7-c06c3ffddca9,0,1,none
extpub__d76a351b-e322-3dfd-4007-64c3189729b2__c1of2,extpub__d76a351b-e322-3dfd-4007-64c3189729b2,0,2,ratio
extpub__d76a351b-e322-3dfd-4007-64c3189729b2__c2of2,extpub__d76a351b-e322-3dfd-4007-64c3189729b2,1,2,ratio
extpub__d9d41f79-606b-3589-cf47-2179bbe3f0ad,extpub__d9d41f79-606b-3589-cf47-2179bbe3f0ad,0,1,none
extpub__efeda029-37d8-4869-8fde-55f713c2c703__c1of2,extpub__efeda029-37d8-4869-8fde-55f713c2c703,0,2,ratio
extpub__efeda029-37d8-4869-8fde-55f713c2c703__c2of2,extpub__efeda029-37d8-4869-8fde-55f713c2c703,1,2,ratio
extpub__7c32ad2e-7cce-60c6-ccf8-2e3d94e4e67d,extpub__7c32ad2e-7cce-60c6-ccf8-2e3d94e4e67d,0,1,none
extpub__06513e16-9ed8-c93d-0d86-66b0f42cc631__c1of2,extpub__06513e16-9ed8-c93d-0d86-66b0f42cc631,0,2,ratio
extpub__06513e16-9ed8-c93d-0d86-66b0f42cc631__c2of2,extpub__06513e16-9ed8-c93d-0d86-66b0f42cc631,1,2,ratio
extpub__ecf1c892-5197-44d4-976f-08feb95395ec__c1of2,extpub__ecf1c892-5197-44d4-976f-08feb95395ec,0,2,ratio
extpub__ecf1c892-5197-44d4-976f-08feb95395ec__c2of2,extpub__ecf1c892-5197-44d4-976f-08feb95395ec,1,2,ratio
extpub__72512048-434a-0902-c3d2-2463a9e2fdcf__c1of2,extpub__72512048-434a-0902-c3d2-2463a9e2fdcf,0,2,ratio
extpub__72512048-434a-0902-c3d2-2463a9e2fdcf__c2of2,extpub__72512048-434a-0902-c3d2-2463a9e2fdcf,1,2,ratio
extpub__99e95a31-22d7-45ed-eb9e-a238fbaf9513__c1of3,extpub__99e95a31-22d7-45ed-eb9e-a238fbaf9513,0,3,ratio
extpub__99e95a31-22d7-45ed-eb9e-a238fbaf9513__c2of3,extpub__99e95a31-22d7-45ed-eb9e-a238fbaf9513,1,3,ratio
extpub__99e95a31-22d7-45ed-eb9e-a238fbaf9513__c3of3,extpub__99e95a31-22d7-45ed-eb9e-a238fbaf9513,2,3,ratio
extpub__3ace8de7-dff6-4074-b6e5-a150cd6f7cf3__c1of3,extpub__3ace8de7-dff6-4074-b6e5-a150cd6f7cf3,0,3,ratio
extpub__3ace8de7-dff6-4074-b6e5-a150cd6f7cf3__c2of3,extpub__3ace8de7-dff6-4074-b6e5-a150cd6f7cf3,1,3,ratio
extpub__3ace8de7-dff6-4074-b6e5-a150cd6f7cf3__c3of3,extpub__3ace8de7-dff6-4074-b6e5-a150cd6f7cf3,2,3,ratio
extpub__fc3de9fb-ef9e-f45b-178b-d149f7a78a71__c1of6,extpub__fc3de9fb-ef9e-f45b-178b-d149f7a78a71,0,6,ratio
extpub__fc3de9fb-ef9e-f45b-178b-d149f7a78a71__c2of6,extpub__fc3de9fb-ef9e-f45b-178b-d149f7a78a71,1,6,ratio
extpub__fc3de9fb-ef9e-f45b-178b-d149f7a78a71__c3of6,extpub__fc3de9fb-ef9e-f45b-178b-d149f7a78a71,2,6,ratio
extpub__fc3de9fb-ef9e-f45b-178b-d149f7a78a71__c4of6,extpub__fc3de9fb-ef9e-f45b-178b-d149f7a78a71,3,6,ratio
extpub__fc3de9fb-ef9e-f45b-178b-d149f7a78a71__c5of6,extpub__fc3de9fb-ef9e-f45b-178b-d149f7a78a71,4,6,ratio
extpub__fc3de9fb-ef9e-f45b-178b-d149f7a78a71__c6of6,extpub__fc3de9fb-ef9e-f45b-178b-d149f7a78a71,5,6,ratio
extpub__a453894d-0e87-be8d-892c-f5ff02b38600__c1of2,extpub__a453894d-0e87-be8d-892c-f5ff02b38600,0,2,ratio
extpub__a453894d-0e87-be8d-892c-f5ff02b38600__c2of2,extpub__a453894d-0e87-be8d-892c-f5ff02b38600,1,2,ratio
extpub__a78670e2-3087-12ab-db75-35755e42a13f__c1of3,extpub__a78670e2-3087-12ab-db75-35755e42a13f,0,3,ratio
extpub__a78670e2-3087-12ab-db75-35755e42a13f__c2of3,extpub__a78670e2-3087-12ab-db75-35755e42a13f,1,3,ratio
extpub__a78670e2-3087-12ab-db75-35755e42a13f__c3of3,extpub__a78670e2-3087-12ab-db75-35755e42a13f,2,3,ratio
extpub__daf2c9f8-b0ca-44c9-acfb-cfc63cb65ce9__c1of2,extpub__daf2c9f8-b0ca-44c9-acfb-cfc63cb65ce9,0,2,ratio
extpub__daf2c9f8-b0ca-44c9-acfb-cfc63cb65ce9__c2of2,extpub__daf2c9f8-b0ca-44c9-acfb-cfc63cb65ce9,1,2,ratio
extpub__e4100ecf-745d-411a-9227-2db39e0d9d5e,extpub__e4100ecf-745d-411a-9227-2db39e0d9d5e,0,1,none
extpub__3e6fc21c-2731-6b2c-a717-c84637df50bc__c1of8,extpub__3e6fc21c-2731-6b2c-a717-c84637df50bc,0,8,ratio
extpub__3e6fc21c-2731-6b2c-a717-c84637df50bc__c2of8,extpub__3e6fc21c-2731-6b2c-a717-c84637df50bc,1,8,ratio
extpub__3e6fc21c-2731-6b2c-a717-c84637df50bc__c3of8,extpub__3e6fc21c-2731-6b2c-a717-c84637df50bc,2,8,ratio
extpub__3e6fc21c-2731-6b2c-a717-c84637df50bc__c4of8,extpub__3e6fc21c-2731-6b2c-a717-c84637df50bc,3,8,ratio
extpub__3e6fc21c-2731-6b2c-a717-c84637df50bc__c5of8,extpub__3e6fc21c-2731-6b2c-a717-c84637df50bc,4,8,ratio
extpub__3e6fc21c-2731-6b2c-a717-c84637df50bc__c6of8,extpub__3e6fc21c-2731-6b2c-a717-c84637df50bc,5,8,ratio
extpub__3e6fc21c-2731-6b2c-a717-c84637df50bc__c7of8,extpub__3e6fc21c-2731-6b2c-a717-c84637df50bc,6,8,ratio
extpub__3e6fc21c-2731-6b2c-a717-c84637df50bc__c8of8,extpub__3e6fc21c-2731-6b2c-a717-c84637df50bc,7,8,ratio
extpub__bad19077-ba42-dd06-54e7-eca745d827c7,extpub__bad19077-ba42-dd06-54e7-eca745d827c7,0,1,none
extpub__1d88ef98-8ab1-4fab-98b1-52053e9a8f6c__c1of2,extpub__1d88ef98-8ab1-4fab-98b1-52053e9a8f6c,0,2,ratio
extpub__1d88ef98-8ab1-4fab-98b1-52053e9a8f6c__c2of2,extpub__1d88ef98-8ab1-4fab-98b1-52053e9a8f6c,1,2,ratio
extpub__599b9fc7-6ba7-327c-feff-66b52b1cab87__c1of2,extpub__599b9fc7-6ba7-327c-feff-66b52b1cab87,0,2,ratio
extpub__599b9fc7-6ba7-327c-feff-66b52b1cab87__c2of2,extpub__599b9fc7-6ba7-327c-feff-66b52b1cab87,1,2,ratio
extpub__4d531959-088f-50a6-e0fd-212bb447a4b7__c1of2,extpub__4d531959-088f-50a6-e0fd-212bb447a4b7,0,2,ratio
extpub__4d531959-088f-50a6-e0fd-212bb447a4b7__c2of2,extpub__4d531959-088f-50a6-e0fd-212bb447a4b7,1,2,ratio
extpub__6ebae82c-fa66-119c-0d8b-89f74711f9d2__c1of2,extpub__6ebae82c-fa66-119c-0d8b-89f74711f9d2,0,2,ratio
extpub__6ebae82c-fa66-119c-0d8b-89f74711f9d2__c2of2,extpub__6ebae82c-fa66-119c-0d8b-89f74711f9d2,1,2,ratio
extpub__f2bc521e-b3c0-4d4a-a777-d241665a16f7__c1of2,extpub__f2bc521e-b3c0-4d4a-a777-d241665a16f7,0,2,ratio
extpub__f2bc521e-b3c0-4d4a-a777-d241665a16f7__c2of2,extpub__f2bc521e-b3c0-4d4a-a777-d241665a16f7,1,2,ratio
extpub__8ba6e3bb-c4c3-6ca5-1c4f-96ed2fbab652__c1of3,extpub__8ba6e3bb-c4c3-6ca5-1c4f-96ed2fbab652,0,3,ratio
extpub__8ba6e3bb-c4c3-6ca5-1c4f-96ed2fbab652__c2of3,extpub__8ba6e3bb-c4c3-6ca5-1c4f-96ed2fbab652,1,3,ratio
extpub__8ba6e3bb-c4c3-6ca5-1c4f-96ed2fbab652__c3of3,extpub__8ba6e3bb-c4c3-6ca5-1c4f-96ed2fbab652,2,3,ratio
extpub__b5cfac6a-d1f2-4566-9288-8f290a8bc233__c1of5,extpub__b5cfac6a-d1f2-4566-9288-8f290a8bc233,0,5,ratio
extpub__b5cfac6a-d1f2-4566-9288-8f290a8bc233__c2of5,extpub__b5cfac6a-d1f2-4566-9288-8f290a8bc233,1,5,ratio
extpub__b5cfac6a-d1f2-4566-9288-8f290a8bc233__c3of5,extpub__b5cfac6a-d1f2-4566-9288-8f290a8bc233,2,5,ratio
extpub__b5cfac6a-d1f2-4566-9288-8f290a8bc233__c4of5,extpub__b5cfac6a-d1f2-4566-9288-8f290a8bc233,3,5,ratio
extpub__b5cfac6a-d1f2-4566-9288-8f290a8bc233__c5of5,extpub__b5cfac6a-d1f2-4566-9288-8f290a8bc233,4,5,ratio
extpub__408f7529-f35b-c781-cef9-214f4ef70bb7,extpub__408f7529-f35b-c781-cef9-214f4ef70bb7,0,1,none
extpub__33eb41ab-deca-5a7e-bfc9-1f5594312720__c1of3,extpub__33eb41ab-deca-5a7e-bfc9-1f5594312720,0,3,ratio
extpub__33eb41ab-deca-5a7e-bfc9-1f5594312720__c2of3,extpub__33eb41ab-deca-5a7e-bfc9-1f5594312720,1,3,ratio
extpub__33eb41ab-deca-5a7e-bfc9-1f5594312720__c3of3,extpub__33eb41ab-deca-5a7e-bfc9-1f5594312720,2,3,ratio
extpub__9715151b-501a-4b99-874f-10eb770c6ae7,extpub__9715151b-501a-4b99-874f-10eb770c6ae7,0,1,none
extpub__fee68b6a-fffb-23ad-cbd2-6d225209569f,extpub__fee68b6a-fffb-23ad-cbd2-6d225209569f,0,1,none
extpub__c92a76d1-69ce-db83-50f6-6edad8d74530__c1of3,extpub__c92a76d1-69ce-db83-50f6-6edad8d74530,0,3,ratio
extpub__c92a76d1-69ce-db83-50f6-6edad8d74530__c2of3,extpub__c92a76d1-69ce-db83-50f6-6edad8d74530,1,3,ratio
extpub__c92a76d1-69ce-db83-50f6-6edad8d74530__c3of3,extpub__c92a76d1-69ce-db83-50f6-6edad8d74530,2,3,ratio
extpub__f72b4ebe-a9a0-e788-8709-fac902d755b5,extpub__f72b4ebe-a9a0-e788-8709-fac902d755b5,0,1,none
extpub__97814ab2-44c4-ac8e-65fd-33eeca322985__c1of3,extpub__97814ab2-44c4-ac8e-65fd-33eeca322985,0,3,ratio
extpub__97814ab2-44c4-ac8e-65fd-33eeca322985__c2of3,extpub__97814ab2-44c4-ac8e-65fd-33eeca322985,1,3,ratio
extpub__97814ab2-44c4-ac8e-65fd-33eeca322985__c3of3,extpub__97814ab2-44c4-ac8e-65fd-33eeca322985,2,3,ratio
extpub__48be3c4a-02d0-4a66-a6e8-d627dc32b36b__c1of2,extpub__48be3c4a-02d0-4a66-a6e8-d627dc32b36b,0,2,ratio
extpub__48be3c4a-02d0-4a66-a6e8-d627dc32b36b__c2of2,extpub__48be3c4a-02d0-4a66-a6e8-d627dc32b36b,1,2,ratio
extpub__2918bdfd-f8b6-4a10-224c-8c499e1fb222__c1of3,extpub__2918bdfd-f8b6-4a10-224c-8c499e1fb222,0,3,ratio
extpub__2918bdfd-f8b6-4a10-224c-8c499e1fb222__c2of3,extpub__2918bdfd-f8b6-4a10-224c-8c499e1fb222,1,3,ratio
extpub__2918bdfd-f8b6-4a10-224c-8c499e1fb222__c3of3,extpub__2918bdfd-f8b6-4a10-224c-8c499e1fb222,2,3,ratio
extpub__5d4b7a27-c215-8b9c-abae-374c17be1e70__c1of3,extpub__5d4b7a27-c215-8b9c-abae-374c17be1e70,0,3,ratio
extpub__5d4b7a27-c215-8b9c-abae-374c17be1e70__c2of3,extpub__5d4b7a27-c215-8b9c-abae-374c17be1e70,1,3,ratio
extpub__5d4b7a27-c215-8b9c-abae-374c17be1e70__c3of3,extpub__5d4b7a27-c215-8b9c-abae-374c17be1e70,2,3,ratio
extpub__992b27b9-8e0c-b0a1-5730-dc99f6e5cf57,extpub__992b27b9-8e0c-b0a1-5730-dc99f6e5cf57,0,1,none
extpub__e0e69f66-478a-830e-337b-3d388e676140,extpub__e0e69f66-478a-830e-337b-3d388e676140,0,1,none
extpub__5f661008-9a2c-965e-c8b2-cb6e376bd0f6__c1of2,extpub__5f661008-9a2c-965e-c8b2-cb6e376bd0f6,0,2,ratio
extpub__5f661008-9a2c-965e-c8b2-cb6e376bd0f6__c2of2,extpub__5f661008-9a2c-965e-c8b2-cb6e376bd0f6,1,2,ratio
extpub__43497057-81ce-bb3b-0df5-9727559189dd,extpub__43497057-81ce-bb3b-0df5-9727559189dd,0,1,none
extpub__62e6744c-19c6-bce5-5ddf-6b77881444b6__c1of2,extpub__62e6744c-19c6-bce5-5ddf-6b77881444b6,0,2,ratio
extpub__62e6744c-19c6-bce5-5ddf-6b77881444b6__c2of2,extpub__62e6744c-19c6-bce5-5ddf-6b77881444b6,1,2,ratio
extpub__777d7f34-8beb-4040-b86c-dd9bbea2214f__c1of2,extpub__777d7f34-8beb-4040-b86c-dd9bbea2214f,0,2,ratio
extpub__777d7f34-8beb-4040-b86c-dd9bbea2214f__c2of2,extpub__777d7f34-8beb-4040-b86c-dd9bbea2214f,1,2,ratio
extpub__63d45b5e-2857-457e-af8b-7fe19a560bd6,extpub__63d45b5e-2857-457e-af8b-7fe19a560bd6,0,1,none
extpub__f82be7a5-548a-4176-69ae-91f52edec93f,extpub__f82be7a5-548a-4176-69ae-91f52edec93f,0,1,none
extpub__535bd551-c967-82ed-7293-7939a586e411,extpub__535bd551-c967-82ed-7293-7939a586e411,0,1,none
extpub__ee5f41bb-e140-9fc6-38a3-ffb90c763030__c1of2,extpub__ee5f41bb-e140-9fc6-38a3-ffb90c763030,0,2,ratio
extpub__ee5f41bb-e140-9fc6-38a3-ffb90c763030__c2of2,extpub__ee5f41bb-e140-9fc6-38a3-ffb90c763030,1,2,ratio
extpub__fe7db6ff-5314-8274-1f05-c6683561b2e4,extpub__fe7db6ff-5314-8274-1f05-c6683561b2e4,0,1,none
extpub__cc94d833-8db3-0989-e22a-e23aae89daac__c1of2,extpub__cc94d833-8db3-0989-e22a-e23aae89daac,0,2,ratio
extpub__cc94d833-8db3-0989-e22a-e23aae89daac__c2of2,extpub__cc94d833-8db3-0989-e22a-e23aae89daac,1,2,ratio
extpub__d02a5c63-2f61-5f78-2abd-66a9f6431cf9__c1of2,extpub__d02a5c63-2f61-5f78-2abd-66a9f6431cf9,0,2,ratio
extpub__d02a5c63-2f61-5f78-2abd-66a9f6431cf9__c2of2,extpub__d02a5c63-2f61-5f78-2abd-66a9f6431cf9,1,2,ratio
extpub__b71c9b46-7001-8d6f-707d-f9703aec0abc,extpub__b71c9b46-7001-8d6f-707d-f9703aec0abc,0,1,none
extpub__fe35ee41-7c29-851b-a76a-da6b9f6c41f4,extpub__fe35ee41-7c29-851b-a76a-da6b9f6c41f4,0,1,none
extpub__282e7cd3-a496-4ef5-b36c-427967bd6eb7,extpub__282e7cd3-a496-4ef5-b36c-427967bd6eb7,0,1,none
extpub__fe771a5b-8c7f-290a-01d7-5a602113935e__c1of2,extpub__fe771a5b-8c7f-290a-01d7-5a602113935e,0,2,ratio
extpub__fe771a5b-8c7f-290a-01d7-5a602113935e__c2of2,extpub__fe771a5b-8c7f-290a-01d7-5a602113935e,1,2,ratio
extpub__719bc93f-ad4e-4cbd-4a15-704b205f627c,extpub__719bc93f-ad4e-4cbd-4a15-704b205f627c,0,1,none
extpub__aabe6681-8a4a-ca58-2a5a-c9fc683217d2,extpub__aabe6681-8a4a-ca58-2a5a-c9fc683217d2,0,1,none
extpub__1f3c14fb-4ebf-dc4b-c0e8-b44598ab6e82__c1of2,extpub__1f3c14fb-4ebf-dc4b-c0e8-b44598ab6e82,0,2,ratio
extpub__1f3c14fb-4ebf-dc4b-c0e8-b44598ab6e82__c2of2,extpub__1f3c14fb-4ebf-dc4b-c0e8-b44598ab6e82,1,2,ratio
extpub__402d4a4a-8398-0a85-e4af-23c0169b2c04,extpub__402d4a4a-8398-0a85-e4af-23c0169b2c04,0,1,none
extpub__c9ef2bee-c618-e10f-88d9-f5e13c274ec9__c1of5,extpub__c9ef2bee-c618-e10f-88d9-f5e13c274ec9,0,5,ratio
extpub__c9ef2bee-c618-e10f-88d9-f5e13c274ec9__c2of5,extpub__c9ef2bee-c618-e10f-88d9-f5e13c274ec9,1,5,ratio
extpub__c9ef2bee-c618-e10f-88d9-f5e13c274ec9__c3of5,extpub__c9ef2bee-c618-e10f-88d9-f5e13c274ec9,2,5,ratio
extpub__c9ef2bee-c618-e10f-88d9-f5e13c274ec9__c4of5,extpub__c9ef2bee-c618-e10f-88d9-f5e13c274ec9,3,5,ratio
extpub__c9ef2bee-c618-e10f-88d9-f5e13c274ec9__c5of5,extpub__c9ef2bee-c618-e10f-88d9-f5e13c274ec9,4,5,ratio
extpub__a9b96e55-6f1f-4dcd-92d9-79c6d7971d10__c1of3,extpub__a9b96e55-6f1f-4dcd-92d9-79c6d7971d10,0,3,ratio
extpub__a9b96e55-6f1f-4dcd-92d9-79c6d7971d10__c2of3,extpub__a9b96e55-6f1f-4dcd-92d9-79c6d7971d10,1,3,ratio
