oare_id,parent_oare_id,fold,group_key,group_kind,group_source
extpub__7d8985c7-299c-4255-b768-521b5b5a41be,extpub__7d8985c7-299c-4255-b768-521b5b5a41be,4,external|a-lu-um|dí-nam|igi|l2,external_parent,silver_external
extpub__a3c24407-91e9-46cf-a341-a3682c582335,extpub__a3c24407-91e9-46cf-a341-a3682c582335,4,external|a-lá-ḫu-um|a|é-tí-šu-nu|l4,external_parent,silver_external
extpub__fd6b4677-95ba-4791-933d-f97b3343fecd,extpub__fd6b4677-95ba-4791-933d-f97b3343fecd,4,external|a-mur-ištar|ú|tù-ùḫ-ni-iš|l9,external_parent,silver_external
extpub__6a304270-b4ab-d754-229c-0b3011409603,extpub__6a304270-b4ab-d754-229c-0b3011409603,4,external|a-na|0.33333|ma-na|l3,external_parent,silver_external
extpub__6f1ec136-ae3b-465b-8fc1-3f50bfb6780b,extpub__6f1ec136-ae3b-465b-8fc1-3f50bfb6780b,4,external|a-na|13|ma-na|l6,external_parent,silver_external
extpub__f3d4ca78-4dab-4438-8216-37a952ee1651,extpub__f3d4ca78-4dab-4438-8216-37a952ee1651,2,external|a-na|42|ḫa-am-ša-tim|l15,external_parent,silver_external
extpub__6771461d-e4a4-4e1f-9d58-d819dccf7548,extpub__6771461d-e4a4-4e1f-9d58-d819dccf7548,1,external|a-na|9.66666|ma-na|l6,external_parent,silver_external
extpub__5059d304-0924-76f6-2142-44da234fe324,extpub__5059d304-0924-76f6-2142-44da234fe324,1,external|a-na|<gap>-ni|šál-ma-<gap>|l15,external_parent,silver_external
extpub__cc752709-db34-4071-1e49-18cafcadf068,extpub__cc752709-db34-4071-1e49-18cafcadf068,2,external|a-na|dam.gàr-ri-im|qí-bi-ma|l15,external_parent,silver_external
extpub__0fd8d22f-083d-52e0-f634-65b8ef460f00,extpub__0fd8d22f-083d-52e0-f634-65b8ef460f00,1,external|a-na|puzur4-a-na|qí-bi4-ma|l13,external_parent,silver_external
extpub__a9013c16-cb55-0107-d81c-0d1a394e1b2b,extpub__a9013c16-cb55-0107-d81c-0d1a394e1b2b,1,external|a-na|puzur4-a-šur|qí-bi-ma|l3,external_parent,silver_external
extpub__471a76e1-01c5-483b-b4c7-718394ca09d7,extpub__471a76e1-01c5-483b-b4c7-718394ca09d7,3,external|a-na|puzur4-a-šur|qí-bi-ma|l15,external_parent,silver_external
extpub__4dd5f4de-b5aa-420a-8771-70f6609f227a,extpub__4dd5f4de-b5aa-420a-8771-70f6609f227a,2,external|a-na|puzur4-a-šur|qí-bi-ma|l14,external_parent,silver_external
extpub__25f320df-f3a4-7000-2d14-599c34ef04e7,extpub__25f320df-f3a4-7000-2d14-599c34ef04e7,1,external|a-na|puzur4-a-šur|qí-bi-ma|l9,external_parent,silver_external
extpub__d2c51d4a-aa0c-45ba-1b17-122e0a3a538d,extpub__d2c51d4a-aa0c-45ba-1b17-122e0a3a538d,3,external|a-na|puzur4-a-šur|qí-bi4-ma|l9,external_parent,silver_external
extpub__8d23b8b8-d35a-4001-82bb-3fa97107067c,extpub__8d23b8b8-d35a-4001-82bb-3fa97107067c,3,external|a-na|puzur4-a-šur|qí-bi4-ma|l12,external_parent,silver_external
extpub__a6c45571-a8fb-e507-5f3f-d0c4bf188f56,extpub__a6c45571-a8fb-e507-5f3f-d0c4bf188f56,3,external|a-na|puzur4-a-šur|qí-bi4-ma|l13,external_parent,silver_external
extpub__d4bad683-d167-4b98-a3f3-aa7b52b96dbd,extpub__d4bad683-d167-4b98-a3f3-aa7b52b96dbd,4,external|a-na|puzur4-a-šùr|kišib|l0,external_parent,silver_external
extpub__5afe4e5f-0b4b-9d14-dde8-a03beed2653f,extpub__5afe4e5f-0b4b-9d14-dde8-a03beed2653f,1,external|a-na|puzur4-a-šùr|ku-lu-ma-a|l9,external_parent,silver_external
extpub__be4e83cc-4099-a02b-2b1c-957fe79ce0d0,extpub__be4e83cc-4099-a02b-2b1c-957fe79ce0d0,2,external|a-na|puzur4-a-šùr|qí-bi-ma|l15,external_parent,silver_external
extpub__3ea3f708-2418-4e8c-9274-d7716a605296,extpub__3ea3f708-2418-4e8c-9274-d7716a605296,4,external|a-na|puzur4-a-šùr|qí-bi-ma|l15,external_parent,silver_external
extpub__51127e9e-b8ac-491a-99c2-8c26fb7dcdc0,extpub__51127e9e-b8ac-491a-99c2-8c26fb7dcdc0,1,external|a-na|puzur4-a-šùr|qí-bi-ma|l8,external_parent,silver_external
extpub__08624a43-c152-bab9-5a07-b55fa18bd889,extpub__08624a43-c152-bab9-5a07-b55fa18bd889,1,external|a-na|puzur4-a-šùr|qí-bi-ma|l7,external_parent,silver_external
extpub__27bc5c30-7904-4374-ca96-552d3d508ccd,extpub__27bc5c30-7904-4374-ca96-552d3d508ccd,2,external|a-na|puzur4-a-šùr|qí-bi-ma|l10,external_parent,silver_external
extpub__c1acb3d5-7c26-411a-84c0-0bbd84689b20,extpub__c1acb3d5-7c26-411a-84c0-0bbd84689b20,2,external|a-na|puzur4-a-šùr|qí-bi4-ma|l10,external_parent,silver_external
extpub__213d8123-75dd-492d-b613-e866a7dbe576,extpub__213d8123-75dd-492d-b613-e866a7dbe576,2,external|a-na|puzur4-a-šùr|qí-bi4-ma|l6,external_parent,silver_external
extpub__502f23ee-53ad-4b12-b85b-8f3fbe01c3a9,extpub__502f23ee-53ad-4b12-b85b-8f3fbe01c3a9,1,external|a-na|a-ba-a-a|qí-bi-ma|l8,external_parent,silver_external
extpub__127c139f-180a-484b-b8ab-274be5ad342e,extpub__127c139f-180a-484b-b8ab-274be5ad342e,2,external|a-na|a-bu-ša-lim|šu-a-nim|l10,external_parent,silver_external
extpub__779b2ade-34c1-c95c-6616-088626c7194d,extpub__779b2ade-34c1-c95c-6616-088626c7194d,4,external|a-na|a-du-e|qí-bi4-ma|l5,external_parent,silver_external
extpub__2a482d61-0c54-f55b-ed94-3705d66c8b5b,extpub__2a482d61-0c54-f55b-ed94-3705d66c8b5b,3,external|a-na|a-la-ḫi-im|ú|l10,external_parent,silver_external
extpub__91b5eb33-446d-4cf7-a51e-f71a60d465d6,extpub__91b5eb33-446d-4cf7-a51e-f71a60d465d6,4,external|a-na|a-lá-ḫi-im|a-gu5-za|l15,external_parent,silver_external
extpub__dd12ca69-8495-49a5-8e79-f54b520f01ad,extpub__dd12ca69-8495-49a5-8e79-f54b520f01ad,3,external|a-na|a-lá-ḫi-im|a-šùr-na-da|l9,external_parent,silver_external
extpub__33312dc1-66d5-7639-cba2-86988f1a4f85,extpub__33312dc1-66d5-7639-cba2-86988f1a4f85,4,external|a-na|a-lá-ḫi-im|e-me-ma|l11,external_parent,silver_external
extpub__747878a6-2f3e-8cab-450f-4228c3a2f19d,extpub__747878a6-2f3e-8cab-450f-4228c3a2f19d,3,external|a-na|a-lá-ḫi-im|e-me-me|l15,external_parent,silver_external
extpub__f4a09ef4-5711-d4c1-b632-ef15a1819b59,extpub__f4a09ef4-5711-d4c1-b632-ef15a1819b59,3,external|a-na|a-lá-ḫi-im|e-me-me|l7,external_parent,silver_external
extpub__d0693a9e-ccea-54da-a602-acb7e233aa2f,extpub__d0693a9e-ccea-54da-a602-acb7e233aa2f,3,external|a-na|a-lá-ḫi-im|e-me-me|l7,external_parent,silver_external
extpub__0dcd3f15-aa56-52a4-82e6-8d6cfebc264e,extpub__0dcd3f15-aa56-52a4-82e6-8d6cfebc264e,1,external|a-na|a-lá-ḫi-im|ù|l1,external_parent,silver_external
extpub__941b6c20-e20d-87f4-9908-95c464567939,extpub__941b6c20-e20d-87f4-9908-95c464567939,2,external|a-na|a-lá-ḫi-im|ù|l10,external_parent,silver_external
extpub__b036e36a-2e1e-3c72-3efc-0d7bc4b2e0de,extpub__b036e36a-2e1e-3c72-3efc-0d7bc4b2e0de,4,external|a-na|a-lá-ḫi-im|ú|l8,external_parent,silver_external
extpub__e26e5cfa-522f-c7e5-4cb3-847132af0a75,extpub__e26e5cfa-522f-c7e5-4cb3-847132af0a75,1,external|a-na|a-lá-ḫi-im|šu-{d}a-šùr|l15,external_parent,silver_external
extpub__cc1dcc50-66c9-174a-bca3-f1233260e3ce,extpub__cc1dcc50-66c9-174a-bca3-f1233260e3ce,3,external|a-na|a-mur-<gap>|6|l15,external_parent,silver_external
extpub__e0fe72bf-874c-46d5-9b98-e263427e397e,extpub__e0fe72bf-874c-46d5-9b98-e263427e397e,4,external|a-na|a-mur-ištar|ù|l7,external_parent,silver_external
extpub__2a9bbdee-dcb4-425b-b6a8-3745796e6c02,extpub__2a9bbdee-dcb4-425b-b6a8-3745796e6c02,4,external|a-na|a-mur-ištar|ù|l8,external_parent,silver_external
extpub__d447dfd3-4b4d-410a-2bb2-e79d594a3d5e,extpub__d447dfd3-4b4d-410a-2bb2-e79d594a3d5e,2,external|a-na|a-mur-ištar|ù|l9,external_parent,silver_external
extpub__effedebb-3c32-4d36-aab5-185b66849c47,extpub__effedebb-3c32-4d36-aab5-185b66849c47,1,external|a-na|a-ta-ta|bu-za-zu|l15,external_parent,silver_external
extpub__2b8b6c21-a3da-afbb-7bd8-3e4845505cd5,extpub__2b8b6c21-a3da-afbb-7bd8-3e4845505cd5,1,external|a-na|a-šur-sipa|pu-šu-ke-en6|l3,external_parent,silver_external
extpub__fcf9134f-a38b-3451-ce40-1a71896b4834,extpub__fcf9134f-a38b-3451-ce40-1a71896b4834,3,external|a-na|a-šur-be-el-a-wa-tim|ša|l1,external_parent,silver_external
extpub__59dd11c7-664d-223e-3c53-3e6350be91fe,extpub__59dd11c7-664d-223e-3c53-3e6350be91fe,4,external|a-na|a-šur-be-el-a-wa-tim|ša|l10,external_parent,silver_external
extpub__6bee27f6-8bc5-8c18-df06-71f4e3029f51,extpub__6bee27f6-8bc5-8c18-df06-71f4e3029f51,4,external|a-na|a-šur-i-mì-tí|dumu|l15,external_parent,silver_external
extpub__dd8e9f4b-b378-f996-c76c-542b8cb0f6b7,extpub__dd8e9f4b-b378-f996-c76c-542b8cb0f6b7,1,external|a-na|a-šur-mu-ta-bi4-il5|ù|l8,external_parent,silver_external
extpub__5c779b6e-e6b3-cc46-3cd9-83fe7944fdb9,extpub__5c779b6e-e6b3-cc46-3cd9-83fe7944fdb9,4,external|a-na|a-šur-na-da|<gap>|l10,external_parent,silver_external
extpub__3aa7ba9b-55e0-ecfa-cce6-bf1b662b74c9,extpub__3aa7ba9b-55e0-ecfa-cce6-bf1b662b74c9,2,external|a-na|a-šur-na-da|qí-bi-ma|l14,external_parent,silver_external
extpub__b9128501-8c96-8688-8619-026847b75050,extpub__b9128501-8c96-8688-8619-026847b75050,2,external|a-na|a-šur-na-da|qí-bi4-ma|l5,external_parent,silver_external
extpub__39c3f9a0-40bf-310a-4a20-adce7e75bdd8,extpub__39c3f9a0-40bf-310a-4a20-adce7e75bdd8,3,external|a-na|a-šur-na-da|qí-bi4-ma|l2,external_parent,silver_external
extpub__771e48d1-5ad1-63d5-7ced-690a01102f98,extpub__771e48d1-5ad1-63d5-7ced-690a01102f98,2,external|a-na|a-šur-na-da|qí-bi4-ma|l11,external_parent,silver_external
extpub__a0209099-70a9-461b-80b0-46716b05f28a,extpub__a0209099-70a9-461b-80b0-46716b05f28a,3,external|a-na|a-šur-na-da|qí-bí-ma|l8,external_parent,silver_external
extpub__aaf89dbd-ce44-169d-259d-04f7c82411d9,extpub__aaf89dbd-ce44-169d-259d-04f7c82411d9,3,external|a-na|a-šur-na-da|ù|l8,external_parent,silver_external
extpub__68ac49be-52ce-727a-6e18-e5ba35ba98e5,extpub__68ac49be-52ce-727a-6e18-e5ba35ba98e5,1,external|a-na|a-šur-na-da|šu-ma-li-bi-a-šùr|l11,external_parent,silver_external
extpub__75edf89e-29a3-7983-aab6-f46004873544,extpub__75edf89e-29a3-7983-aab6-f46004873544,1,external|a-na|a-šùr-ba-ni|ù|l12,external_parent,silver_external
extpub__e4b063d0-4dc3-2d99-f30b-7d8d00bd5d85,extpub__e4b063d0-4dc3-2d99-f30b-7d8d00bd5d85,2,external|a-na|a-šùr-ba-ni|ša-lim-a-šur|l15,external_parent,silver_external
extpub__dfe716df-411e-4b7b-8dc8-d0a3f59ad623,extpub__dfe716df-411e-4b7b-8dc8-d0a3f59ad623,3,external|a-na|a-šùr-dan-ni|ù|l12,external_parent,silver_external
extpub__dce8df93-a002-6cb0-2b78-44957c06b3c0,extpub__dce8df93-a002-6cb0-2b78-44957c06b3c0,2,external|a-na|a-šùr-i-dí|qí-bi-ma|l14,external_parent,silver_external
extpub__6515933f-25a7-2ca7-9168-ea1cd39f5f2c,extpub__6515933f-25a7-2ca7-9168-ea1cd39f5f2c,2,external|a-na|a-šùr-i-dí|qí-bi-ma|l12,external_parent,silver_external
extpub__0ca61ada-6b00-6431-4cb7-ad0104018903,extpub__0ca61ada-6b00-6431-4cb7-ad0104018903,2,external|a-na|a-šùr-i-dí|qí-bi4-ma|l7,external_parent,silver_external
extpub__60ce4409-fca1-3cf6-443b-5be3f82fe6c5,extpub__60ce4409-fca1-3cf6-443b-5be3f82fe6c5,1,external|a-na|a-šùr-i-dí|qí-bi4-ma|l12,external_parent,silver_external
extpub__c2850a38-14d0-40ce-8bb0-5c3d3378a8eb,extpub__c2850a38-14d0-40ce-8bb0-5c3d3378a8eb,2,external|a-na|a-šùr-i-mì-tí|en-nu-be-lim|l15,external_parent,silver_external
extpub__d38ea08f-329c-0939-f5e6-29f7b316a0b7,extpub__d38ea08f-329c-0939-f5e6-29f7b316a0b7,3,external|a-na|a-šùr-i-mì-tí|qí-bi-ma|l10,external_parent,silver_external
extpub__e36156bd-0d3f-cbb3-4ace-5a3136edc1e4,extpub__e36156bd-0d3f-cbb3-4ace-5a3136edc1e4,4,external|a-na|a-šùr-i-mì-tí|qí-bi-ma|l13,external_parent,silver_external
extpub__f02e2000-4da9-ab96-df48-4033032ee20f,extpub__f02e2000-4da9-ab96-df48-4033032ee20f,2,external|a-na|a-šùr-i-mì-tí|ì-lí-šu-du|l15,external_parent,silver_external
extpub__f452188e-560a-e29a-a38a-1d1e3697bb79,extpub__f452188e-560a-e29a-a38a-1d1e3697bb79,1,external|a-na|a-šùr-i-mì-tí|ù|l15,external_parent,silver_external
extpub__27bb0a4d-dce5-56d5-7798-cbb2a55fd33f,extpub__27bb0a4d-dce5-56d5-7798-cbb2a55fd33f,1,external|a-na|a-šùr-i-mì-tí|šu-ištar|l15,external_parent,silver_external
extpub__cffb94bb-788d-1e19-0593-1f8d1e064d86,extpub__cffb94bb-788d-1e19-0593-1f8d1e064d86,1,external|a-na|a-šùr-mu-ta-bíl|qí-bí-ma|l9,external_parent,silver_external
extpub__6d82fba1-fa64-4644-b2a5-274e586dac84,extpub__6d82fba1-fa64-4644-b2a5-274e586dac84,3,external|a-na|a-šùr-na-da|<gap>|l7,external_parent,silver_external
extpub__a33701a6-bc55-49bf-8d1d-09c36ce61fc8,extpub__a33701a6-bc55-49bf-8d1d-09c36ce61fc8,3,external|a-na|a-šùr-na-da|qí-bi-ma|l7,external_parent,silver_external
extpub__b6758521-a951-5e1d-d5ad-6f0e0a4330cc,extpub__b6758521-a951-5e1d-d5ad-6f0e0a4330cc,1,external|a-na|a-šùr-na-da|qí-bi-ma|l4,external_parent,silver_external
extpub__d516d8c5-1a8d-e38b-59f9-e2bc9d54720a,extpub__d516d8c5-1a8d-e38b-59f9-e2bc9d54720a,1,external|a-na|a-šùr-na-da|qí-bi-ma|l6,external_parent,silver_external
extpub__8ea02783-ecbc-467b-9130-2073e047d3ef,extpub__8ea02783-ecbc-467b-9130-2073e047d3ef,4,external|a-na|a-šùr-na-da|qí-bi4-ma|l10,external_parent,silver_external
extpub__940753dc-d8b3-c13b-b28f-7f32254e7a9d,extpub__940753dc-d8b3-c13b-b28f-7f32254e7a9d,1,external|a-na|a-šùr-na-da|qí-bi4-ma|l5,external_parent,silver_external
extpub__009f8736-8a1c-2846-a9bc-33d2c23279a4,extpub__009f8736-8a1c-2846-a9bc-33d2c23279a4,3,external|a-na|a-šùr-na-da|qí-bi4-ma|l15,external_parent,silver_external
extpub__80e8c671-0b70-8512-ce33-fa28be2e6dba,extpub__80e8c671-0b70-8512-ce33-fa28be2e6dba,2,external|a-na|a-šùr-na-da|qí-bi4-ma|l13,external_parent,silver_external
extpub__2e8fe490-571b-4183-8d41-e1e2deabfe5b,extpub__2e8fe490-571b-4183-8d41-e1e2deabfe5b,2,external|a-na|a-šùr-na-da|qí-bi4-ma|l8,external_parent,silver_external
extpub__efeb2f1a-165d-4626-9772-3bc2b072e395,extpub__efeb2f1a-165d-4626-9772-3bc2b072e395,3,external|a-na|a-šùr-na-da|qí-bi4-ma|l15,external_parent,silver_external
extpub__9ec54fd0-c3a8-6da9-174f-8f9e15062f2d,extpub__9ec54fd0-c3a8-6da9-174f-8f9e15062f2d,3,external|a-na|a-šùr-na-da|qí-bi4-ma|l6,external_parent,silver_external
extpub__5ba68e60-84e6-44a6-b462-71fad63b4712,extpub__5ba68e60-84e6-44a6-b462-71fad63b4712,1,external|a-na|a-šùr-na-da|qí-bí-ma|l5,external_parent,silver_external
extpub__04d94aa3-b37c-4993-b033-eea61a30e209,extpub__04d94aa3-b37c-4993-b033-eea61a30e209,4,external|a-na|a-šùr-na-da|qí-bí-ma|l15,external_parent,silver_external
extpub__741a606f-ef48-24ad-cc76-63a8bea7fda7,extpub__741a606f-ef48-24ad-cc76-63a8bea7fda7,2,external|a-na|a-šùr-na-da|ù|l6,external_parent,silver_external
extpub__addb9287-2686-445a-903e-3f13bd6decb7,extpub__addb9287-2686-445a-903e-3f13bd6decb7,1,external|a-na|a-šùr-na-da|ù|l15,external_parent,silver_external
extpub__af4edbba-744c-0376-0482-299a6f3e287a,extpub__af4edbba-744c-0376-0482-299a6f3e287a,2,external|a-na|a-šùr-na-da|ù|l15,external_parent,silver_external
extpub__a2cd52f3-f128-aa62-e8df-69fbac96e7ff,extpub__a2cd52f3-f128-aa62-e8df-69fbac96e7ff,4,external|a-na|a-šùr-na-da|ù|l13,external_parent,silver_external
extpub__d57efcf7-1b68-4bc2-afde-38dc5d6b10de,extpub__d57efcf7-1b68-4bc2-afde-38dc5d6b10de,3,external|a-na|a-šùr-na-da|ù|l11,external_parent,silver_external
extpub__44412635-494c-2184-b00c-5b08d4dc5b24,extpub__44412635-494c-2184-b00c-5b08d4dc5b24,3,external|a-na|a-šùr-na-da|ù|l7,external_parent,silver_external
extpub__f625d383-c5bf-454a-bcc3-44c55071335f,extpub__f625d383-c5bf-454a-bcc3-44c55071335f,1,external|a-na|a-šùr-re-ṣí|ù|l10,external_parent,silver_external
extpub__31c31dff-6143-41a5-971b-4dab673da9ae,extpub__31c31dff-6143-41a5-971b-4dab673da9ae,2,external|a-na|a-ḫa-tim|qí-bi4-ma|l8,external_parent,silver_external
extpub__e59d4ca4-4a78-4867-a1d0-000b68478917,extpub__e59d4ca4-4a78-4867-a1d0-000b68478917,3,external|a-na|be-lúm-ba-ni|qí-bi4-ma|l15,external_parent,silver_external
extpub__1c05fdac-ec46-4056-a6ef-f4fe1ab68990,extpub__1c05fdac-ec46-4056-a6ef-f4fe1ab68990,1,external|a-na|i-dí-a-bi-im|a-šùr-ma-lik|l15,external_parent,silver_external
extpub__dcf7764e-a29f-75f3-d1e0-6492149285fa,extpub__dcf7764e-a29f-75f3-d1e0-6492149285fa,2,external|a-na|i-dí-a-bi-im|ù|l6,external_parent,silver_external
extpub__57514857-ee34-4480-88ce-f3b0db9047cb,extpub__57514857-ee34-4480-88ce-f3b0db9047cb,3,external|a-na|i-dí-a-bi4-im|ù|l15,external_parent,silver_external
extpub__a39bb778-ff0e-f5e6-401c-7059af73a2c7,extpub__a39bb778-ff0e-f5e6-401c-7059af73a2c7,2,external|a-na|i-dí-a-šur|{d}iškur-ba-ni|l15,external_parent,silver_external
extpub__436c92f2-c6a8-8677-c76a-a062d9ce878e,extpub__436c92f2-c6a8-8677-c76a-a062d9ce878e,3,external|a-na|i-dí-sú-en6|a-šùr-na-da|l7,external_parent,silver_external
extpub__f403487e-79a1-ae7e-4d3e-db0d4f66dab0,extpub__f403487e-79a1-ae7e-4d3e-db0d4f66dab0,4,external|a-na|i-dí-sú-en6|qí-bi-ma|l10,external_parent,silver_external
extpub__a03c75a7-b9ea-aeb9-1172-be1eb572eaf2,extpub__a03c75a7-b9ea-aeb9-1172-be1eb572eaf2,1,external|a-na|i-ku-nim|qí-bi-ma|l8,external_parent,silver_external
extpub__8289580b-8239-484d-ac06-7f1c2bd4da8a,extpub__8289580b-8239-484d-ac06-7f1c2bd4da8a,2,external|a-na|i-ku-pí-a|en-nam-a-šur|l15,external_parent,silver_external
extpub__54b7fe30-3b5b-2083-7bbd-a02a56a8def1,extpub__54b7fe30-3b5b-2083-7bbd-a02a56a8def1,1,external|a-na|i-na-a|i-na-aḫ-dingir|l4,external_parent,silver_external
extpub__0b041db1-f392-49d1-ae4d-3858ec1622b8,extpub__0b041db1-f392-49d1-ae4d-3858ec1622b8,4,external|a-na|i-na-a|qí-bi-ma|l10,external_parent,silver_external
extpub__da5cd912-9af9-4e82-87cc-3d28787f6c0b,extpub__da5cd912-9af9-4e82-87cc-3d28787f6c0b,1,external|a-na|i-na-a|qí-bi-ma|l7,external_parent,silver_external
extpub__7858de08-d7c0-17bf-dcc7-c06c3ffddca9,extpub__7858de08-d7c0-17bf-dcc7-c06c3ffddca9,2,external|a-na|i-na-a|qí-bi-ma|l7,external_parent,silver_external
extpub__d76a351b-e322-3dfd-4007-64c3189729b2,extpub__d76a351b-e322-3dfd-4007-64c3189729b2,2,external|a-na|i-na-a|qí-bi-ma|l12,external_parent,silver_external
extpub__d9d41f79-606b-3589-cf47-2179bbe3f0ad,extpub__d9d41f79-606b-3589-cf47-2179bbe3f0ad,3,external|a-na|i-na-a|qí-bi-ma|l8,external_parent,silver_external
extpub__efeda029-37d8-4869-8fde-55f713c2c703,extpub__efeda029-37d8-4869-8fde-55f713c2c703,2,external|a-na|i-na-a|ša|l8,external_parent,silver_external
extpub__7c32ad2e-7cce-60c6-ccf8-2e3d94e4e67d,extpub__7c32ad2e-7cce-60c6-ccf8-2e3d94e4e67d,1,external|a-na|i-tur4-dingir|i-na-a|l7,external_parent,silver_external
extpub__06513e16-9ed8-c93d-0d86-66b0f42cc631,extpub__06513e16-9ed8-c93d-0d86-66b0f42cc631,2,external|a-na|id-na-a|la-qé-ep|l13,external_parent,silver_external
extpub__ecf1c892-5197-44d4-976f-08feb95395ec,extpub__ecf1c892-5197-44d4-976f-08feb95395ec,3,external|a-na|im-dì-dingir|qí-bi-ma|l9,external_parent,silver_external
extpub__72512048-434a-0902-c3d2-2463a9e2fdcf,extpub__72512048-434a-0902-c3d2-2463a9e2fdcf,2,external|a-na|im-dí-dingir|<gap>-a|l15,external_parent,silver_external
extpub__99e95a31-22d7-45ed-eb9e-a238fbaf9513,extpub__99e95a31-22d7-45ed-eb9e-a238fbaf9513,1,external|a-na|im-dí-dingir|pu-šu-ke-en6|l15,external_parent,silver_external
extpub__3ace8de7-dff6-4074-b6e5-a150cd6f7cf3,extpub__3ace8de7-dff6-4074-b6e5-a150cd6f7cf3,1,external|a-na|im-dí-dingir|qí-bi-ma|l14,external_parent,silver_external
extpub__fc3de9fb-ef9e-f45b-178b-d149f7a78a71,extpub__fc3de9fb-ef9e-f45b-178b-d149f7a78a71,1,external|a-na|im-dí-dingir|qí-bi-ma|l15,external_parent,silver_external
extpub__a453894d-0e87-be8d-892c-f5ff02b38600,extpub__a453894d-0e87-be8d-892c-f5ff02b38600,3,external|a-na|im-dí-dingir|qí-bi4-ma|l10,external_parent,silver_external
extpub__a78670e2-3087-12ab-db75-35755e42a13f,extpub__a78670e2-3087-12ab-db75-35755e42a13f,4,external|a-na|im-dí-dingir|ú|l15,external_parent,silver_external
extpub__daf2c9f8-b0ca-44c9-acfb-cfc63cb65ce9,extpub__daf2c9f8-b0ca-44c9-acfb-cfc63cb65ce9,1,external|a-na|im-dí-lim|pu-šu-ke-en6|l12,external_parent,silver_external
extpub__e4100ecf-745d-411a-9227-2db39e0d9d5e,extpub__e4100ecf-745d-411a-9227-2db39e0d9d5e,2,external|a-na|li-ip-tí-ištar|qí-bi-ma|l6,external_parent,silver_external
extpub__3e6fc21c-2731-6b2c-a717-c84637df50bc,extpub__3e6fc21c-2731-6b2c-a717-c84637df50bc,1,external|a-na|ma-lá|dí-in4|l15,external_parent,silver_external
extpub__bad19077-ba42-dd06-54e7-eca745d827c7,extpub__bad19077-ba42-dd06-54e7-eca745d827c7,2,external|a-na|ma-lá|ṭup-pì-im|l4,external_parent,silver_external
extpub__1d88ef98-8ab1-4fab-98b1-52053e9a8f6c,extpub__1d88ef98-8ab1-4fab-98b1-52053e9a8f6c,2,external|a-na|ma-num-ki-e-lí-a|i-dí-a-šur|l11,external_parent,silver_external
extpub__599b9fc7-6ba7-327c-feff-66b52b1cab87,extpub__599b9fc7-6ba7-327c-feff-66b52b1cab87,1,external|a-na|mu-za|qí-bi4-ma|l9,external_parent,silver_external
extpub__4d531959-088f-50a6-e0fd-212bb447a4b7,extpub__4d531959-088f-50a6-e0fd-212bb447a4b7,1,external|a-na|mu-za|ú|l11,external_parent,silver_external
extpub__6ebae82c-fa66-119c-0d8b-89f74711f9d2,extpub__6ebae82c-fa66-119c-0d8b-89f74711f9d2,2,external|a-na|pu-šu-ke-en|qí-bi-ma|l15,external_parent,silver_external
extpub__f2bc521e-b3c0-4d4a-a777-d241665a16f7,extpub__f2bc521e-b3c0-4d4a-a777-d241665a16f7,2,external|a-na|pu-šu-ke-en6|puzur4-iš8-tár|l10,external_parent,silver_external
extpub__8ba6e3bb-c4c3-6ca5-1c4f-96ed2fbab652,extpub__8ba6e3bb-c4c3-6ca5-1c4f-96ed2fbab652,4,external|a-na|pu-šu-ke-en6|púzur.ištar|l15,external_parent,silver_external
extpub__b5cfac6a-d1f2-4566-9288-8f290a8bc233,extpub__b5cfac6a-d1f2-4566-9288-8f290a8bc233,2,external|a-na|pu-šu-ke-en6|e-na-a|l15,external_parent,silver_external
extpub__408f7529-f35b-c781-cef9-214f4ef70bb7,extpub__408f7529-f35b-c781-cef9-214f4ef70bb7,3,external|a-na|pu-šu-ke-en6|i-ku-pì-a-šur|l7,external_parent,silver_external
extpub__33eb41ab-deca-5a7e-bfc9-1f5594312720,extpub__33eb41ab-deca-5a7e-bfc9-1f5594312720,3,external|a-na|pu-šu-ke-en6|i-na-a|l15,external_parent,silver_external
extpub__9715151b-501a-4b99-874f-10eb770c6ae7,extpub__9715151b-501a-4b99-874f-10eb770c6ae7,2,external|a-na|pu-šu-ke-en6|i-na-a|l8,external_parent,silver_external
extpub__fee68b6a-fffb-23ad-cbd2-6d225209569f,extpub__fee68b6a-fffb-23ad-cbd2-6d225209569f,3,external|a-na|pu-šu-ke-en6|qí-bi-ma|l8,external_parent,silver_external
extpub__c92a76d1-69ce-db83-50f6-6edad8d74530,extpub__c92a76d1-69ce-db83-50f6-6edad8d74530,3,external|a-na|pu-šu-ke-en6|qí-bi-ma|l15,external_parent,silver_external
extpub__f72b4ebe-a9a0-e788-8709-fac902d755b5,extpub__f72b4ebe-a9a0-e788-8709-fac902d755b5,1,external|a-na|pu-šu-ke-en6|qí-bi-ma|l6,external_parent,silver_external
extpub__97814ab2-44c4-ac8e-65fd-33eeca322985,extpub__97814ab2-44c4-ac8e-65fd-33eeca322985,3,external|a-na|pu-šu-ke-en6|qí-bi-ma|l14,external_parent,silver_external
extpub__48be3c4a-02d0-4a66-a6e8-d627dc32b36b,extpub__48be3c4a-02d0-4a66-a6e8-d627dc32b36b,3,external|a-na|pu-šu-ke-en6|qí-bi-ma|l12,external_parent,silver_external
