asset_id,oare_id,source_kind,transliteration,remove_reason
published_source_only::578f8ff2-4c59-4978-82ce-80eaef1acab8,578f8ff2-4c59-4978-82ce-80eaef1acab8,published_source_only,IŠTAR-lá-ma-sí ù ma-nu-ki-DINGIR i-zi-za-ma KÙ.BABBAR a-na ma-nu-ki-a-šur ú-lá a-na ša ki-ma ma-nu-ki-a-šur šu-uq-lá-ma 20 GÚ SÍG.ḪI.A ù sí-kà-an-LUGAL ša a-na ša-pá-ar-tim ma-nu-ki-a-šur ú-kà-lu ki-ma KÙ.BABBAR ta-ša-qá-lá-ni a-šar ša-pár-tum kà-an-ku ku-nu-ki ma-nu-ki-ì-lí-a lu-dí-ma ù ṭup-pá-am ša 3 ma-na KÙ.BABBAR ú ṣí-ba-tí-šu šé-ṣí-a-ma ṭup-pá-am šu-a-tí ú sí-kà-LUGAL ku-un-kà-ma a-na IŠTAR-lá-ma-sí pí-iq-da ú i-ša-qá-al KÙ.BABBAR ki-ma ša-áp-tum i-a-tù-ni ší-be šu-uk-na ù ša-áp-tám a-na ša-lim-wa-ar-dí ù ma-nu-ki-ì-lí-a sà-ni-qá-ma ma-lá ša-áp-tám i-za-ku-a-ni ší-bé-e šu-uk-na-šu-nu-tí ki-ma ša-áp-tum ú 7 ANŠE.ḪI.A ša en-um-a-šur ša-áp-tám kà-ni-kà-ma ku-nu-ki-ku-nu iš-tí lu-qú-tí-a-ma pí-iq-da-ma li-ir-dí-ú-nim a ma-lá a-na-kam ša-lim-ar-dí nu-na-ḫi-du-ni le-pu-uš-šu-nu-tí,published_duplicate
published_source_only::57a1fd09-094e-4912-be18-b3c1d5247640,57a1fd09-094e-4912-be18-b3c1d5247640,published_source_only,15 ma-na KÙ.BABBAR ni-is-ḫa-sú DIRI ša-du-a-sú ša-bu ku-nu-ki-a a-na {d}IŠKUR-pì-lá-aḫ DUMU a-ni-nim áp-qí-id IGI šu-IŠTAR DUMU šu-ki-tim IGI a-šur-ma-lik DUMU ša-ba-ḫa-nim,published_duplicate
published_source_only::583bdccb-f2e5-4879-8f12-e63ade2e9fb5,583bdccb-f2e5-4879-8f12-e63ade2e9fb5,published_source_only,KIŠIB ú-ra-a DUMU ma-na-na KIŠIB ì-lí-dan DUMU i-dí-a-šur KIŠIB ma-nu-um-ba-lúm-a-šur DUMU ib-ki-im a-na a-wa-tim a-ni-a-tim kà-ru-um kà-né-eš i-dí-ni-a-tí-ma IGI GÍR ša a-šur ší-bu-tí-ni ni-dí-in,published_duplicate
published_source_only::5861a2f5-9c9b-4a62-8cac-20134c1624f2,5861a2f5-9c9b-4a62-8cac-20134c1624f2,published_source_only,KIŠIB ša-ar-ni-ga-a-šu KIŠIB e-na-a-šur DUMU <gap> KIŠIB wa-al-ḫi-iš-na KIŠIB pé-ru-wa KIŠIB tù-wa-tù-ú-i <gap> šu-ma KÙ.BABBAR i-ša-<gap>,published_duplicate
published_source_only::59fbc543-c7af-45d7-91c0-145cacedbd62,59fbc543-c7af-45d7-91c0-145cacedbd62,published_source_only,6.5 GÍN KÙ.BABBAR da-a-sú ša a-lu-wa áš-qúl 9 GÍN KÙ.BABBAR na-áb-sú-in e-ma-ri <gap> i-na ḫu-ra-ma e-zi-bu-ni mì-ma a-nim ma-ma-ḫi-ir iš-qú-ul,published_duplicate
published_source_only::5a177492-70fd-4eed-a472-0bdb565c8a3b,5a177492-70fd-4eed-a472-0bdb565c8a3b,published_source_only,um-ma i-dí-a-bu-um-ma a-na šu-ma-li-ba-a-šur ù en-um-a-šur qí-bi-ma 1 ma-na 2 GÍN KÙ.BABBAR li-té-e ḫi-la-tí-šu ku-nu-ki-a šu-ma-li-ba-a-šùr na-ší a-ma-kam 1 ma-na KÙ.BABBAR ṣa-ru-pá-am šu-ma-li-bi-a-šur a-ṣé-er 1 ma-na-im KÙ.BABBAR lu-ra-dí-ma 2 ma-na KÙ ku-un-kà-ma a-ṣé-er ku-lu-ma-a a-na a-li-ki pá-ni-ú-tim-ma dí-na-ma lu-ub-lu-ú ší-ta a-na wa-BI-im KÙ.BABBAR šu-uk-na a-na šu-ma-li-bi-a-šùr qí-bi-ma 1 ma-na KÙ.BABBAR i-na ra-mì-ni-kà dí-in-ma ṣí-ba-sú ša ITU.KAM-im iš-tí-in le-qé šu-ma KÙ.BABBAR a qá-tí-kà ù-la ma-qí-it É DAM.GÀR a ṣí-ib-tim le-qé-a-nim a-dí a-la-ki-a ṣí-ib-tám ša ITU.KAM iš-tí-in lá-áš-qúl a-ḫu-ú-a a-tù-nu iḫ-da-ma KÙ.BABBAR šé-bi-lá lu-mu-un li-bi-im a ku-lu-ma-a lá a-ra-ší,published_duplicate
published_source_only::5acae103-b788-4f17-9012-087924694f89,5acae103-b788-4f17-9012-087924694f89,published_source_only,12 GÍN KÙ.BABBAR ší-im TÚG i li-be tí-za-ru-ma-an a-lá-ḫu-um i-šu,val_overlap
published_source_only::5b638e2d-8cd9-41c5-891b-c6b8faeac1ea,5b638e2d-8cd9-41c5-891b-c6b8faeac1ea,published_source_only,1.5 GÍN KÙ.BABBAR a-šu-mì a-zu e-mì-šu ša a-lu-wa mu-ṭá-e ú-ra-dí,val_overlap
published_source_only::5d138f2b-7e45-47d9-b002-34f9df1ad681,5d138f2b-7e45-47d9-b002-34f9df1ad681,published_source_only,KIŠIB a-šùr-ma-lik DUMU zu-a KIŠIB ga-sú <gap> 7.5 GÍN KÙ.BABBAR i-ṣé-er a-šu-a-an ú a-bu-na sú-ub-ri-kà i-šu i-nu-mì e-ṣí-du-ni ú 7.5 GÍN KÙ.BABBAR i-ša-qú-lu,published_duplicate
published_source_only::5dbdbe80-4e50-4f27-90f6-6ea3aac0619d,5dbdbe80-4e50-4f27-90f6-6ea3aac0619d,published_source_only,um-ma ša-lim-a-šur-ma a-na en-nam-a-šur ù a-lá-ḫi-im qí-bi-ma a-dí ša ḫa-na-a ša ta-áš-pu-ra-ni i-na GÍR ša a-šur ta-me-a-šu-ma iš-tù KÙ.BABBAR a-na e-bu-ṭim a-dí-nu-šu-ni a-lá-an KÙ.BABBAR ša ú-kà-lá-ku-nu-tí-ni wa-at-ra-am lá kà-áš-du-ni li-it-ma-ma ù KÙ.BABBAR ma-lá ú-kà-lá-ku-nu-tí-ni le-eq-a ù a-dí ša a-šur-i-mì-tí i-na a-lim{ki} <gap>-ni ni ta-ta-<gap> da i <gap> ta ḫa-bi-a-nim <gap> ì-lí-áš-ra-ni <gap> DUMU <gap> bi a <gap> ṣú-ba-tí-kà ú ni tim <gap> a-šùr-i-mì-tí <gap> ni ša šu,val_overlap
published_source_only::5ddaaf6f-8f8e-4108-826b-46dda0297842,5ddaaf6f-8f8e-4108-826b-46dda0297842,published_source_only,i-na ḫa-ar-pì-im <gap> i-ša a-na KÙ.BABBAR i-ša-qú-lu KÙ.BABBAR i-na áb-nim ni-a-tim ta-ki-tám i-ša-qú-lu,published_duplicate
published_source_only::5dfc6fae-4eca-4ca4-a1a7-b00c3edf0a85,5dfc6fae-4eca-4ca4-a1a7-b00c3edf0a85,published_source_only,KIŠIB ú-ba-ar-tim ša ú-lá-ma ša dí-in ú-ba-ar-tim,published_duplicate
published_source_only::5e2eb235-fe9e-4d26-8328-0df54d0a5b7c,5e2eb235-fe9e-4d26-8328-0df54d0a5b7c,published_source_only,a-na en-um-a-šur DUMU šál-ma-a-šur KIŠIB a-na-a-na,val_overlap
published_source_only::60df6072-d6c2-4c92-8644-7d9938aeb3d6,60df6072-d6c2-4c92-8644-7d9938aeb3d6,published_source_only,10 ma-na KÙ.BABBAR ṣa-ru-pá-am ma-áš-kà-tám i-ṣé-er a-sà-nim <gap> ṣú-ḫa-ri-šu ú ku-li-a DUMU a-lá-bi-im i-šu-ú a-na ša-na-at KÙ.BABBAR i-ša-qal ITU.1.KAM qá-ra-a-tum li-mu-um i-na-sú-in DUMU i-dí-a-bi-im,val_overlap
published_source_only::61639150-fb07-cd2f-f3bc-21b6f1f0d447,61639150-fb07-cd2f-f3bc-21b6f1f0d447,published_source_only,um-ma en-na-num-ma a-na ḫu-ni-a qí-bi4-ma 2 TÚG.ḪI.A SIG5 šu-ku-bu-um i-na za-al-pá e-zi-ba-kum a-na-kam áš-al-kà-ma um-ma a-ta-ma iš-tí ṣú-ba-tí ša ú-ṣú-ur-ša-i e-zi-ib-šu-nu a-na-kam pá-zu-ur-tum ša ú-ṣú-ur-ša IŠTAR e-ru-ba-ma um-ma šu-ut-ma ṣú-ba-tù-kà lá-šu-ú a-ḫi a-ta a-šar ṣú-ba-tí-a té-zi-bu té-er-ta-kà li-li-kam-ma ṣú-ba-tí lá-al-qé,published_duplicate
published_source_only::626d1346-530c-4fc8-9961-83fe40f20258,626d1346-530c-4fc8-9961-83fe40f20258,published_source_only,a-ma-kam i-na be-el id-ma-tim ša ki-ma um-mì-a-né ma-ma-an mì-ma ú-lá i-ṭá-ḫi a ma-lá ṭup-pì-im ša a-lim{ki} i-ša-ri-iq-šu-um,published_duplicate
published_source_only::629bb65f-336e-4ef2-b045-062f7a99dccb,629bb65f-336e-4ef2-b045-062f7a99dccb,published_source_only,um-ma ša-lim-a-šur a-na en-nam-a-šur ù a-lá-ḫi-im qí-bi-ma KÙ.BABBAR pá-ḫi-ra-ma i-na ku-nu-ki-ku-nu ku-un-kà-ma a-na bé-tí-a a-šar ša-ṣú-ru-ni li-ni-dí 2 ma-na KÙ.BABBAR ša qá-tí-ni <gap>,published_duplicate
published_source_only::631ea682-7cf6-4c62-b2f8-5dd1d197458c,631ea682-7cf6-4c62-b2f8-5dd1d197458c,published_source_only,ma-la lu-qú-tum a-na a-šùr-be-el-a-wa-tim i-pí-iq-du-ma ša-lim-a-šùr ú-šé-ṣí-ú šu-ma a-na šu-ku-bi-im ma-ma-an i-tù-a-ar ša-lim-a-šùr ú-ba-áb-šu IGI a-šùr-ma-lik DUMU a-lá-ḫi-im IGI a-šùr-i-mì-tí DUMU i-ku-pí-IŠTAR IGI en-na-sú-in DUMU šu-IŠTAR,published_duplicate
published_source_only::6402149e-0401-48db-a382-bf56fbfe47ba,6402149e-0401-48db-a382-bf56fbfe47ba,published_source_only,a-na en-nam-a-šur i-ku-nim DUMU e-lá-lí ù am-ur-IŠTAR DUMU <gap> KIŠIB a-šùr-ma-lik DUMU i-ku-pì-a,published_duplicate
published_source_only::6404d683-e875-48cf-9acf-b1d93b4dbf5b,6404d683-e875-48cf-9acf-b1d93b4dbf5b,published_source_only,a-na šu-a-nim DUMU ḫa-da-a KIŠIB sà-ak-li-a,published_duplicate
published_source_only::64d4ae91-42f3-4244-a38e-8700d2bb9af5,64d4ae91-42f3-4244-a38e-8700d2bb9af5,published_source_only,<gap> a-na ma-lá dí-in a-lim{ki} lu ni-ta-la-ak-ma <gap> qí-bi-ma a-ḫi a-ta <gap> i-na {d}UTU-ši ṭup-pí ta-ša-me-ú tí-ib-a-ma a-tal-kam <gap> lá a-kà-ṣa-ad a-na ša ki-ma i-a-tí qí-bi-ma <gap> iš-tí a-ba-ba bu-lá-tí-ni <gap> lá i-mu-a <gap> a-na <gap> lá <gap> bi ší <gap> i-a-tí qí-bi-ma iḫ-da-ma a <gap>,val_overlap
published_source_only::663b7b7c-89bb-4e3e-af86-b3d172b2c146,663b7b7c-89bb-4e3e-af86-b3d172b2c146,published_source_only,a-na ma-nu-ki-a-šùr ù a-ḫa-tim qí-bi-ma um-ma ú-ṣur-ša-a-šùr-ma a-na ma-nu-ki-a-šùr qí-bi-ma a-ḫi a-ta šu-ma am-tum KÙ.BABBAR ta-aḫ-ta-ša-aḫ KÙ.BABBAR 2 GÍN dí-ší-im a-na-kam a-na a-wa-tim ša ki-ma um-me-a-ni-a i-ṣa-áb-tù-ni wa-ar-ki ṭup-pí-im a-nim a-na ITU.1.KAM a-ma-qú-tám a-na KÙ.BABBAR-pí-kà 2 GÍN ša a-na am-tim ta-du-nu-ni ší-a-ma-at a-lim{ki} a-šùr i pá-ni-a ú-ba-lá-kum šál-ma-a-ku mì-ma am-tum a-ma-kam ḫu-bu-lam lá té-pá-áš ù ṭup-pè lu ša DAM.GÀR ša e-zi-bu lu ta-na-ṣú-ur,published_duplicate
published_source_only::666a0c3d-fc64-493f-8a0f-d15ec45f9854,666a0c3d-fc64-493f-8a0f-d15ec45f9854,published_source_only,1.5 ma-na KÙ.BABBAR en-um-a-šùr DUMU ša-lim-a-šur a-na šu-IŠTAR DUMU šu-ki-tim i-nu-mì a-na a-lim{ki} i-lu-ku i-da-šu-ma 3 ma-na KÙ.BABBAR ṣa-ru-pá-am i-na tù-wa-ri-šu šu-IŠTAR a-na en-um-a-šùr i-ša-qal IGI šu-ma-bi-a DUMU a-mu-ra-a IGI la-qé-ep DUMU šu-a-šùr,published_duplicate
published_source_only::667f1ef0-683b-4bd1-bd32-1058f52a6f83,667f1ef0-683b-4bd1-bd32-1058f52a6f83,published_source_only,šál-ma-a-šùr a-ṣé-er a-mur-IŠTAR ú-ṭá-ḫi-ú-ni-a-tí-ma um-ma šál-ma-a-šur-ma a-na a-mur-IŠTAR-ma mì-šu-um ší-im TÚG-ba-tí-a URUDU ta-aṣ-ba-at um-ma a-mur-IŠTAR-ma ke-na 4 GÚ lá-mu-nam aṣ-ba-at ba-lu-um ḫi-na-a ú ší-bé aṣ-ba-at um-ma ša-lim-a-šur-ma ḫa-bu-ra-ta-i-am tal-qé um-ma a-mur-IŠTAR-ma ša i qá-tim <gap>-ta-šu-šu al-qé um-ma a-mur-IŠTAR-ma a-ta lu-qú-tí ša 10 ma-na KÙ.BABBAR ta-aṣ-ba-at um-ma ša-lim-a-šur mì-ma lá aṣ-ba-at-ma um-ma a-mur-IŠTAR-ma a ṣú-ḫa-ri-a a za-al-pá áš-ta-pár ṣú-ḫa-ri li-li-kam-ma lá-ta-wu um-ma a-mur-IŠTAR-ma a-na-ku a-šé-e-kà ú-ul a-ta ta-šé-e-a-ni IGI MAR.TU-ba-ni IGI pu-šu-ki-in a-na a-wa-tim a-ni-a-tim kà-ru-um kà-né-eš i-dí-ni-a-tí-ma IGI GÍR ša a-šùr ší-bu-tí-ni ni-dí-in,published_duplicate
published_source_only::6690554c-96fe-40af-b8b6-743317971f8d,6690554c-96fe-40af-b8b6-743317971f8d,published_source_only,KIŠIB šu-ku-bi-im DUMU a-šùr-i-dí KIŠIB i-dí-IŠTAR DUMU a-šùr-i-dí sú-in-na-da DUMU en-um-a-šùr tap-pá-i-ni a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš ṣa-ḫe-er GAL i-dí-ni-a-tí-ma ší-bu-tí-ni IGI GÍR ša a-šùr ni-dí-in,published_duplicate
published_source_only::66bab63a-3aa4-4ea4-b947-90e1534c7421,66bab63a-3aa4-4ea4-b947-90e1534c7421,published_source_only,1 TÚG KI ša-ḫa-ma 1 TÚG KI sú-is-ḫa-ra šu wa-áb-ri-ni IGI a-šùr-ba-ni,val_overlap
published_source_only::670fd68e-c736-4589-bc60-370b9150e1aa,670fd68e-c736-4589-bc60-370b9150e1aa,published_source_only,ṭup-pu-a ḫa-ru-mu-tum me-eḫ-ru-a ú ta-aḫ-sí-sà-tum,val_overlap
published_source_only::676e9a89-0041-49de-833d-1230b3f3805f,676e9a89-0041-49de-833d-1230b3f3805f,published_source_only,<gap>,published_duplicate
published_source_only::681d6731-e05f-41b7-be62-51398bb8e956,681d6731-e05f-41b7-be62-51398bb8e956,published_source_only,DUB ḫa-ru-mu-tum ša nu-a-e,published_duplicate
published_source_only::69cd4122-a076-473b-822e-3abdc246618a,69cd4122-a076-473b-822e-3abdc246618a,published_source_only,29 TÚG šu-ru-tum ša šu-IŠTAR 15 TÚG ša en-na-sú-in ŠU.NÍGIN 44 TÚG šu-ru-tum ša šu-IŠTAR ù en-na-sú-in ŠÀ.BA 4 TÚG i-na li-wi-tim 4 TÚG ni-is-ḫa-tum 4 TÚG i ší-mì-im 32 TÚG,published_duplicate
published_source_only::6c9819a9-d45a-410f-827b-d91e9dff268e,6c9819a9-d45a-410f-827b-d91e9dff268e,published_source_only,um-ma a-<gap> a-na li-ba-a qí-bi-ma lu-qú-tí šál-ma-at ú a-na-ku šál-ma-ku ta-áš-pu-ra-am um-ma a-ta-ma 1 GÚ 30 ma-na KÙ.BABBAR e-zi-ib mì-iš-lam al-qé mì-iš-lam ḫa-la-aq,published_duplicate
published_source_only::6d6519ac-25a4-4043-a389-616fba75e1d3,6d6519ac-25a4-4043-a389-616fba75e1d3,published_source_only,2 GÍN KÙ.KI i-ṣé-er i-dí-na-bi-im DUMU šu-IŠTAR a-lá-ḫu-um i-šu iš-tù ITU.1.KAM ḫu-bu-ur a-na ITU.2.KAM i-ša-qal šu-ma lá iš-qú-ul ki-ma a-wa-at kà-ri-im ṣí-ib-tám ú-ṣa-áb li-mu-um ṣí-lu-lu IGI e-lá-lí DUMU i-pí-li-is IGI bi-sá-a IGI bé-lúm-ba-ni DUMU a-šur-be-el-a-wa-tim,published_duplicate
published_source_only::6e47ef61-8f1b-4a48-b4a6-a759d5be37b8,6e47ef61-8f1b-4a48-b4a6-a759d5be37b8,published_source_only,<gap> 5 GÍN AN.NA a-na na-áb-ri-tim ša e-ma-ri ù ḫa-ar-lá i-na ra-mì-ni-a áš-qú-ul 12 GÍN AN.NA 3 GÍN KÙ.BABBAR 4 ma-na URUDU 70 sí-pá-ra-tim a-na qá-tí šé-ep-IŠTAR ša-li-wa-ar-dí a-dí-in,published_duplicate
published_source_only::7017170b-b6fa-4537-a64e-e010c9306db6,7017170b-b6fa-4537-a64e-e010c9306db6,published_source_only,96 ku-ta-nu ša ì-lí-a 12 ku-ta-nu ša a-šur-lá-ma-sí 1 me-at <gap> ša kur-ub-IŠTAR 1 me-at LÁ 2 ša e-lá-ma,published_duplicate
published_source_only::710abd7d-978a-425a-8067-309ab0412f7b,710abd7d-978a-425a-8067-309ab0412f7b,published_source_only,ša-lim-a-šùr a-ṣé-er a-mur-IŠTAR ú-ṭá-ḫi-ni-a-tí-ma um-ma ša-lim-a-šùr-ma a-na a-mur-IŠTAR-ma mì-šu-um ší-im ṣú-ba-tí-a URUDU ta-aṣ-ba-at um-ma a-mur-IŠTAR-ma 4 GÚ URUDU lá-mu-na-am ke-na aṣ-ba-at ba-lu-um ḫi-na-a ù ší-bi aṣ-ba-at um-ma ša-lim-a-šùr-ma ḫa-bu-ra-ta-i-a-am tal-qé um-ma a-mur-IŠTAR-ma ša i-na qá-tim aḫ-ta-šu-šu al-qé a-ta lu-qú-tí ša 10 ma-na KÙ.BABBAR lá ta-aṣ-ba-at um-ma ša-lim-a-šùr-ma mì-ma ú-lá aṣ-ba-at um-ma a-mur-IŠTAR-ma a-na ṣú-ḫa-ri-a a-na za-al-pá áš-ta-pá-ar ṣú-ḫa-ri li-li-kam-ma lá-ta-wi um-ma a-mur-IŠTAR-ma a-na-ku a-šé-e-kà ú-ul a-ta ta-šé-e-a-ni IGI MAR.TU-ba-ni IGI pu-šu-ki-in a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš-ki i-dí-ni-a-tí-ma ší-bu-tí-ni IGI GÍR ša a-šùr ni-dí-in,published_duplicate
published_source_only::72c1a427-ada4-4905-8c8b-c76e54996596,72c1a427-ada4-4905-8c8b-c76e54996596,published_source_only,ILLAT šu-nu-nu i-na za-al-pá ni-kà-sí i-sí-ú-ma 7 ma-na 3 GÍN KÙ.BABBAR ni-pí-il-tí <gap> a-šu-mì <gap> ša <gap> ku-<gap> ILLAT <gap> DUMU <gap> ú-ša-<gap> a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dí-ni-a-tí-ma IGI GÍR ša a-šur ṭup-pá-am ni-dí-in IGI dan-a-šur DUMU ša-lim-a-ḫi-im IGI pí-lá-aḫ-a-šur bi-lu-um IGI šu-IŠTAR DUMU da-da-nim,val_overlap
published_source_only::73fcc52e-6d3f-4bcb-bd28-5b46a7d971cf,73fcc52e-6d3f-4bcb-bd28-5b46a7d971cf,published_source_only,a-na PÚZUR-a-na qí-bi-ma um-ma lá-ma-sí-ma ù aḫ-ba-áš-tí-ma a-na É a-lim{ki} ni-ta-na-lá-ak-ma lá ú-šu-ru-ni-a-tí ta-ak-ší-tum i-na a-lim{ki} lá-šu mì-šu-um lá ta-ša-ra-ni-a-tí lá tí-dí-e ki-ma i-na é-be-tim ra-qí-im té-zi-bu-ni-a-tí me-ra-lí 1 GÍN KÙ.BABBAR né-ri-šu-ma lá i-dí-ni-a-tí ku-lu-ni nu-ta-ni-iḫ-ma šál-ma-ni ú-ru-za-na-tim me-ra-lì ša ub-lá-ni lá i-mu-a ta-da-nam a-na ku-ṣí-im ni-mu-a-at iš-tí a-li-ki-im <gap> pá-né-e-em-ma a-šu-ur-ni-a-tí mì-šu-um iš-tù ša-am-ší-im ša tù-ṣú-ni lá ta-ša-ra-ni-a-tí,published_duplicate
published_source_only::74a52df7-ff30-43e5-900b-446e3d302fe0,74a52df7-ff30-43e5-900b-446e3d302fe0,published_source_only,a-na a-lá-ḫi-im DUMU šál-ma-a-šur KIŠIB MAN-a-šur DUMU a-šur-dan,val_overlap
published_source_only::74cb2f0b-311a-41a8-b51d-23c93283dcd0,74cb2f0b-311a-41a8-b51d-23c93283dcd0,published_source_only,a-na a-šur-ni-im-ri ù a-lá-ḫi-im DUMU šál-ma-a-šur KIŠIB šu-zu-zu DUMU a-šur-SIPA,published_duplicate
published_source_only::757e7fed-990f-4478-a8f0-0b939dbef2ce,757e7fed-990f-4478-a8f0-0b939dbef2ce,published_source_only,2 ma-na KÙ.BABBAR a ba-zi-a 1 ma-na KÙ.BABBAR ù ṣí-ba-sú ša dan-a-šur 1 ma-na KÙ.BABBAR É kà-ri-im 0.5 ma-na KÙ.BABBAR wa-wa-li a-šur-i-mì-tí ŠÀ.BA 2.5 ma-na 0.5 GÍN KÙ.BABBAR ir-ma-a-šur i-lá-qé mì-ma a-nim a-na ir-ma-a-šur e-zi-ib IGI šu-IŠTAR DUMU da-da-nim IGI sà-ba-sí-a,published_duplicate
published_source_only::7639a1db-bf93-4dc3-9c0a-9b4ceec96d33,7639a1db-bf93-4dc3-9c0a-9b4ceec96d33,published_source_only,um-ma be-lúm-ba-ni-ma a-na a-lá-ḫi-im ú zu-ku-a qí-bi-ma 6 ma-na KÙ.BABBAR a-mur-a-šur DUMU ba-ba-lá-nim ḫa-bu-lam um-ma šu-ut-ma a-lá-ak <gap>-a ú-ša-ba-ma <gap> KÙ.BABBAR ša be-lúm-ba-ni ša a-na-ku ḫa-bu-lá-ku-ni <gap> um-ma šu-ut-ma <gap> URUDU ší-kam <gap> ú-ša-qí-lá-ni <gap> ú 2 ma-na KÙ.BABBAR ú 1 GÚ 20 ma-na URUDU ší-kà-am ša ki-ma a-mur-a-šur DUMU ba-ba-lá-nim e-zi-bu-nim ṣa-áb-ta-šu-ma té-er-tù-šu li-li-kam-ma KÙ.BABBAR lá-ap-ṭù-ur-ma a-na ḫu-ša-ḫi-a lá-al-qé a-šu-mì KÙ.BABBAR-pì-kà ša ma-nu-um-ki-a-šur a-dí ma-lá ú ší-ni-šu <gap> a-na šál-ma-a-šur áš-pu-ra-am ša ki-ma ni-a-tí <gap>,published_duplicate
published_source_only::76717ac1-86b4-4fc2-8abe-7655a3026f21,76717ac1-86b4-4fc2-8abe-7655a3026f21,published_source_only,a-na <gap>-ar <gap> i zu <gap> ra <gap> ṭup-pí-a a-na ḫu-bu-ul i-dí-a-bi-im a-na qá-ta-tí-šu ṭup-pí-a ú-lá-pí-tù ù a-ḫa-ma 1 ma-na KÙ.BABBAR a-na wa-<gap>-ni DUMU a-ḫu-<gap> i-na ma-áš-kà-tí-a iš-qú-ul a-ḫu-ú-a be-lu-ú-a a-tù-nu a-na ma-lá ṭup-pí-a ma-lá a-wa-at ma-ḫi-ri-ku-nu i-ší-ik-na-ni ri-da-ma ba-áb DINGIR ṭup-pá-am <gap> ki-ma i-a-tí <gap> a-na <gap>-ḫi-ni-šu dí-na IGI a-bi-a DUMU nu-ur-ZU zu-ú-a NU.BÀNDA ù a-šur-na-da ku-ub-tù-um tap-pá-šu-nu,published_duplicate
published_source_only::772ba716-bbe5-4bbf-949f-ac4767147189,772ba716-bbe5-4bbf-949f-ac4767147189,published_source_only,KIŠIB a-lu-lá-a a-na en-nam-a-šur,published_duplicate
published_source_only::77aced6a-efb1-439b-96a3-44961a92fc3c,77aced6a-efb1-439b-96a3-44961a92fc3c,published_source_only,a-na ku-zi-zi-a tù-ra-am-DINGIR ma-ma-ḫi-ir ù šu-bé-lim a-na ma-ma-ḫi-ir qí-bi-ma um-ma en-um-a-šur-ma i-nu-mì i-a-tí eq-lu-um ú-kà-i-li-ni-ni 1 ma-na KÙ.BABBAR li-tí a-na ḫa-pí-aḫ-šu ta-dí-ma am-tí qá-ta-tí-šu ta-li-ip-ta-tum-ma ṭup-pá-am ša am-tí-a ta-al-pu-ut-ma tù-kà-al a-na-kam ḫa-<gap>-ul-kà am-tí ù šu-a-tí a-na a-wa-tim ni-dí-ma um-ma šu-ut-ma <gap> nu ki-ma <gap>-tum ma a-na-ku KÙ.BABBAR-áp-šu le-qé-a <gap> 2 GÍN KÙ.BABBAR li-tí iš-qú-ul-ni-a-tí-ma KÙ.BABBAR i-na ku-nu-ki-šu i-ba-ší a-ma a-wi-lu a-ni-ú-tum lu ší-bu-ni šu-up-ra-ma a-ṣé-er ša ki-ma ku-a-tí ṭup-pá-am ša am-tí-a li-dí-nu-nim-ma KÙ.BABBAR lá <gap> ma-lá ta-áš-pu-ru <gap> i-za-az,published_duplicate
published_source_only::781849b2-3db5-423b-ae57-a9f2047af627,781849b2-3db5-423b-ae57-a9f2047af627,published_source_only,KIŠIB a-šur-ṣú-lu-li DUMU šu-lá-ba-an KIŠIB a-šur-ma-lik DUMU šu-lá-ba-an ṭup-pu-um a-ni-um ša ma-mì-it ku-ra DUMU a-šur-ma-lik,published_duplicate
published_source_only::782cd2a6-cffa-4727-be57-6aa040e72786,782cd2a6-cffa-4727-be57-6aa040e72786,published_source_only,um-ma bé-lí-a-ma a-na en-nam-a-šùr ú IŠTAR-ba-áš-tí qí-bi-ma 2 pá-li-li ša <gap> GÚ.TA 2 šu-ru-ku ú SÍG.ḪI.A ša qá-ra-bi-tim iš-té-ni-iš 9 GÚ 40 ma-na SÍG.ḪI.A i-ba-ší a-na en-nam-a-šur qí-bi-ma a-ḫi a-ta i ḫa-ra-nim-ma ta-aq-bi-am um-ma a-ta-ma ANŠE.ḪI.A lu-qú-tim a-ra-dí-am ṭup-pá-am a-na am-tí-kà ú i-a-tí lá-pì-tám-ma SÍG.ḪI-at-kà lu-ša-ší-a-kum a-ḫi a-ta SÍG.ḪI.A ša-ší-a-ma a-na-ku ta-ší-a-tim ḫa-bu-lá-kum <gap> šu-ma na-ru-qá-tim ša URUDU dí-in <gap> KÙ.BABBAR <gap> i ra-mì-ni-kà dí-ma <gap> pá-li-lam ša-am,published_duplicate
published_source_only::7920753f-4465-4f41-9c6c-596a88830e00,7920753f-4465-4f41-9c6c-596a88830e00,published_source_only,KIŠIB a-dí-da a-na be-lu-ba-ni a-nu-pì-a ú a-lu-wa,val_overlap
published_source_only::796fc460-479d-4e28-8482-8bcb3a7b0896,796fc460-479d-4e28-8482-8bcb3a7b0896,published_source_only,4.5 GÍN KÙ.BABBAR a-na ša da-tí-šu a-na a-lu-wa a-dí-in,published_duplicate
published_source_only::7a82f70f-9993-4163-9112-ffba86455ded,7a82f70f-9993-4163-9112-ffba86455ded,published_source_only,30 ma-na URUDU ší-ku-um ú 2 GÍN KÙ.BABBAR ṣa-ru-pu-um i-na li-bi e-la-lí DUMU kàr-wa i-na ŠÀ.BA 1 ma-na AN.NA ki-ma 18 ma-na i-dí-nam,published_duplicate
