asset_id,oare_id,source_kind,genre_label,transliteration,source_word_len
trainfold_source_only::8aa36c00-69b3-4a57-b7cf-a5fa320f79ef,8aa36c00-69b3-4a57-b7cf-a5fa320f79ef,trainfold_source_only,trainfold_parallel,a-na a-lá-ḫi-im qí-bi₄-ma um-ma MAN-a-šur-ma 7 GÍN KÙ.BABBAR ku-lu-ma-a li-dí-na-ku-um 12 GÍN AN.NA šu-be-lúm DUMU ku-ta-a li-dí-na-ku-um 1 GÍN KÙ.BABBAR ú 2 GÍN AN.NA šu-sú-in DUB.SAR li-dí-na-kum 19 GÍN KÙ.BABBAR lá-qé-ep DUMU MAN.SA.TU li-dí-na-kum ša 1 GÍN KÙ.BABBAR šé-né-en ša sí-ni-iš-tim ša 1 GÍN ša ṣú-ùḫ-ri-im ša-ma-ma šé-bi₄-lam šé-né-en a-na šé-pì-a šé-bi₄-lam ší-tí KÙ.BABBAR šé-bi₄-lam 1 TÚG SIG₅ ku-lu-ma-a na-áš-a-kum ší-im-šu šé-bi₄-lam,62
trainfold_source_only::8ac276ba-d9a1-49cc-bde0-625e78800f72,8ac276ba-d9a1-49cc-bde0-625e78800f72,trainfold_source_only,trainfold_parallel,KIŠIB i-dí-a-šur DUMU ì-lí-dan KIŠIB a-šur-SIPA DUMU i-dí-da KIŠIB e-lá-ma DUMU i-dí-sú-en₆ KIŠIB PUZUR₄.IŠTAR DUMU a-šur-ma-lik ší-ma-at i-dí-a-šur DUMU ì-lí-dan be-el ší-ma-tí-a a-na ba-áb DINGIR lá ú-šé-ru-du ša ú-šé-ru-du 10 ma-na KÙ.BABBAR i-ša-qal,33
trainfold_source_only::8bb1a491-56b7-498c-bcf8-f4969572309e,8bb1a491-56b7-498c-bcf8-f4969572309e,trainfold_source_only,trainfold_parallel,5 ma-na KÙ.BABBAR ṣa-ru-pá-am ú-zu-bi-iš-kum DUMU šu-a-nim i-na ší-im SÍG.ḪI.A ša ú-ší-na-lam il₅-qé IGI i-dí-ku-bi IGI a-lá-bi-im DUMU šu-a-šùr IGI en-na-sú-in,21
trainfold_source_only::8c05dfd0-ad5c-4dba-b28b-cac473e87c46,8c05dfd0-ad5c-4dba-b28b-cac473e87c46,trainfold_source_only,trainfold_parallel,a-na a-lá-ḫi-im qí-bi-ma um-ma PUZUR₄-a-šur-ma áš-pu-ra-ku a-dí ma-lá ù ší-ni-šu um-ma a-na-ku-ma 0.8333 ma-na 1 GÍN KÙ.BABBAR a-dí-da li-dí-na-ku 0.5 ma-na ma-nu-ba 0.3333 ma-na 1 GÍN a-lá-ḫu-um ša É pá-na-kà KÙ.BABBAR i-dí-nu-ni-ku lá i-dí-nu-ni-ku tí-ir-ta-kà ma-tí-ma lá i-li-kam a-ḫi a-ta KÙ.BABBAR ša-áš-qí-il₅-šu-nu-ma ù tí-ir-ta-kà li-li-kam 3.3333 GÍN KÙ.BABBAR a-šur-i-dí DUMU a-mur-a-šur ḫa-bu-lam e-ri-šu-ma pí-ri-kà-nam a-na am-tim ša-a-am tí-sà-ba-am ṣú-ba-sà a-zu a-na li-ta-áb-ší-a lu-ub-lam mì-šál sà-ar-dam a-zu lu-ub-lam,67
trainfold_source_only::8c167b5b-efde-466d-a6d2-06faf49a637c,8c167b5b-efde-466d-a6d2-06faf49a637c,trainfold_source_only,trainfold_parallel,i-na 1-ma-na KÙ.BABBAR ša a-na a-lim{ki} a ší-a-ma-tim be-lá-num ú-šé-bi-lá-ni ŠÀ.BA 0.6666 ma-na KÙ.BABBAR a-na ik-ri-bi₄-a ša a-šur i-lá-ak IGI a-šur-du-ri DUMU PUZUR₄.IŠTAR,23
trainfold_source_only::8c1f39b5-5b71-4171-b0ef-d4db031a5802,8c1f39b5-5b71-4171-b0ef-d4db031a5802,trainfold_source_only,trainfold_parallel,IŠTAR-lá-ma-sí ší-im-ta-ša ta-ší-im-ma i-na 1 ma-na LÁ 3 GÍN KÙ.BABBAR ša i-ba-ší-ú-ni 0.5 ma-na 7 GÍN ì-lí-a i-lá-qé 0.3333 ma-na {d}NIN.ŠUBUR-ba-ni i-lá-qé 2.25 GÍN KÙ.GI ù 7.5 GÍN KÙ.BABBAR ù ku-nu-kam a-na DUMU.MÍ-i-a gu₅-ba-ab-tim ú-šé-bu-lu 0.5 ma-na KÙ.BABBAR ša É-tù uk-ta-lu 15 GÍN KÙ.BABBAR a-lá+lá-<gap> É-tù ša uk-ta-lu ṭup-pu-šu-nu a-na ì-lí-a i-za-zu lu-qú-tum ša a-bi-šu-nu a-na ki-lá-le-šu-nu i-za-zu ID-<gap> ša-bu-a-at <gap> ta-lá-qé qá-áb-li-tám ša 1 ma-na ì-lí-a i-lá-qé mu-ša-lam ù šu-ga-ri-a-am {d}NIN.ŠUBUR-ba-ni i-lá-qé IGI ma-ṣí-ì-lí IGI PUZUR₄.IŠTAR IGI en-um-a-šur,79
trainfold_source_only::8c515281-5607-4490-9042-1eaeaf7221fb,8c515281-5607-4490-9042-1eaeaf7221fb,trainfold_source_only,trainfold_parallel,i-ku-pí-a a-na i-dí-a-šur iṣ-ba-at-ni-a-tí-ma um-ma i-ku-pì-a-ma a-na i-dí-a-šùr-ma 40 GÚ URUDU SIG₅ ša um-me-a-nu i li-bi₄-kà iṣ-bu-tù-ni a-na-ku a-ḫu-a ù É a-bi₄-a ú-lá ni-tù-ra-kum a-na a-wa-tim a-ni-a-tim kà-ru-um dur₄-ḫu-mì-it ni-dí-in IGI ba-ba-zu-a IGI DU₁₀-ṣí-lá-a-šur IGI šu-IŠTAR,36
trainfold_source_only::8c642236-1945-4be7-9ac2-49092300c99e,8c642236-1945-4be7-9ac2-49092300c99e,trainfold_source_only,trainfold_parallel,3 DUG GIG 3.6666 GÍN 15 ŠE áš-qúl 1 na-ru-uq še-im <gap> 3 GÍN áš-qúl 1.5 GÍN a-na UDU 0.5 GÍN a qá-nu-e ša šu-ru-up-tim áš-qúl 0.5 GÍN a-na bi-lá-tim e-ṣé áš-qúl 0.1666 GÍN a Ì.NUN áš-qúl 1.5 GÍN a-na še-im 2 DUG áš-qúl 1.25 GÍN a-na 1 DUG GIG áš-qúl 0.3333 GÍN a-na e-ṣé bi-lá-tim áš-qúl,57
trainfold_source_only::8c737557-7e47-4193-a739-13e261a9ea99,8c737557-7e47-4193-a739-13e261a9ea99,trainfold_source_only,trainfold_parallel,0.5 ma-na 3 GÍN KÙ.BABBAR ší-im a-ma-tim i-na li-bi <gap>-an i-na tù-wa-ri-šu KÙ.BABBAR i-ša-qal,14
trainfold_source_only::8c794e54-6715-484d-adda-e0f0da5b6e12,8c794e54-6715-484d-adda-e0f0da5b6e12,trainfold_source_only,trainfold_parallel,ša 5 ḫa-me-eš qá-ta-tim ša i-tur₄-DINGIR ù en-na-nim 13 GÚ.TA SÍG 65 GÚ SÍG.ḪI.A ù 56 maš-ku-TA ŠU.NÍGIN 2 me-at 80 maš-ku mì-ma a-nim am-ḫu-ur ŠÀ 1 GÚ SÍG.ḪI.A a-na i-tur₄-DINGIR 1 GÚ en-na-num il₅-qé 30 ma-na a-na qá-ra-bi-tim ú 16 maš-ki a-ḫa-ma 5 GÚ 50 ma-na bé-lá-num i-dí-nam ŠÀ.BA 5 GÚ a-na ir-i-bi-im a-dí-in 40 ma-na a-na i-dí-sú-in a-dí-in ší-tí-tum ku-nu-ku-a i-ba-ší-ú,63
trainfold_source_only::8d0843f8-5ac2-4aa4-a470-231c11356b9f,8d0843f8-5ac2-4aa4-a470-231c11356b9f,trainfold_source_only,trainfold_parallel,KIŠIB a-šur-ták-lá-ku DUMU i-ku-nim KIŠIB ki-nam-a-šùr DUMU ba-ba-lim KIŠIB a-šur-na-da DUMU ḫa-pu-a-lá ša ḫu-bu-ul a-šùr-na-da DUMU ḫa-pu-a-lá 10 GÍN KÙ.BABBAR SAḪAR.BA i-ṣé-er a-šùr-na-da DAM.GÀR i-šu ITU.1.KAM ḫu-bu-ur li-mu-um ša qá-té a-bu-ša-lim DUMU ì-lí-a-lim a-na ITU.6.KAM i-ša-qal šu-ma lá iš-qúl 1.5 GÍN.TA KÙ.BABBAR i-na ITU.1.KAM-im ṣí-ib-tám a-na 1 ma-na-im ú-ṣa-áb wa-bi-il₅ ṭup-pí-im šu-ut DAM.GÀR-ru-um a-ma-kam tù-ur-IŠTAR DUMU zu-ma-<gap> be-lá-a-wa-tim ša-i-il₅-šu,59
trainfold_source_only::8d328800-b327-4cae-9821-00b7e19ad967,8d328800-b327-4cae-9821-00b7e19ad967,trainfold_source_only,trainfold_parallel,a-na PUZUR₄-a-na a-lá-ḫi-im ù ma-nu-ki-a-šur a-na a-lá-ḫi-im qí-bi-ma um-ma zu-ku-a-ma ta-áš-pu-ra-am um-ma a-ta-ma KÙ.BABBAR ša li-bi-kà šé-bi-lam 1 ma-na 0.75 GÍN KÙ.BABBAR ŠÀ.BA 0.5 GÍN KÙ.BABBAR a-na qá-tí ì-lí-áš-ra-ni a-dí-in ku-nu-ki-a a-lá-ḫu-um DUMU a-šur-ba-ni na-áš-a-kum 1 ta-ma-lá-kam ŠÀ.BA 1.6666 ma-na kà-sà-tum ša KÙ.BABBAR ú 5.5 GÍN i-lu-ú ša KÙ.KI mì-ma a-nim ku-nu-ki-a a-na na-áb-ší-e-em e-zi-ba-kum a-ša-me-ma a-na a-lim{ki} ḫa-ra-kà i-na u₄-mì-im ša a-na a-lim{ki} ta-ta-lu-ku ta-ma-lá-kà-am ku-nu-ki-a šu-ma ma-nu-ki-a-šùr sá-ḫe-er a-šar šu-a-tí e-zi-ba šu-ma ma-nu-ki-a-šùr lá sá-ḫe-er a-šar ta-dá-ga-lá-ni-ma DUMU um-me-a-nim ke-nim lá ša ša-ḫa-tim wa-áš-bu ta-ma-lá-kà-am ku-nu-ki-a pí-iq-da a-ḫu-ú-a a-tù-nu i-na u₄-mì-im ša a-šar ta-ma-lá-kà-am ku-nu-ki-a té-zi-ba-ni tí-ir-ta-ku-nu li-li-kam-ma úz-ni pé-té-a a-na a-lá-ḫi-im qí-bi-ma ṣú-ba-tám ša tù-šé-bi-lá-ni a-dí ma-l,110
trainfold_source_only::8da86869-a26d-46cf-861f-3f5791ae36da,8da86869-a26d-46cf-861f-3f5791ae36da,trainfold_source_only,trainfold_parallel,a-na i-tur₄-DINGIR qí-bi-ma um-ma ḫa-na-a ú a-bu-mì-lúm-ma 20 ma-na KÙ.BABBAR ku-nu-ki-kà ḫa-na-a ub-lam ni-is-ni-iq-šu-ma 5 GÍN im-ṭí 1 me-at <gap> TÚG 6.3333 ma-na 7 GÍN KÙ.BABBAR it-bu-lu 2.5 GÚ 5 ma-na AN.NA 9.8333 ma-na KÙ.BABBAR 15.75 GÍN.TA it-ba-al 2 GÚ 10 ma-na AN.NA ku-nu-ki 25 ma-na AN.NA AN.NA-ak qá-tim 4 ANŠE.ḪI.A ṣa-lá-mu 1.3333 ma-na KÙ.BABBAR it-bu-lu 10 GÍN ú-nu-ut ANŠE ú ú-ku-ul-ta-áš-nu 1 ma-na 4 GÍN KÙ.BABBAR bé-ú-lá-at 2 kà-ṣa-ri a-mur-IŠTAR il₅-qé 10 GÍN wa-ṣí-tum 10 GÍN té-ṣú-bi 1.5 GÍN ša sà-i-tim <gap> GÍN 2 a-bar-ni-e KÙ.BABBAR-áp-kà gám-ra-ku-um mì-ma a-nim a-mur-IŠTAR i-ra-dí-a-kum lu-qú-ut-kà ša-al-ma-at-ma iš-tí ma-sú-e ša ú-nu-ut-kà a-bu-kà-ni ša-lim-a-ḫu-um i-li-kam,101
trainfold_source_only::8dad8a7c-a628-432a-9058-e66805874554,8dad8a7c-a628-432a-9058-e66805874554,trainfold_source_only,trainfold_parallel,0.6666 ma-na 6 GÍN KI šu-nu-nu DUMU pá-zu-zu 1 ma-na KÙ.BABBAR en-um-a-šur DUMU ku-ur-ku-ur,14
trainfold_source_only::8e4f43fb-9b4f-4b36-a9ec-d317be6aad1b,8e4f43fb-9b4f-4b36-a9ec-d317be6aad1b,trainfold_source_only,trainfold_parallel,15 GÍN KÙ.BABBAR iš-tù ḫa-muš-tim ša <gap> ITU.KAM áb-ša-ra-ni É DAM.GÀR 1 GÍN.TA a ṣí-ib-tim al-qé-ma a-dí-šu-um 0.5 GÍN KÙ.BABBAR a-ḫa-ma ú-ku-ul-tí ÌR a-šar ú-kà-i-lu-šu-ni a-dí-in ur-ki-tám ÌR i qá-tí ú-ṣú-ur-pì-a-šur e-bu-ut-ma 3 GÍN KÙ.BABBAR a-na É nu-a-im áš-qúl ÌR ú-šé-ṣí-am GÉME-tám ša ṣú-ḫa-ar-tim ša i-dí-in kà-ri-im ta-da-nam lá qá-bi-ú-ni ú-ṣú-ur-pì-a-šur ú-da-bi-sí-ma it-bi-ma i-lá-ak,54
trainfold_source_only::8e5773e5-1228-4b64-88e3-3315e9fc6fba,8e5773e5-1228-4b64-88e3-3315e9fc6fba,trainfold_source_only,trainfold_parallel,um-ma a-lá-a-ma ù šé-ep-IŠTAR-ma a-na tám-kà-ri-im qí-bi₄-ma 6.8333 ma-na KÙ.BABBAR ší-im-tám ni-il₅-qé a-ḫa-ma ṣí-ib-tám 0.6666 ma-na 1 GÍN KÙ.BABBAR ša 4 ḫa-am-ša-tim 12 GÍN ki-ib-sà-tim ša 6 ma-na KÙ.BABBAR 5.25 GÍN ŠÀ.BA ab-num ša É kà-ri-im ŠU.NÍGIN 0.8333 ma-na 8.25 GÍN KÙ.BABBAR a-ṣé-er ší-im-tim iṭ-ḫi-i i-na ke-ni-im a-na KÙ.BABBAR ša li-bi₄-kà 0.3333 ma-na 4.5 GÍN KÙ.BABBAR pì-lá-aḫ-IŠTAR DUMU a-šur-SIPA ik-lá um-ma a-lá-a-ma 0.3333 ma-na KÙ.BABBAR a-na ḫu-bu-li-kà a-na en-um-a-šur DUMU šu-{d}EN.LÍL áš-qúl 5 GÍN KÙ.BABBAR šé-ep-IŠTAR il₅-qé a-ma-kam lu-ba-li-ṭá-ku-um 7 ma-na KÙ.BABBAR ku-nu-ki-ni a-šur-e-nam DUMU {d}UTU-ba-ni na-áš-a-ku-um a-ḫi a-ta ki-ma KÙ.BABBAR ta-al-qé-ú-ni ṭup-pá-am ša ḫu-bu-li pì-lá-aḫ-IŠTAR a-na a-šur-e-nam dí-in-ma ṭup-pá-am a-ṣé-ri-a šu-up-ra-nim-ma ṭup-pu-ú KI ki-lá-lá+lá-<gap> li-mu-tù ú KÙ.BABBAR a-šu-mì pì-lá-aḫ-IŠTAR GÁN-lam₅ e-tí-iq,112
trainfold_source_only::8e6f8e72-25e0-44fe-a498-4818636a8861,8e6f8e72-25e0-44fe-a498-4818636a8861,trainfold_source_only,trainfold_parallel,a-na a-lá-ḫi-im qí-bi-ma um-ma <gap> šu-ma ta-dá-gal <gap> ni-sà-ri-dam-ma lá ni-ba-ri <gap> 3 e-ri-qá-tí-im <gap> tí-ib-na-am-<gap> i-na qá-tí <gap> bi uš a dí ga <gap> um-ma a-ta-ma <gap> KÙ.BABBAR ša-qá-lam₅ lá i-mu-a i-<gap> KÙ.BABBAR ša-áš-qí-il₅-šu <gap> 5 ú-me-e ú-ta-<gap> šu-ma <gap> tù-um <gap> lá <gap> AN.NA ù <gap> ù 10 TÚG.ḪI.A na-<gap> ú <gap> ta ta ma ú <gap> tí a <gap> ṣé-ri-<gap> iš-tù za-al-pá i-lá-kà-kum ù-lá a-na-ku-ma e <gap> ur kam,72
trainfold_source_only::8e7d176d-b52a-41cf-838b-b8a74be3a00d,8e7d176d-b52a-41cf-838b-b8a74be3a00d,trainfold_source_only,trainfold_parallel,KIŠIB IŠTAR-pá-li-il₅ DUMU šu-ku-bi₄-im KIŠIB ni-mar-IŠTAR DUMU ba-la KIŠIB a-bu-ša-lim DUMU ì-lí-a-lúm 0.5 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er IŠTAR-pá-li-il₅ DUMU šu-ku-bi₄-im DAM.GÀR-ru-um i-šu iš-tù ḫa-muš-tim ša {d}EN.LÍL-ba-ni ITU.KAM ṭí-i-na-tim 1 GÍN.TA i-na ITU.KAM a-na KÙ.BABBAR a-nim ṣí-ib-tám ú-ṣa-áb li-mu-um ḫa-na-na-ru-um KIŠIB IŠTAR-pá-li-il₅ DUMU šu-ku-bi₄-im KIŠIB a-šùr-iš-ti-kál DUMU ḫi-na-a KIŠIB a-lá-ḫi-im DUMU sú-sà-a-a KIŠIB PÚZUR.IŠTAR DUMU šu-ku-bi₄-im KIŠIB be-lúm-ba-ni DUMU ga-zi-a KIŠIB áb-ša-lim DAM a-lá-ḫi-im 0.5 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er IŠTAR-pá-li-il₅ áb-ša-lim DAM a-lá-ḫi-im ù DUMU-e a-lá-ḫi-im DAM.GÀR i-šu iš-tù ḫa-mu-uš-tim ša ḫa-na-a ITU.KAM kán-war-ta 1.5 GÍN.TA ṣí-ib-tám i-na ITU.KAM a-na 1 ma-na-im ú-ṣú-bu KÙ.BABBAR i qá-qá-ad šál-mì-šu-nu ú ke-ni-šu-nu ra-ki-is li-mu-um ḫa-na-na-ru-um i ša-ḫa-at áb-ša-lim ú me-er-e a-,107
trainfold_source_only::8ebbbf24-f592-4035-b58e-620115dc19a6,8ebbbf24-f592-4035-b58e-620115dc19a6,trainfold_source_only,trainfold_parallel,<gap> 9.3333 ma-na KÙ.BABBAR ṣa-ru-pì-im <gap> i-dí-a-bi-im li-mu-um iš-tí ša-lim-a-ḫi-im il₅-qé-ú iš-tù ḫa-mu-uš-tim ša a-ku-za ṣí-ib-tám a-na 1 ma-na-im i ITU.KAM 1.5 GÍN.TA i-dí-a-bu-um ú-ṣa-áb,25
trainfold_source_only::8f112e7c-a390-40ee-999c-a817f5370338,8f112e7c-a390-40ee-999c-a817f5370338,trainfold_source_only,trainfold_parallel,5 GÍN KÙ.BABBAR a-na DUMU.MÍ ḫi-na-a 10 GÍN a-na DUMU.MÍ a-šur-ni-šu 3 GÍN a-na DUMU.MÍ i-dí-na-bi-im DUMU ba-la 1 GÍN a-na lá-ma-sí ša IŠTAR-pu-úz-ri 0.6666 ma-na KÙ.BABBAR šé-bu-ul-ta-ša a-na lá-ma-sí DUMU.MÍ a-šur-{d}UTU-ši a-dí-in 5.5 GÍN a-na um-mì-iš-ḫa-ra 4 ri-ik-sú ku-nu-ki-a a-na É a-lá-ḫi-im ù zi-kur-ì-lí mì-ma a-nim IGI da-dí-a áp-qí-id 2 ri-ik-sí ša šu-be-lim DUMU a-šur-be-el-a-wa-tim na a-ḫa-ti-šu ù DUMU.MÍ-tí-šu IGI a-ta-a áp-qí id,64
trainfold_source_only::8f46f357-9971-427f-ac9a-7de23c9ce3a5,8f46f357-9971-427f-ac9a-7de23c9ce3a5,trainfold_source_only,trainfold_parallel,KIŠIB ni-mar-IŠTAR DUMU ba-lá KIŠIB en-um-a-šur DUMU i-dí-sú-en₆ KIŠIB en-um-a-šur DUMU e-lá-ma i-dí-IŠTAR ù {d}NIN.ŠUBUR i-mì-ig-ru-ma É-tù ša kà-ni-iš ù ú-tù-up-tum ša i-dí-IŠTAR {d}NIN.ŠUBUR lá ṭá-ḫu a-na ḫu-bu-ul a-bi-šu-nu ki-la-la-šu-nu-ma i-za-zu a-na qú-bu-ur bu-zu-ur um-mì-šu-nu a-na gám-ri-im ù ḫu-bu-ul bu-zu-ur um-mì-šu-nu i-dí-IŠTAR-ma i-za-az i-nu-mì ša i-na a-lim i-za-ku-ú-ni É-tù ša kà-ni-iš lá i-ša-ku-nu,53
trainfold_source_only::8f7e447f-d525-4e14-b067-1d37cae36474,8f7e447f-d525-4e14-b067-1d37cae36474,trainfold_source_only,trainfold_parallel,en-nam-a-šùr a-lá-ḫa-am iš-a-al um-ma en-nam-a-šur-ma a-na a-lá-ḫi-im-ma me-er-ú me-tim né-nu mì-šu-um DAM.GÀR-ru a-bi-ni sí-ki-ni ú-kà-lu ba-a-am a-na DAM.GÀR a-bi-ni lu nu-sà-li-ma DAM.GÀR a-bi-ni lu nu-ṭá-i-ib lá tù-ú-na-a-ni ù sí-ki-ni lá ú-kà-lu a-dí ḫa-am-ší-šu ù iš-ri-šu a-ḫa-am eb-ra-am nu-šé-ší-ib-ma a-ta qá-tám ta-am-ta-na-ḫa-aṣ ú tù-ú-na-a-ni iš-tù-ma ša a-ḫi-im ù eb-ri-im lá ta-ša-me-ú ba-a a-na ṣé-er 4 um-me-a-ni ša ki-ma a-bi-ni lu ni-li-ik-ma lu-šé-ší-ru-ni-a-tí-ma DAM.GÀR-ri a-bi-ni lu nu-ṭá-ib-ma ù a-na a-lim{ki} a-ṣé-er a-ḫa-tí-ni gu₅-ba-áb-tim lu ni-li-ik-ma a-na ma-lá ší-ma-at a-bi-ni ša a-lim{ki} lu ni-iz-ku lá tù-na-ḫa-ni ù KÙ.BABBAR 1 GÍN lá tù-ša-ag-ma-ra-ni lá ri-ig-ma-tum ší-bu-tum,92
trainfold_source_only::8fc2c6a8-f201-4e7a-b073-178d57436202,8fc2c6a8-f201-4e7a-b073-178d57436202,trainfold_source_only,trainfold_parallel,um-ma ḫa-nu-nu li-ip-tí-IŠTAR ú-ṣur-ša-IŠTAR-ma a-na a-lá-ḫi-im qí-bi-ma i-na 11 ma-na 7.5 GÍN KÙ.BABBAR-pí-kà ša iš-tù pu-ru-uš-ḫa-dim ub-lu-ni-ni a-na ma-la tí-ir-tí-kà a-na ṭup-pì-kà ša 7.3333 ma-na 5 GÍN KÙ.BABBAR ša a-na zu-ku-a ḫa-bu-lá-tí-ni u₄-mu-kà 3 ITU.KAM i-tí-qú-ma i-na-aḫ-DINGIR i-dí-ku-ba-am ú-ša-ḫi-it-ma ša 2 ITU.KAM ú ša-pá-tim 17.5 GÍN KÙ.BABBAR ṣí-ib-tim il₅-qé 2 GÍN.TA a-na ma-na-im ki-ib-sá-tim il₅-qé ṭup-pá-am ša ku-nu-ki-kà nu-šé-ṣí-a-ma ni-il₅-té-šu-ma i li-bi ṭup-pí-kà i-na É i-na-aḫ-DINGIR ni-iš-ku-un ší-tí KÙ.BABBAR-pí-kà 3 ma-na 10 GÍN KÙ.BABBAR a ma-lá tí-ir-tí-kà É i-na-aḫ-DINGIR nu-šé-ṣí-a-ma i-na 5 GÚ URUDU ša tù-šé-bi-lá-ni ŠÀ.BA 13 ma-na URUDU a-na gám-ri-im ša ḫa-ra-nim ú-ku-ul-tí ANŠE.ḪI ir-nu-id il₅-qé ší-im 4 GÚ 47 ma-na URUDU-i-kà 0.6666 GÍN 15 ŠE KÙ.BABBAR-áp-šu 3.5 ma-na 5 GÍN 0.5 ma-na 2 GÍN KÙ.BABBAR ší-im 2 ANŠE.ḪI-kà,121
trainfold_source_only::8fca0d75-5a0a-4b19-971d-2c8255f8fae8,8fca0d75-5a0a-4b19-971d-2c8255f8fae8,trainfold_source_only,trainfold_parallel,<gap> a-na 5 ma-na ṭup-pá-am ša <gap> bu-<gap>-kum ì-lí-dan ù šu-{d}EN.LÍL ša 2.3333 ma-na 4.5 GÍN KÙ.BABBAR SÍG.ḪI.A 1 ma-na 10 GÍN AN.NA 6 ANŠE ṣa-lá-mu ù ú-nu-sú-nu mì-ma a-nim a-na a-mur-ša-ra-sà a-dí-in-ma a-na ku-bu-ur-na-at ú-bi-il₅ IGI a-di-da IGI a-ba-ba IGI dam-qá-a 3 GÍN KÙ.BABBAR i li-bi šu-li-i,48
trainfold_source_only::8feaa558-e220-4ff0-be47-ea6d4c3c531c,8feaa558-e220-4ff0-be47-ea6d4c3c531c,trainfold_source_only,trainfold_parallel,a-na en-um-a-šùr qí-bi₄-ma um-ma tù-ta-a-ma iš-ra-am ša a-na um-ma-za ta-dí-na-ni-ni a-na-ku ù šu-ut i-na ga-bar-tí ḫa-ra-nim ni-mì-ḫi-ir-ma iš-ra-am lá a-dí-šu-um té-er-ta-kà li-li-kam-ma a-šar pá-nu-im pá-ni-ší a-ḫi a-ta ar-ša-tim kà-ar-pá-at a-na qá-tí-im dí-in,32
trainfold_source_only::900268f4-4b28-4633-925f-aaa0fdf7c097,900268f4-4b28-4633-925f-aaa0fdf7c097,trainfold_source_only,trainfold_parallel,um-ma en-um-a-šur-ma a-na a-na-a-na qí-bi-ma a-na-kam a-ba-ru-um ša i-tur₄-DINGIR iḫ-li-iq-ma 1 GÍN 15 ŠE KÙ.BABBAR a-na ša-lim-bé-lí ṣú-ḫa-ri-šu a-dí-in a-ma-kam KÙ.BABBAR ša-lim-bé-lí li-dí-na-ki-im a-pu-tum a-ma-kam lu a ba-ba-tí lu a-na É-be-tí-a lá ta-ša-li-ṭí a-wa-tí ša ì-lí-dan i-dí-a-šur ù šu-IŠTAR al-té-qé ḫa-ra-ni a-ta-lá-kam a-dí en-na-sú-in ša-li-ma šu-ma iš-tù a-lim{ki} i-ta-ṣa-am úz-ni pé-té-a,51
trainfold_source_only::90656390-b0c2-42c4-af4a-b43a4414f7f3,90656390-b0c2-42c4-af4a-b43a4414f7f3,trainfold_source_only,trainfold_parallel,a-na ša 2.5 ma-na <gap> KÙ.BABBAR ṣa-ru-pì-im ú ṣí-ba-tí-šu ša a-da-da ḫa-bu-lá-ku-ni ni-kà-sí ni-sí-ma <gap> ma-na KÙ.BABBAR ṣa-ru-pá-am ú 1 ku-ta-nam i-na pì ṭup-pí-šu a-na a-lá-ḫi-im i-da-an a-ḫa-ma a-na 1 ma-na 7 GÍN ša ší-ta ta-aḫ-sí-sà-tí-a a-za-kà-ar-šu-ma i-ša-qá-lam₅ IGI i-tur₄-DINGIR DUMU a-mur-IŠTAR IGI a-ta-ta ḫa-pu-dim IGI a-lu-lá-a DUMU i-sá-li-a 1 ma-na 10 GÍN KÙ.BABBAR iš-tí a-lu-lá-a ù <gap>{d}UTU al-qé-ú 6 TÚG.ḪI.A qá-dum 1 TÚG ša e-na-aḫ-DINGIR i-dí-nu-ni a-na É kà-ri-im a-na mì-iš-li ša a-bi-ni a-dí-i ma-lá ta-az-me-ru-ni šu-mì a-bi-ni i-na É kà-ri-im lu-up-ta-ma ú mì-iš-li ša a-bi-a i-dí-IŠTAR ù en-na-num li-ta-dí-ú a-ba-ú-a bé-lu-a a-tù-nu ú ší-tí KÙ.BABBAR ša i É kà-ri-im i-ší-tù iḫ-da-ma ša-dí-na-šu-nu 4 ma-na KÙ.BABBAR ṣa-ru-pá-am a-ḫa-ma 1 ṭup-pu-um ša 1 ma-na KÙ.BABBAR i-na É i-<gap>,118
trainfold_source_only::9134f417-4dc1-4dfb-9337-42df673cc5f0,9134f417-4dc1-4dfb-9337-42df673cc5f0,trainfold_source_only,trainfold_parallel,i-dí-sú-in DUMU i-ba-a ša a-na ša-lim-a-šùr DUMU i-sú-rik₁₃ ra-bi-ṣa-am e-ḫu-za-ni ù ṭup-pá-am ša a-lim a-na ša-sú-ḫi-šu il₅-qé-a-ni i-mì-ig-ru-ma ni-iš a-lim{ki} i-na kà-ni-iš it-mu-ú i-dí-sú-in ki-ma a-ḫa-tí-šu a-ḫi-šu ù a-ḫa-at a-bi-šu i-dí-sú-in it-ma ša-lim-a-šùr a-na ḫu-bu-ul i-ba-a-a lá i-tù-ar-šu-nu-tí a-ḫu-um a-na a-ḫi-im lá i-tù-ar a-na a-wa-tim a-ni-a-tim ni-iš a-lim it-mu-ú ITU.1.KAM ḫu-bu-ur li-mu-um a-lá-ḫu-um IGI en-na-nim DUMU a-lá-bi-im IGI a-šur-na-da DUMU ar-nu-id IGI kà-ta-tim DUMU ma-lá-ba IGI nu-ur-sú-in DUMU {d}MUŠ-mu-ta-bi-il₅ ù KIŠIB i-dí-sú-in DUMU i-ba-a-a ŠU.ḪI,75
